uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
33558,28,31,37,28,29,54,7,10,13,12,28,29
38826,13,25,35,4,24,26,1,7,10,8,16,21
80401,6,24,33,1,3,9,9,39,40,1,25,27
50037,18,22,42,6,35,47,7,15,15,15,44,46
97156,25,28,35,11,13,19,6,14,23,6,12,20
77442,1,21,36,13,27,33,4,31,44,8,27,28
53648,13,23,27,27,33,38,7,11,16,11,27,45
61452,6,36,41,14,18,36,13,27,36,7,17,22
78250,10,11,21,9,12,31,6,14,18,20,24,30
97976,27,28,34,3,23,41,1,10,14,5,19,25
98849,7,14,28,1,17,29,0,9,17,5,6,12
33660,9,16,31,6,10,36,9,14,23,14,18,18
09959,4,16,26,2,11,19,15,25,34,3,12,13
86025,15,17,20,16,26,29,8,16,35,3,17,36
88089,6,11,25,19,35,52,16,20,28,16,25,54
66469,2,6,20,6,9,30,7,17,24,18,31,40
13501,5,31,49,8,11,15,9,21,38,6,6,11
02525,11,21,34,6,26,32,4,10,10,10,10,26
19177,6,8,13,17,31,39,2,15,18,12,17,19
01861,2,25,25,19,43,66,25,37,54,17,22,26
76611,7,29,30,17,20,29,13,22,35,2,17,18
25813,9,9,35,20,31,35,8,18,26,5,10,19
57946,4,7,25,3,14,42,28,34,46,7,23,23
45268,6,35,42,21,39,62,0,25,30,5,5,29
24671,11,20,23,10,26,32,0,8,20,2,18,23
09500,0,14,21,26,33,53,0,1,9,13,16,21
43551,14,29,33,4,25,27,9,10,26,4,22,23
58856,0,3,15,2,10,24,3,24,35,9,13,17
04452,27,29,45,18,21,24,9,16,45,3,20,25
32283,7,16,22,0,2,13,18,30,41,16,32,55
38398,21,23,32,2,18,45,19,37,54,23,31,35
77971,4,13,14,17,17,26,7,13,17,17,47,60
54852,9,24,38,0,18,47,7,37,42,9,14,34
77703,18,19,19,22,36,40,10,15,15,5,10,13
03284,7,15,25,9,27,34,11,17,34,7,8,22
84555,10,15,45,17,38,44,22,29,36,6,11,17
93189,3,21,30,4,10,39,8,8,9,9,31,39
18082,1,18,27,6,9,12,10,23,24,5,14,26
95010,19,33,45,9,23,35,1,4,13,14,25,32
44235,2,22,23,3,21,36,5,6,26,9,15,26
23592,17,20,23,12,20,22,27,33,42,6,13,26
50997,2,7,10,9,31,36,1,3,10,1,20,32
71377,3,26,48,18,25,43,11,20,30,10,14,23
88696,0,8,32,7,25,26,7,26,35,10,24,53
47756,19,24,52,2,10,19,30,37,46,21,28,36
69619,1,7,10,17,35,41,2,9,37,12,19,28
75242,10,20,32,0,7,26,5,12,21,23,35,42
32335,2,20,35,4,26,35,19,21,31,4,4,11
81827,20,29,36,19,25,42,18,45,52,0,13,24
37045,0,6,10,27,38,48,13,29,40,22,42,51
57612,30,38,41,14,21,29,23,39,56,10,12,27
33788,9,12,14,10,10,23,9,19,25,18,26,36
87900,7,12,14,3,8,17,16,17,26,1,2,7
20525,14,24,33,24,31,32,0,16,28,10,16,39
51869,6,13,14,5,8,9,5,21,32,3,14,20
18508,21,33,36,0,17,30,8,9,16,2,13,18
28234,3,13,18,5,12,13,5,22,37,9,24,31
56420,20,30,42,3,9,22,0,2,16,1,2,3
76253,11,30,40,6,21,23,13,19,26,1,14,15
03454,17,27,27,8,10,18,8,19,25,5,9,21
