uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
27651,19,29,33,6,25,30,10,16,38,4,5,12
62055,0,14,30,9,13,30,16,22,50,3,33,41
72349,16,20,39,2,11,25,6,18,25,12,29,33
03822,8,24,44,4,34,60,9,13,14,9,36,56
29471,11,12,23,17,17,20,2,32,48,11,13,13
90998,2,21,30,4,19,29,0,17,34,2,7,17
20544,2,18,25,3,5,24,7,10,15,20,24,40
60007,2,32,38,1,13,29,25,32,61,3,3,19
68612,9,19,23,15,15,41,7,12,27,19,20,25
12985,28,42,52,0,6,16,6,33,42,21,22,40
89137,9,9,13,19,30,60,11,18,45,2,14,18
73120,9,27,34,13,43,56,7,12,42,5,8,28
13656,1,1,8,11,33,35,2,11,17,19,22,49
38701,9,12,34,13,23,52,20,30,33,1,20,20
38198,9,12,18,11,21,28,15,30,32,11,11,13
70876,2,9,14,2,11,22,1,5,18,5,31,42
27094,17,19,21,6,13,17,6,13,22,7,10,29
70424,9,15,18,17,17,25,5,9,10,9,31,42
13088,8,16,24,30,35,37,14,19,38,23,30,32
41560,7,16,31,9,16,18,8,23,34,26,29,35
38422,1,21,41,1,4,6,13,20,23,2,22,28
52326,5,32,48,15,21,28,4,7,16,5,9,16
84194,6,25,33,4,7,25,13,33,35,7,9,13
13668,9,22,23,9,19,26,14,34,34,8,24,52
12737,9,11,23,19,24,51,4,11,20,10,16,44
17788,2,2,2,13,16,19,1,11,29,19,25,43
59932,8,17,27,0,5,7,9,34,53,5,10,20
91731,7,7,32,5,30,39,9,32,37,12,27,50
15183,11,18,27,18,22,23,1,9,18,16,46,66
51951,1,12,32,6,12,18,3,33,44,17,25,41
39943,24,24,28,18,26,33,27,32,35,24,32,35
78834,5,19,34,23,35,35,2,7,25,7,11,21
27811,28,29,42,8,9,15,20,29,31,4,8,11
23712,2,7,13,6,17,24,8,9,14,7,27,43
28016,2,27,28,6,13,21,3,7,8,7,16,26
12958,16,20,44,3,3,17,6,13,21,9,22,42
84144,10,13,14,10,10,21,1,19,43,4,28,33
25368,6,13,19,17,24,42,0,6,11,24,39,48
12187,6,26,30,14,23,32,4,7,8,9,17,22
24602,8,8,14,6,24,29,8,16,30,6,13,31
59539,0,15,19,3,20,23,25,35,41,14,28,34
91133,16,16,24,2,6,27,10,10,19,1,11,17
12841,14,26,50,20,37,48,19,24,40,7,9,17
95211,26,54,64,2,12,12,26,27,35,19,30,37
53312,19,23,23,5,30,31,1,10,28,9,24,46
05012,2,4,10,10,10,13,0,4,17,5,24,32
21677,5,12,18,10,19,25,6,7,27,17,24,32
63848,9,14,41,25,25,54,13,17,21,8,23,50
65305,4,28,38,28,56,60,9,15,15,5,9,20
91995,2,5,15,0,2,10,8,24,29,12,26,32
69955,28,35,38,4,4,22,4,25,30,0,11,17
57858,20,22,37,16,26,27,16,16,25,0,0,30
51627,10,12,22,9,16,37,10,20,30,10,15,16
24537,12,34,35,2,32,46,18,36,39,19,38,42
74406,30,32,42,17,44,54,4,33,50,4,17,30
91369,15,27,52,18,19,29,0,3,12,10,14,19
25954,1,17,22,10,33,44,9,38,38,2,10,17
87811,20,39,67,3,8,26,16,22,34,4,5,7
53207,2,9,10,24,52,54,23,40,41,9,20,28
00382,14,35,38,12,13,13,14,19,38,6,13,16
62329,14,24,28,2,14,44,19,24,28,30,52,52
12860,19,28,39,9,16,24,7,27,32,16,22,33
97261,27,33,37,0,15,35,16,29,35,0,0,1
67947,19,25,26,7,16,25,18,38,56,4,6,11
62700,6,12,27,8,8,13,10,37,38,10,19,45
27728,6,8,16,8,9,32,22,49,58,8,21,35
81970,8,15,19,8,16,27,24,26,31,15,21,43
