uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
32178,2,17,32,9,11,11,8,37,37,27,44,57
21138,4,10,18,17,26,30,15,15,44,6,7,15
02149,7,20,22,11,19,39,14,19,22,5,28,43
89530,3,24,28,3,4,4,18,21,22,27,32,49
03045,0,20,29,14,43,59,26,34,50,7,10,40
47552,9,10,35,0,15,20,26,44,52,20,21,28
82315,26,39,53,10,15,19,8,28,38,13,18,24
29158,0,5,20,28,28,38,9,18,27,24,28,34
66645,3,18,20,6,11,31,14,20,43,24,27,29
44564,14,21,35,4,6,21,16,23,30,10,12,13
56037,11,40,44,16,16,23,15,15,31,11,16,36
16906,10,12,16,25,28,58,8,27,31,8,16,29
18878,3,22,28,3,4,22,29,52,71,11,20,27
62597,4,12,16,6,14,22,16,38,47,16,25,31
16690,3,4,19,18,36,59,4,12,22,0,6,33
36668,6,20,30,11,18,23,9,11,11,6,10,10
65752,20,28,30,7,20,29,28,48,58,0,8,14
89865,11,12,20,7,8,33,11,31,49,8,9,21
01095,11,20,28,0,10,19,26,31,44,6,9,19
55572,6,13,19,28,41,51,4,8,11,0,30,39
83679,22,29,38,0,21,24,8,16,36,1,20,35
30481,9,9,17,1,6,20,2,9,13,2,14,15
66065,2,2,10,4,5,11,5,25,41,1,9,9
99218,22,31,55,22,32,38,1,4,20,8,11,19
52426,6,15,19,2,19,29,8,17,25,14,25,32
52607,16,36,36,30,51,53,7,8,15,19,22,28
55018,19,44,53,26,36,36,11,19,33,1,11,11
42957,14,19,30,10,14,44,19,21,34,8,30,42
90124,1,9,31,30,31,50,7,23,32,7,7,15
89977,0,30,36,16,24,54,14,34,54,10,14,17
32580,27,34,42,19,25,37,1,4,19,17,29,34
87478,5,11,15,3,4,15,12,13,24,13,32,44
77347,8,12,29,5,9,12,5,17,18,16,26,26
94483,6,31,34,3,19,26,15,20,22,16,32,59
94594,19,19,23,13,24,38,16,36,39,13,31,39
