uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
09511,16,42,42,10,19,29,21,25,33,6,21,39
02605,6,10,11,1,4,23,4,4,28,6,9,29
65911,9,15,37,9,39,52,7,14,15,0,10,14
08753,10,21,28,3,14,25,8,17,24,25,29,46
45426,4,4,4,10,29,38,21,32,61,19,23,25
44819,1,11,18,9,24,34,16,20,22,1,11,26
11641,7,9,14,25,38,47,8,36,53,10,16,16
30959,20,26,43,5,15,17,2,16,16,7,17,25
29595,8,11,12,0,17,25,6,16,34,22,25,44
31111,12,40,58,16,23,31,6,7,8,30,59,79
85470,1,13,32,9,18,48,3,22,24,7,10,36
81738,29,38,47,11,11,26,0,0,4,6,12,22
21229,15,32,40,8,8,19,0,7,17,6,16,32
08964,9,9,34,8,9,16,11,12,31,12,17,35
03523,28,47,73,5,7,34,6,20,25,8,12,13
80800,9,19,28,11,28,29,9,21,41,0,18,28
32650,4,9,15,7,9,11,0,24,40,5,7,8
29561,3,22,23,19,29,36,24,53,59,2,7,28
05954,1,1,6,13,32,39,10,22,25,25,26,32
62531,0,3,22,7,11,19,13,23,43,14,14,22
84488,9,20,23,18,26,26,9,16,32,20,25,33
37721,17,34,44,4,10,11,3,31,50,7,10,10
57268,16,25,49,19,24,27,5,13,30,1,19,27
72825,6,12,22,2,18,24,3,10,25,1,8,21
67968,0,4,17,14,15,42,14,35,49,6,9,12
01190,3,6,16,4,32,36,8,9,19,13,22,46
74800,10,30,38,9,15,16,9,22,48,9,13,14
96625,14,23,35,1,10,19,13,30,59,22,28,44
90998,11,12,22,9,23,41,5,12,13,3,11,16
61511,10,10,18,6,26,30,9,37,37,4,7,18
57819,6,16,19,24,27,31,14,16,23,22,31,36
44780,3,16,27,7,23,34,18,21,34,6,25,25
68247,3,11,39,5,13,18,3,23,26,2,6,11
89197,5,21,27,5,16,22,16,44,66,11,39,56
78770,4,19,35,2,17,21,3,9,18,24,27,34
30840,3,6,14,24,29,37,7,9,31,9,28,41
18389,11,11,19,13,22,45,20,28,35,2,6,20
90977,9,18,28,8,9,34,22,26,29,0,8,16
16917,22,22,30,9,12,41,23,37,47,9,33,37
32174,5,15,19,4,4,13,10,10,13,4,7,18
48472,14,18,25,7,8,18,9,13,13,1,16,27
28474,17,35,55,13,34,63,9,19,38,30,36,47
83536,7,8,9,8,17,29,10,39,46,25,35,48
34215,20,39,39,25,33,37,5,25,41,7,12,16
41702,17,32,52,15,21,32,5,5,13,4,13,20
33761,19,20,36,8,25,52,1,3,18,4,9,34
43758,18,29,31,8,15,21,6,10,29,6,11,16
47110,24,34,39,7,27,35,19,35,37,5,6,26
53184,19,45,54,1,25,48,0,0,6,10,14,17
