uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
94888,30,39,62,7,34,50,5,11,28,13,29,46
99607,10,16,21,22,34,44,5,7,27,1,6,16
65355,5,5,9,7,24,51,19,29,39,21,38,44
90826,18,40,50,6,18,18,17,28,33,3,16,24
15400,3,7,13,19,24,28,18,19,31,11,11,19
49947,19,19,28,3,9,15,9,9,15,14,23,31
37615,1,3,19,22,47,67,8,13,33,0,9,17
87080,10,36,44,12,16,19,9,16,33,14,36,42
25691,12,21,21,6,6,12,9,19,30,18,25,29
91781,1,1,8,5,19,29,20,35,46,4,14,19
56380,1,3,11,2,15,19,25,32,41,1,12,13
25407,11,11,18,4,9,17,0,13,20,6,8,28
17412,26,43,70,16,46,68,24,28,36,0,7,10
30916,4,8,8,10,20,21,16,16,23,8,8,14
94973,1,11,13,4,15,26,6,6,24,28,37,60
03354,10,21,26,11,16,19,18,20,38,4,10,34
20285,8,34,52,11,18,20,9,26,29,25,30,32
99673,4,16,19,2,3,8,23,30,40,7,11,12
47440,3,10,13,20,20,25,6,15,24,17,18,37
02516,11,21,25,9,18,36,7,22,31,25,28,30
47560,4,10,13,9,16,22,29,37,46,7,15,30
72991,4,11,21,10,14,18,5,23,25,22,30,45
03590,2,11,14,7,8,18,10,22,40,28,30,38
74810,11,33,33,4,14,20,20,24,42,12,14,21
29581,13,14,17,21,30,43,2,7,16,17,36,63
62949,17,24,24,0,25,49,3,11,34,10,15,24
06550,26,36,43,24,52,61,2,20,20,6,23,28
24428,22,49,55,3,10,19,12,19,49,4,15,18
11472,17,41,47,4,14,25,15,17,21,1,9,19
52480,15,17,18,12,14,15,17,23,25,6,8,9
17508,11,13,23,17,19,21,9,33,48,9,17,31
40771,2,2,11,8,16,30,0,6,28,6,25,27
17941,12,16,27,0,8,18,5,10,27,8,19,23
83892,0,2,10,17,19,22,7,13,15,12,40,46
62230,2,9,22,16,22,48,15,28,30,10,28,31
57850,9,11,19,8,8,23,9,12,21,12,12,13
73856,2,6,12,19,46,56,2,21,26,17,39,39
34684,4,11,17,4,16,34,15,15,22,24,32,44
91577,7,37,48,6,31,50,9,15,22,9,15,36
11433,16,31,37,1,12,19,2,22,32,15,18,40
03721,10,19,31,23,29,40,7,24,29,16,25,42
39003,17,24,34,3,10,29,9,10,14,2,28,36
84859,12,23,24,0,2,9,29,34,39,10,17,26
48276,16,24,29,12,28,44,8,8,38,19,19,36
45521,10,10,22,1,3,9,24,52,69,20,25,26
26321,8,15,18,3,7,17,11,15,22,20,21,21
83459,9,11,13,16,26,33,14,22,30,17,37,49
14547,6,18,25,3,12,21,3,32,35,13,20,38
23732,14,25,30,10,15,20,11,41,64,9,11,27
81901,17,33,42,25,53,53,14,42,58,2,30,33
82519,10,36,36,10,40,41,28,29,50,8,14,17
40054,1,9,10,2,19,29,16,18,24,11,12,20
81248,8,24,54,14,14,23,9,15,23,18,37,44
39074,15,21,30,4,17,19,12,39,56,16,34,39
15966,1,4,20,16,23,36,1,18,27,5,26,43
26490,1,23,40,2,8,38,13,24,32,18,28,29
00705,2,11,15,3,18,25,18,27,32,1,3,18
00271,9,19,32,4,14,14,0,9,15,3,22,22
83740,24,24,45,0,2,24,5,19,46,8,13,14
67871,29,39,58,9,17,22,7,25,43,19,38,57
07809,1,10,39,1,3,6,17,20,46,8,14,20
40893,1,7,35,2,20,21,0,2,2,4,18,23
67140,20,39,46,4,17,21,17,18,21,26,37,41
80201,1,14,26,22,31,39,8,28,29,6,12,25
60877,6,12,12,28,30,32,19,43,57,8,14,42
43138,0,19,21,14,24,34,16,18,23,4,8,10
06741,3,17,33,13,17,27,14,31,49,8,12,31
74335,12,32,37,26,34,52,3,7,15,11,27,33
00178,15,28,38,13,24,34,6,9,12,18,24,25
90913,21,39,59,1,3,10,20,29,44,4,24,30
72289,4,11,12,1,3,10,20,47,58,26,33,52
87961,9,23,32,8,19,29,2,32,59,8,10,16
60892,4,5,20,17,23,37,1,7,12,7,15,19
80184,8,17,37,5,8,10,2,8,20,12,19,48
81349,1,1,19,2,5,8,15,16,34,7,23,30
28722,0,20,28,4,27,29,6,7,27,25,44,45
90450,15,24,29,16,26,49,28,32,62,8,11,29
23639,3,27,36,1,30,36,3,6,11,19,24,31
96139,2,9,14,9,14,24,8,16,19,12,13,13
27204,15,23,33,3,17,17,20,26,29,2,11,24
33162,10,11,18,9,17,45,2,10,17,6,11,16
88274,10,37,40,6,12,27,3,6,15,7,11,12
06177,7,7,18,14,26,27,19,37,52,19,35,37
23040,27,49,57,2,7,20,7,34,61,12,22,28
77254,8,10,11,12,16,26,7,7,24,18,25,33
32540,9,13,25,1,3,18,8,14,16,0,0,2
96010,3,11,24,16,20,30,2,12,26,0,6,24
62541,16,21,21,18,33,44,12,22,26,3,13,17
16753,24,32,59,10,28,40,8,32,37,3,3,15
69721,7,11,21,20,48,54,10,15,17,0,3,20
44356,9,12,12,8,9,13,9,13,15,1,14,22
33599,18,21,24,1,25,47,0,15,21,6,22,41
79922,21,32,49,7,14,32,13,13,32,6,6,10
83565,2,9,15,21,22,31,6,12,29,7,15,21
90950,29,36,40,0,7,11,4,29,58,13,14,18
87129,13,26,34,6,11,16,0,7,23,5,32,37
13640,25,42,68,0,10,24,5,8,10,1,8,8
40657,9,14,15,14,32,43,6,24,31,14,24,25
29236,13,24,33,13,21,28,6,11,38,15,34,46
07385,29,33,42,11,11,14,2,6,17,3,7,16
78960,16,17,23,6,6,24,8,9,27,4,19,43
10993,3,20,27,7,21,37,4,11,22,3,3,9
05515,6,13,32,3,4,13,11,29,35,7,36,48
39976,26,44,49,15,25,25,7,34,52,29,39,53
49966,4,26,32,13,21,21,2,16,23,8,29,31
84128,13,16,19,8,17,21,8,13,21,23,30,48
67915,17,22,28,25,25,30,1,8,9,19,26,51
17840,27,40,40,3,6,17,29,31,48,6,23,27
19394,9,14,34,19,23,36,4,14,17,21,43,70
93568,6,16,42,7,25,28,1,7,14,16,23,29
45695,13,20,30,0,4,21,4,7,23,0,14,25
75545,9,31,42,19,28,47,7,36,37,1,5,12
23305,18,28,40,16,23,30,3,9,17,1,12,16
38609,10,18,37,7,29,45,7,37,47,11,34,44
54249,2,3,16,2,8,20,6,25,29,23,27,32
65085,2,16,21,2,5,5,10,19,38,1,1,3
41005,6,23,27,18,27,45,5,9,15,2,4,18
21866,26,43,52,17,36,51,3,18,18,10,23,42
67645,8,13,14,9,27,29,6,10,14,2,16,29
12712,2,15,24,4,33,38,6,18,25,2,3,4
70994,20,43,54,18,24,28,7,16,18,3,12,21
85001,1,4,14,7,20,23,6,13,28,12,21,32
91681,11,30,37,20,27,37,5,14,14,6,12,31
80075,7,18,19,18,29,42,21,25,41,4,8,18
61630,0,5,14,6,11,24,14,41,67,5,7,20
89619,10,12,14,12,30,38,20,34,40,2,3,10
19653,5,29,33,5,16,40,0,10,27,0,11,21
68053,13,24,30,1,4,7,7,21,21,2,20,26
43665,0,12,13,5,7,28,2,8,14,0,18,20
02415,0,7,13,2,19,39,24,39,40,15,19,30
24069,10,30,40,5,7,20,7,7,18,1,6,18
54096,0,9,25,7,23,42,3,14,18,20,21,28
34447,19,45,46,10,14,24,4,18,39,5,27,27
43325,16,18,32,9,20,24,7,11,17,2,3,8
20142,16,21,23,1,4,10,9,17,36,4,17,41
19027,20,20,20,6,6,8,4,16,26,5,10,30
27030,10,13,27,17,18,28,14,14,14,0,4,32
71582,6,19,19,17,32,59,19,27,50,2,17,23
96358,7,35,49,20,34,44,8,21,22,3,3,23
55842,0,0,6,9,27,43,19,20,37,9,20,23
41832,17,46,73,10,24,25,5,11,15,7,30,31
23459,7,31,37,16,18,20,10,35,51,4,8,17
20514,5,20,27,11,27,43,0,9,13,0,17,21
09564,1,21,22,6,26,35,11,11,14,8,13,22
67989,5,19,30,4,23,26,8,16,22,0,12,25
92562,18,18,33,2,13,16,2,16,33,10,17,21
04421,6,7,15,6,30,39,22,38,51,18,18,35
17049,11,19,20,18,26,45,6,15,19,5,21,34
22530,13,32,49,4,7,9,4,33,37,18,22,23
