uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
93741,24,26,46,7,23,24,9,10,20,10,12,33
97963,8,26,40,0,5,25,24,34,35,7,27,30
70115,5,7,17,16,32,38,7,11,37,17,18,20
18921,6,6,22,18,24,41,6,22,26,17,21,50
19165,18,22,30,0,9,9,1,10,17,17,19,27
30134,15,35,42,8,12,13,10,12,12,26,37,61
01159,8,18,28,2,13,23,11,14,18,20,26,35
59556,4,14,44,15,16,25,2,2,8,1,11,21
35175,6,15,33,6,19,23,23,23,26,10,30,50
76553,3,4,12,12,27,29,20,35,50,10,28,33
34630,8,11,15,22,22,29,13,16,23,18,36,53
45421,12,24,37,28,53,76,16,30,33,20,33,38
91678,0,3,14,8,10,14,6,15,25,6,13,21
30669,20,40,46,9,15,25,5,34,36,0,16,22
32956,26,30,34,10,31,50,1,7,24,3,8,14
70111,29,33,61,4,32,52,2,3,10,10,19,34
26346,28,34,42,15,22,34,9,9,23,26,35,44
73891,18,23,43,7,13,19,6,7,23,2,6,8
26295,4,15,15,8,13,30,10,10,26,5,5,15
02224,19,21,41,6,16,17,10,12,12,10,14,18
52705,23,40,46,4,16,18,1,4,19,12,27,41
95577,14,17,26,2,10,14,12,15,15,16,35,49
76117,5,19,24,8,10,12,10,12,25,3,3,12
33493,15,29,49,22,31,46,1,8,13,2,5,22
72925,20,27,30,1,8,11,22,24,29,7,10,22
96338,3,33,49,2,17,19,4,4,5,5,6,8
23439,0,2,12,9,29,36,0,6,26,9,19,25
69989,7,28,53,20,27,36,18,19,25,6,36,45
79916,13,24,39,0,1,10,6,6,16,7,18,37
17943,13,36,51,7,27,27,25,43,46,13,17,26
17595,8,10,24,6,34,53,0,4,7,11,39,40
02523,11,20,31,12,22,31,6,25,45,4,21,30
65552,15,33,40,3,31,55,0,9,13,3,25,31
38591,6,29,46,1,2,22,14,15,32,6,23,33
60975,11,17,17,12,18,35,17,27,39,7,7,8
63363,11,14,44,16,28,48,22,24,41,14,25,50
62592,4,11,11,9,23,28,13,15,23,20,23,30
15592,5,9,32,20,32,41,8,13,13,12,23,31
37176,14,30,33,18,22,52,6,10,40,29,39,45
41140,5,11,40,29,30,57,18,48,67,7,16,26
35952,0,20,35,1,21,36,22,38,46,5,21,44
53626,2,10,16,13,26,30,3,3,10,1,1,13
50573,4,8,18,9,15,35,18,26,37,13,29,43
50183,9,15,34,16,24,28,2,18,37,18,36,44
27299,5,15,23,7,16,22,13,39,62,5,10,15
22791,8,23,27,8,24,24,2,8,12,17,25,33
78890,7,10,18,5,9,19,14,16,30,19,48,49
46961,9,14,19,2,10,22,27,34,35,10,12,18
42021,0,10,18,2,16,21,6,6,13,0,9,16
47283,17,34,38,6,16,16,11,18,18,13,22,28
29343,5,13,21,11,27,29,16,25,32,24,54,61
78458,10,19,40,2,12,13,8,14,35,17,23,34
07619,9,28,31,10,18,28,15,16,33,9,38,51
63613,30,53,68,23,31,31,20,25,28,7,24,24
14386,6,16,22,0,8,9,6,24,38,20,34,59
12848,9,9,22,6,12,19,8,19,44,26,30,30
71218,15,34,41,10,19,21,5,21,51,1,6,29
97875,4,8,12,9,22,27,8,10,17,9,13,24
98373,8,9,25,1,2,3,3,25,26,0,19,48
52381,10,16,21,3,4,8,0,18,38,8,17,35
71423,10,16,28,25,42,54,0,1,6,8,17,47
34166,9,36,42,6,21,41,27,36,36,10,10,20
14450,3,14,26,11,17,17,21,23,39,3,21,35
46273,10,14,21,9,14,23,1,3,16,1,8,16
74199,5,15,20,2,6,22,4,4,16,1,25,30
83246,16,16,28,10,40,50,0,11,25,3,12,13
13152,4,14,31,6,6,20,0,16,19,2,20,25
41668,11,22,31,9,18,28,20,26,26,11,29,35
14973,14,27,41,0,9,17,13,14,22,3,20,33
47245,3,20,42,10,17,18,6,13,19,1,18,34
27667,18,22,36,30,44,56,10,18,27,4,10,11
28378,30,36,37,3,5,16,0,9,15,11,24,32
10209,7,11,19,8,9,22,5,34,35,15,19,24
66808,5,12,28,15,20,22,4,13,40,8,31,32
05963,11,13,22,19,29,45,7,21,34,4,4,12
