uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
31940,7,13,21,17,32,44,1,15,18,3,11,13
75795,21,26,34,7,13,21,10,26,30,3,3,18
62378,17,22,23,8,23,31,3,24,38,11,28,37
57041,17,22,24,8,11,11,0,4,28,6,14,33
61348,8,8,13,29,33,34,14,33,34,17,19,32
47446,1,2,8,16,28,34,8,22,46,2,4,17
54000,25,33,35,1,4,15,10,19,28,16,23,48
72101,1,4,13,2,10,30,0,28,37,5,11,40
65040,7,14,22,14,16,22,9,20,27,9,17,20
98274,26,35,44,8,12,22,3,5,12,9,9,10
95593,13,16,43,0,11,11,9,19,28,2,20,29
81737,4,14,21,4,21,22,9,27,48,6,33,41
80815,10,30,50,15,19,39,5,8,23,26,28,31
42695,22,36,38,10,35,36,8,16,20,29,38,52
15129,16,18,23,12,28,45,10,15,17,18,36,44
94115,0,25,30,19,22,33,1,5,32,6,20,20
96982,2,17,20,10,30,40,1,3,6,2,10,16
01666,15,45,52,2,2,15,18,18,26,19,26,29
06906,12,19,32,25,31,38,6,6,14,6,24,26
64741,30,32,40,10,11,11,14,25,33,8,14,36
57842,13,35,61,17,25,26,12,15,31,2,3,4
03561,5,23,33,2,4,14,8,14,21,24,38,59
07206,11,27,51,6,22,49,26,28,31,13,33,53
65850,0,2,19,11,25,38,10,12,22,6,17,33
20788,19,23,24,7,12,35,5,6,10,11,28,31
47375,12,13,21,20,30,38,22,31,31,29,52,52
60550,22,33,43,1,10,19,10,22,25,7,9,25
88554,2,17,17,10,16,21,5,15,16,14,16,28
75237,2,8,12,4,25,39,8,10,21,5,25,29
42032,19,28,32,2,30,50,7,9,9,8,12,17
18623,14,17,38,4,4,31,5,5,9,2,20,21
74509,23,34,42,11,13,27,20,20,23,10,27,30
47464,6,24,44,20,32,35,8,37,38,3,7,8
82528,15,16,31,16,23,26,0,9,15,6,8,16
56422,0,10,10,17,30,38,19,22,42,6,8,12
17616,3,33,36,22,32,48,5,15,44,14,24,31
66845,16,27,30,10,24,38,8,28,29,16,21,22
88627,8,25,41,2,3,28,27,38,54,17,36,46
59064,1,11,16,5,15,26,0,7,15,18,18,21
97932,15,25,44,9,19,22,9,10,10,7,16,16
98679,6,9,18,5,11,20,9,26,32,20,33,40
85544,1,3,7,3,14,15,16,25,34,1,22,28
25283,3,28,44,11,26,31,6,8,15,10,21,30
58155,5,12,14,3,13,31,8,10,20,1,11,35
88323,4,7,21,4,17,25,18,23,37,2,13,27
53063,0,3,20,10,16,17,5,27,37,7,8,20
18956,12,15,25,4,8,20,17,22,36,17,23,29
15137,7,25,35,10,29,30,9,34,56,13,24,26
78804,3,13,35,11,28,46,30,37,45,7,17,44
45862,9,37,63,3,11,37,4,12,26,4,22,32
69644,7,19,23,12,17,33,11,12,31,2,10,16
26065,0,7,24,20,21,31,11,20,27,8,15,21
05646,14,15,15,1,7,11,13,19,25,14,20,25
69094,15,28,56,5,7,32,0,17,25,15,43,54
53376,8,13,33,1,19,24,24,34,56,18,28,32
17969,16,25,42,10,30,34,1,27,52,13,13,41
52149,6,14,28,0,9,16,6,9,9,7,13,18
86664,1,16,35,10,29,41,3,19,29,19,27,30
77712,11,20,27,2,13,38,1,3,12,19,19,27
45162,20,21,28,7,20,40,2,7,23,2,4,15
09590,11,11,39,7,36,43,8,15,16,5,27,33
01755,20,28,34,9,28,28,10,33,45,26,51,57
65930,5,10,13,8,14,18,6,7,16,0,9,12
50606,1,3,11,6,6,33,1,3,13,16,24,35
63949,8,15,16,11,21,30,9,18,22,9,24,36
