uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
46855,3,31,39,8,9,26,11,24,30,7,16,25
15941,15,19,25,18,24,24,7,25,33,0,5,6
86750,4,34,40,1,15,23,4,7,16,12,13,27
31383,2,10,33,0,22,37,9,12,15,10,20,25
27194,4,9,16,2,21,26,15,35,46,14,23,33
65742,14,23,24,6,33,33,13,37,54,4,18,22
23407,25,35,44,6,15,23,16,34,59,19,25,29
64830,3,23,30,10,10,16,15,20,25,10,28,35
73376,1,15,24,15,34,34,1,15,34,5,20,28
43221,5,33,34,12,41,49,0,9,14,8,10,15
43331,2,5,16,18,26,34,4,13,35,2,19,39
67939,8,11,12,21,35,40,9,15,39,8,29,56
11014,20,25,36,1,10,13,0,15,21,4,31,41
81485,1,17,19,10,37,42,13,14,14,1,9,38
32513,9,9,19,23,37,60,3,6,36,5,18,27
35667,6,10,17,18,23,29,11,27,44,9,29,32
50481,23,39,56,18,21,35,3,22,25,17,23,47
75094,18,37,44,9,10,13,1,7,15,10,16,17
35868,6,10,26,10,39,47,21,25,35,28,43,59
76257,1,12,29,8,8,15,2,10,19,2,3,7
83191,26,30,33,11,13,15,4,28,36,6,34,40
37420,7,13,14,14,37,37,9,20,33,2,16,26
92168,5,6,22,5,13,25,7,20,21,14,22,27
04987,6,9,20,8,36,60,24,43,46,0,3,13
35775,1,4,11,1,4,23,26,52,55,18,47,58
63947,8,13,13,30,37,38,11,20,20,14,21,45
90379,26,49,50,9,21,24,16,20,30,21,26,29
84091,16,34,34,30,43,44,10,26,32,10,15,17
91463,10,14,14,7,17,31,7,11,11,16,25,42
83757,7,23,33,10,24,31,3,19,29,2,10,15
00543,17,47,50,13,35,52,9,18,35,8,15,26
07092,14,29,31,4,18,24,1,10,20,10,25,34
76541,15,21,34,0,10,27,1,9,21,17,25,27
35354,3,17,26,29,31,34,18,36,42,13,33,42
25582,14,35,43,7,7,27,2,2,7,4,13,33
24311,12,28,29,16,23,28,12,17,24,6,12,23
97602,7,34,47,0,1,11,3,30,32,9,15,15
83285,30,39,56,3,8,15,4,17,20,4,9,17
83538,9,14,22,16,27,33,1,13,21,19,40,46
90099,15,16,27,29,38,43,17,25,33,8,19,21
97416,5,5,15,10,38,41,8,8,35,25,33,37
00507,2,7,24,7,25,45,12,24,41,6,12,24
03509,18,38,38,14,15,22,10,15,16,14,37,46
27453,4,10,15,7,8,34,10,15,23,2,2,11
38336,0,6,14,10,13,23,8,26,38,5,19,22
30791,7,19,27,7,10,15,5,14,25,20,40,67
35973,7,18,33,7,36,42,11,14,15,7,26,27
56570,7,8,9,15,26,36,23,40,49,8,18,27
93690,5,10,14,22,27,28,6,6,7,17,44,44
89185,16,27,33,8,12,14,3,7,25,6,12,19
