uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
50811,5,9,28,14,16,34,4,17,30,20,35,40
40042,2,7,10,6,10,32,15,17,19,5,12,13
30783,5,6,15,0,20,30,0,1,5,21,30,35
78497,8,11,13,3,32,32,19,29,32,22,33,43
16958,29,45,49,2,32,40,5,21,30,6,7,12
17682,7,25,27,4,32,32,0,21,23,22,22,22
85175,10,13,18,16,24,28,15,33,46,0,16,26
93592,8,29,31,5,20,29,7,12,12,10,20,22
14034,7,8,8,3,20,28,8,29,31,4,4,14
63611,2,21,25,8,10,11,22,30,36,1,3,14
23452,4,8,15,5,10,22,2,2,9,7,7,17
23173,7,36,54,13,34,49,14,31,31,11,15,20
13687,25,36,59,10,19,27,1,21,35,8,26,29
09625,8,14,29,19,32,55,1,7,7,6,10,10
86012,5,8,10,8,22,32,10,23,28,2,8,15
02414,3,13,24,13,21,25,28,52,60,24,40,46
28670,14,23,33,12,15,30,5,16,33,7,13,21
21095,20,29,44,24,53,58,14,20,29,6,26,29
30277,27,52,60,11,38,55,2,16,19,3,18,27
80601,4,6,18,5,34,43,27,31,33,2,22,30
47656,15,21,37,8,17,25,18,38,38,4,7,9
00648,12,14,25,2,7,15,12,12,13,2,11,20
72273,17,18,24,14,33,43,1,24,29,15,23,34
59388,11,16,39,4,7,24,6,16,25,6,20,24
18785,2,11,14,11,16,33,1,13,15,5,14,38
31327,20,29,41,4,4,11,11,16,21,11,16,25
50904,21,27,31,8,17,25,10,19,43,16,30,36
02064,8,12,12,8,28,55,0,6,9,3,5,8
96924,14,18,18,2,10,12,24,26,43,23,44,54
52858,18,22,22,2,16,33,11,41,45,22,31,43
60845,0,1,11,0,6,7,24,43,61,7,17,40
63076,2,22,26,7,24,52,13,15,24,19,20,21
05760,5,5,19,2,8,16,2,26,40,4,12,25
29790,2,6,8,14,34,56,20,30,34,6,13,37
14372,10,18,37,10,14,24,6,8,13,2,19,43
01228,3,7,14,7,17,26,19,28,40,10,20,26
46199,0,10,17,0,10,22,13,34,56,0,9,20
61837,21,39,42,11,15,36,12,18,25,3,9,16
60897,29,36,45,16,19,36,4,13,26,2,14,19
62112,5,32,40,9,17,30,8,26,28,0,1,5
91212,7,13,32,6,22,25,4,9,14,19,38,50
31710,6,15,30,0,18,27,7,10,22,3,11,23
47680,2,29,39,15,33,36,4,17,19,9,10,13
52402,1,13,13,4,7,14,16,25,30,6,19,29
59030,29,34,45,3,4,8,8,16,28,13,19,24
63417,11,35,48,10,19,45,8,17,26,20,26,36
03779,14,32,42,4,13,33,26,44,65,8,23,50
89181,0,3,25,12,40,49,2,12,23,9,12,13
16703,4,14,20,9,26,26,4,4,4,11,18,26
51415,17,42,69,12,36,37,8,12,21,15,19,39
90455,6,15,17,9,18,28,6,14,25,17,34,50
32995,6,17,33,25,40,69,23,33,47,0,20,37
45902,8,10,28,16,28,29,7,32,38,8,15,27
10303,10,16,21,22,30,43,21,28,47,1,5,12
04818,0,6,12,2,14,33,10,14,29,11,14,23
96690,21,29,44,19,22,24,6,7,9,7,31,31
77196,4,10,14,10,25,28,16,38,48,7,10,23
00064,24,28,32,30,32,37,25,29,37,1,20,33
06732,24,44,51,6,14,22,19,40,56,2,13,20
29304,3,12,17,7,14,24,12,21,47,7,26,29
24293,29,34,36,5,12,15,1,20,30,6,13,22
01559,8,37,41,15,42,52,12,29,54,11,27,30
22918,10,26,49,6,15,18,18,18,20,15,31,40
06866,7,26,31,0,9,9,18,26,35,13,15,20
92790,10,16,38,15,16,43,1,26,53,27,27,41
86781,3,23,30,20,46,56,10,38,66,19,20,35
62023,6,14,37,9,11,21,13,19,43,6,17,47
49438,25,54,59,15,26,46,8,13,13,20,30,49
16458,15,17,22,25,40,49,1,6,11,24,40,60
64044,2,12,38,8,33,33,15,15,29,2,25,33
32119,6,31,43,13,42,44,26,32,41,8,13,20
54661,20,37,52,29,55,60,0,19,31,19,27,29
10579,18,42,60,12,19,24,7,25,44,9,25,32
98210,6,12,13,0,5,21,10,14,28,28,35,39
45561,19,46,49,20,22,28,9,23,28,13,16,17
36043,1,4,13,23,28,43,5,15,42,10,10,37
71358,4,20,30,28,35,40,25,30,46,2,13,30
41084,9,25,25,20,50,57,4,16,33,28,37,53
73412,9,12,21,11,20,26,4,20,29,20,26,44
92206,11,29,39,1,3,18,10,40,56,6,12,18
61430,13,23,28,6,7,16,8,33,36,7,8,16
59162,4,9,16,18,27,38,20,34,43,6,15,15
82685,1,11,12,0,6,14,20,27,35,15,22,25
22471,20,20,28,8,9,21,25,28,34,4,4,21
32622,13,23,32,29,39,52,20,25,35,5,7,14
16321,17,27,27,8,18,38,17,18,34,17,22,27
00016,0,11,36,19,22,40,0,9,13,25,27,47
58259,15,16,34,0,10,20,9,21,32,24,41,52
92545,8,15,17,10,17,24,6,7,12,9,27,47
77648,18,36,56,14,29,58,5,14,34,11,27,56
06898,24,33,33,21,44,45,10,12,12,6,8,10
88442,9,15,43,9,23,36,0,7,28,6,15,21
01204,7,13,13,19,48,62,14,14,40,0,10,12
37329,19,25,51,19,40,57,7,8,27,6,23,36
10490,13,15,32,10,11,35,3,17,22,5,18,31
41944,8,21,21,1,14,18,13,25,37,12,13,39
50164,22,26,26,17,19,49,0,19,40,9,10,15
89334,10,24,51,3,7,16,30,42,51,13,19,23
64578,29,49,56,2,6,9,13,32,46,0,22,25
72337,1,5,13,1,21,23,13,25,25,5,18,28
95561,0,1,10,6,9,10,5,23,43,1,6,16
63287,12,17,25,28,28,29,19,25,28,16,20,37
80511,5,11,22,14,27,30,6,10,13,0,6,8
63813,17,41,64,27,44,52,2,2,3,6,30,32
29007,0,4,5,17,20,32,25,43,45,17,25,27
42825,2,9,25,1,13,16,23,47,62,3,3,4
59136,14,22,23,1,5,6,12,13,15,27,34,38
22519,5,24,31,0,9,34,13,18,43,8,17,34
93215,11,19,29,3,24,44,2,8,19,12,14,26
68119,16,29,29,21,39,41,8,13,21,0,18,47
98917,6,12,13,29,35,39,28,43,48,13,21,31
97751,16,34,44,20,37,51,4,21,42,7,14,21
03137,6,15,21,6,16,36,1,9,19,11,21,27
94834,18,20,39,6,22,27,5,13,21,3,11,40
65891,4,8,28,7,23,28,0,9,19,15,19,34
04509,15,23,47,30,31,44,19,37,50,16,32,41
02672,15,22,35,15,24,42,9,23,43,0,7,10
70152,30,57,72,2,3,5,2,32,34,17,39,51
69353,9,26,56,10,19,41,12,19,34,6,10,10
74096,10,12,19,23,26,50,4,28,37,4,13,22
32755,3,15,15,17,21,29,0,2,7,5,10,35
90120,9,17,24,20,28,33,7,20,33,9,36,43
69727,25,32,54,8,27,51,18,22,39,5,16,19
96886,9,17,33,17,38,53,5,13,16,28,37,41
68197,10,19,25,7,15,19,20,26,29,8,26,44
98772,0,10,11,0,29,35,1,3,12,15,24,27
23976,7,11,14,19,31,31,13,30,31,12,28,38
90725,0,10,12,13,20,33,13,15,19,5,20,22
96846,0,1,28,11,16,25,4,11,41,5,13,20
26836,20,25,25,3,8,18,7,27,37,14,37,47
35734,1,13,32,7,9,10,8,14,15,3,3,12
81165,0,12,17,19,27,44,8,20,20,29,43,63
47762,9,12,22,11,12,17,11,14,24,7,8,14
27761,0,9,18,10,11,29,27,30,39,5,5,33
56329,29,48,54,2,12,19,8,30,57,4,18,24
76878,8,26,45,0,2,10,0,5,6,5,22,25
70891,7,15,23,18,27,34,17,21,41,9,14,29
74852,6,23,29,7,29,33,7,10,13,6,21,29
54390,0,5,11,9,21,38,12,39,48,5,24,31
29212,8,17,34,13,14,24,1,10,22,2,5,13
62465,5,25,38,0,3,9,10,20,31,7,15,20
71197,18,34,39,6,14,25,9,19,26,14,16,23
19604,4,13,27,3,6,13,28,30,35,26,33,44
88213,25,55,81,20,24,32,14,24,34,20,22,41
85386,7,11,16,17,28,53,3,7,12,1,6,8
21089,30,58,67,7,9,10,0,10,14,5,14,21
32205,4,5,26,5,25,54,26,47,49,3,3,6
94483,2,8,22,7,10,30,0,13,17,8,18,21
91791,8,9,35,1,11,15,14,19,24,14,33,33
30894,9,39,52,1,31,48,9,19,37,4,29,39
24898,19,22,28,2,3,5,9,36,47,13,23,28
04758,0,21,28,24,36,48,7,14,15,10,26,34
61300,7,9,18,4,15,28,20,22,22,8,12,12
81758,8,17,19,20,20,33,10,16,23,10,19,19
94233,25,55,74,14,19,25,8,23,47,18,35,53
90597,2,7,25,12,22,38,19,34,62,10,19,27
96204,5,13,20,4,7,7,28,32,39,14,22,24
39038,13,13,24,26,27,40,9,9,21,15,19,19
98318,23,29,45,13,20,49,21,25,33,0,2,25
80770,3,19,20,5,8,9,15,24,40,28,38,42
89767,7,11,11,10,10,13,5,15,17,0,5,20
50647,14,23,33,7,17,46,24,27,32,6,31,54
46121,11,19,23,2,18,30,2,18,21,4,6,14
40926,22,31,36,16,38,44,8,10,16,7,12,15
24510,4,19,20,9,10,12,11,12,22,0,2,5
40060,5,17,20,10,23,33,3,19,21,25,55,62
42459,14,22,28,0,1,1,15,27,53,6,7,24
42818,1,17,23,5,13,19,8,16,18,6,14,31
33399,1,11,12,2,5,28,5,21,33,4,14,25
74614,2,6,6,3,10,12,6,6,13,11,25,33
14464,19,24,34,4,19,21,8,13,41,16,34,42
06165,23,51,67,5,5,15,15,25,44,7,35,40
38250,5,6,34,13,18,18,15,20,27,7,7,18
55515,2,15,16,7,15,30,2,18,26,7,7,19
07838,5,22,30,27,39,42,21,32,37,8,8,13
04663,6,33,49,3,14,18,6,8,10,1,3,11
55622,11,11,18,13,14,27,22,22,23,3,17,28
78172,9,11,16,12,12,15,12,28,33,13,21,22
04049,6,20,29,0,3,22,5,9,19,1,11,16
10964,5,11,24,2,4,12,4,17,37,27,53,61
24163,9,16,24,10,24,46,4,14,37,30,41,62
16833,20,33,44,20,33,46,3,12,12,3,12,22
34020,2,11,17,24,29,48,8,9,25,1,5,13
63803,19,47,62,1,7,13,2,16,21,3,3,5
61756,8,13,36,12,39,42,6,23,27,13,18,33
91397,9,28,32,4,31,36,8,13,33,3,16,19
26927,8,9,13,14,31,46,7,31,39,5,15,18
88909,3,3,16,30,35,35,3,15,21,9,19,19
43080,12,24,26,9,10,25,18,27,35,13,17,26
99557,3,19,23,5,34,42,20,35,39,15,18,28
52536,19,24,25,7,17,23,14,20,24,9,23,32
45579,3,12,14,1,2,5,2,10,11,9,34,44
80116,25,28,28,5,5,7,19,42,44,20,28,35
92497,4,13,24,2,11,28,0,19,39,9,11,15
64911,27,45,47,13,14,32,6,25,32,5,10,13
01410,8,13,13,15,32,49,9,13,36,3,6,15
80400,7,8,18,4,10,12,12,13,22,6,8,9
27827,5,22,41,5,28,39,1,17,27,6,15,15
18102,3,8,33,21,24,24,4,8,30,19,22,42
47256,16,32,35,30,46,56,0,7,34,7,37,41
64274,1,13,28,28,31,39,6,13,22,1,12,23
46377,10,16,36,2,30,31,10,29,51,1,4,8
00276,11,40,57,0,0,16,16,26,42,5,6,31
70525,10,21,29,2,13,40,4,14,22,12,12,41
14726,5,9,30,19,19,27,2,15,28,24,41,60
20198,4,4,18,10,27,36,7,7,9,5,9,28
92746,3,16,23,5,5,13,8,26,44,3,28,46
01460,5,34,40,0,2,12,7,20,40,9,19,27
74042,2,26,49,10,14,28,10,12,17,14,14,19
12817,1,5,12,19,20,20,5,11,16,5,11,22
27338,3,12,42,6,15,26,4,17,23,0,3,4
68383,4,10,22,3,7,7,18,30,37,6,23,32
13363,9,18,23,7,9,37,7,13,14,4,22,25
30020,6,7,9,5,6,25,8,25,30,18,44,64
37881,22,25,32,21,41,42,8,19,22,18,35,39
12112,7,15,19,5,22,25,7,27,56,13,20,50
15869,1,1,18,16,19,43,8,10,11,1,2,5
20802,18,28,47,4,18,36,2,3,12,8,8,8
41950,13,14,21,9,20,28,3,7,14,12,22,24
93125,15,15,35,12,17,19,22,31,37,5,24,26
74894,3,4,5,19,29,30,14,42,49,0,17,18
80855,23,27,30,9,26,30,5,6,32,12,20,22
67036,10,17,23,13,39,42,8,22,28,3,33,45
28749,8,36,39,12,21,26,13,14,21,5,14,29
64069,20,23,42,6,19,36,9,11,13,7,21,25
71643,5,27,37,4,14,21,16,21,39,5,8,20
17934,8,26,37,0,5,14,18,21,42,2,16,28
03842,3,7,12,10,16,16,2,7,25,0,15,19
74528,5,21,21,19,37,45,10,28,37,29,37,51
88574,23,30,57,20,30,46,6,12,28,2,10,36
84812,5,11,25,8,22,25,6,33,36,1,3,15
80054,1,5,10,8,28,28,12,21,23,1,7,24
80845,19,22,26,15,17,28,17,19,27,19,29,52
27601,10,16,19,9,18,23,8,8,10,18,33,37
72161,6,13,40,6,13,16,5,15,32,7,17,25
17280,4,4,14,6,16,16,22,24,49,18,25,35
11012,19,25,34,0,2,27,2,9,29,13,31,44
42661,19,43,44,0,15,18,9,12,15,7,15,17
90041,10,30,41,8,28,31,9,12,14,8,37,57
36192,3,13,21,4,4,28,14,28,40,15,24,32
42196,3,23,29,6,22,27,20,33,50,7,11,18
68667,25,28,38,10,13,15,6,8,12,13,14,22
58712,4,14,19,14,15,35,17,17,27,2,29,33
51328,9,16,16,27,45,47,22,24,53,12,12,22
41532,3,8,19,11,22,37,27,34,44,1,9,29
05404,2,6,6,7,19,26,5,5,9,30,60,72
51556,16,22,24,5,15,18,22,46,59,14,18,26
50467,2,5,13,1,18,24,4,30,30,6,8,20
28804,10,16,32,7,8,23,0,1,7,2,6,18
85427,10,22,29,6,11,13,12,21,25,30,48,64
58143,7,16,44,7,20,28,15,28,31,5,8,17
94692,12,32,62,0,9,23,5,6,10,3,20,27
23345,10,36,39,8,19,28,7,9,10,8,8,17
56512,6,6,14,29,36,41,26,44,55,16,20,33
13180,8,29,55,22,31,36,25,30,33,19,34,42
70592,16,39,51,5,16,27,0,20,24,9,14,35
44802,8,14,25,7,21,30,4,9,19,27,33,48
29908,4,14,21,7,17,17,7,10,37,0,11,38
39458,18,27,33,3,20,26,8,26,34,4,19,27
69191,16,19,19,7,35,45,7,25,44,10,11,28
94358,0,10,36,8,9,19,10,29,37,3,9,23
15135,8,20,23,10,12,35,21,23,26,0,1,19
87017,6,22,32,7,20,36,16,18,46,0,1,5
13059,16,29,30,6,10,12,1,17,21,4,11,14
89410,10,13,15,1,3,22,12,17,19,1,24,34
91037,22,30,40,8,12,32,16,22,23,4,10,32
68609,19,43,48,8,32,36,28,32,37,13,20,25
07020,25,26,37,0,0,2,14,41,51,19,34,61
32615,0,19,36,10,17,18,2,7,12,5,8,37
09889,1,31,38,6,6,28,8,28,33,20,30,38
43926,20,40,50,3,6,21,2,10,12,17,20,44
13223,14,21,31,11,11,19,0,12,12,18,19,28
84864,16,34,35,5,10,14,8,10,12,15,15,31
58330,28,34,36,23,32,46,13,30,36,2,5,21
08344,1,6,15,3,3,3,3,24,42,4,8,25
86898,5,7,32,21,35,48,5,25,43,6,27,36
32554,8,18,35,10,33,51,13,26,27,18,21,29
52249,5,14,32,18,29,36,17,31,47,3,19,25
52299,7,9,34,2,5,14,17,28,29,20,35,41
59999,6,8,17,4,14,19,3,13,14,10,26,27
18329,0,12,31,14,21,25,2,11,11,1,1,3
31544,2,3,18,7,26,31,5,9,11,25,28,44
81166,5,5,19,7,19,25,1,23,31,2,6,26
34197,10,11,17,6,28,37,5,6,9,0,18,35
30682,19,22,22,18,25,28,9,11,11,4,13,14
39866,4,6,14,3,23,30,4,8,37,8,11,19
82795,24,50,78,3,11,23,7,15,42,9,26,42
11649,9,12,20,8,16,17,15,17,28,2,22,45
76705,8,17,22,12,16,24,17,28,30,4,8,22
20505,28,48,64,8,15,19,5,8,32,22,50,50
49709,1,11,30,6,9,26,16,25,35,20,36,45
34645,19,20,26,28,32,51,13,27,45,23,30,38
54136,8,16,35,6,7,29,9,13,29,5,13,14
54170,7,31,33,6,26,33,10,35,45,18,27,36
39493,1,9,13,3,10,13,14,16,28,4,5,10
31851,0,30,38,4,4,9,1,13,20,11,27,29
62128,1,17,21,10,13,34,0,4,22,11,13,23
65330,6,10,11,9,18,25,1,9,13,3,4,14
28822,7,8,10,16,30,49,5,7,8,7,13,18
49084,5,11,16,9,11,30,1,16,22,6,16,33
66022,8,8,16,4,14,18,9,15,24,1,8,25
48414,19,31,38,5,7,9,10,24,24,0,6,11
04492,0,9,23,1,3,10,16,24,25,7,10,14
08468,2,5,24,0,5,11,2,10,17,4,31,55
25420,8,18,24,5,15,20,1,2,31,26,55,65
98355,3,29,43,6,12,31,19,27,31,10,30,30
56582,14,19,32,0,10,27,2,20,26,5,35,35
35855,6,24,36,11,17,46,10,29,34,1,5,6
42185,6,17,22,17,23,23,22,31,45,0,2,15
34946,9,13,19,11,19,29,0,26,51,9,23,25
17350,18,23,46,6,26,33,18,28,41,8,13,32
94527,18,21,23,4,17,33,5,17,19,30,37,43
62252,8,23,51,24,26,29,9,10,29,7,14,28
03478,7,10,11,0,2,4,1,10,30,2,9,14
11166,1,10,29,28,35,46,1,23,35,20,38,54
44477,2,10,12,2,14,19,3,31,35,6,7,15
76185,14,28,51,13,28,37,14,15,28,7,16,20
77839,3,5,9,16,26,48,15,20,29,14,14,25
39970,4,10,15,28,30,30,3,23,28,14,34,38
93600,19,19,20,12,18,19,13,17,18,5,17,23
14376,30,40,50,3,14,20,8,28,33,9,20,34
31526,6,14,21,8,22,34,4,12,12,14,16,17
00318,16,20,21,11,13,23,6,14,20,0,4,7
08889,6,7,17,15,17,36,4,20,26,0,12,16
04638,9,19,39,22,30,45,2,14,32,15,25,43
49682,0,17,27,20,20,26,12,27,41,18,28,47
57049,4,5,13,6,24,32,2,9,24,29,44,46
88491,9,14,14,16,43,47,19,28,33,6,21,23
01706,4,12,24,11,20,43,10,21,28,7,36,46
55992,3,33,43,0,10,24,6,16,19,15,19,22
35649,23,34,35,11,16,24,5,8,8,7,9,20
12999,16,19,27,4,7,25,2,11,27,3,24,26
33012,9,10,20,7,14,36,18,33,42,7,27,36
03880,1,11,25,8,10,22,2,20,22,2,9,33
66932,27,40,41,13,17,21,4,9,19,27,47,76
73161,25,27,28,29,36,43,18,37,37,1,3,20
38656,13,34,59,23,35,46,9,23,38,6,17,19
68972,17,20,30,12,33,57,10,23,34,2,24,30
36110,24,49,63,2,4,4,2,14,26,9,20,30
81137,13,21,50,19,19,29,6,7,10,27,34,53
09161,14,18,24,13,27,47,19,21,37,9,11,12
75528,6,9,11,8,23,23,4,19,44,9,17,20
51777,15,16,22,3,10,20,23,31,32,1,15,19
88469,11,30,35,12,27,37,15,19,35,8,26,40
28741,0,0,3,0,23,43,12,16,30,12,25,33
06380,13,30,35,18,24,24,8,26,33,15,37,51
42450,26,37,50,14,20,46,22,24,25,9,9,14
93410,1,17,20,7,13,21,6,8,18,4,15,21
63137,8,16,37,11,14,21,6,12,22,2,2,4
80294,3,10,14,3,11,19,27,42,68,27,52,58
27314,5,21,24,11,17,46,16,19,26,17,24,27
19902,6,11,28,16,24,30,28,30,44,1,28,52
25892,2,26,27,18,24,32,2,5,5,24,26,26
68684,25,55,72,18,23,25,10,11,16,8,15,16
94270,7,15,27,0,6,8,9,36,41,11,18,23
27619,20,35,39,0,3,18,16,34,42,13,38,44
43434,8,14,38,11,20,29,5,15,28,20,23,24
78912,6,10,18,11,11,38,4,6,26,6,14,31
82710,5,16,33,7,10,13,15,15,16,10,13,18
01754,18,27,32,8,32,41,4,24,39,1,11,11
49636,10,29,30,0,3,13,8,22,30,13,13,17
49686,14,43,60,13,16,21,3,6,34,3,22,27
35544,26,39,44,9,35,41,17,36,54,15,20,30
16301,5,24,38,18,41,50,20,23,35,14,21,22
33473,16,34,50,15,21,24,1,15,22,4,18,28
88079,20,21,29,5,14,14,7,12,14,26,27,33
89156,14,19,33,10,18,26,17,27,45,2,14,32
86427,1,3,15,12,13,43,22,24,28,17,26,26
18960,28,35,42,17,47,50,5,7,35,3,12,18
53283,17,19,23,14,14,23,9,25,35,0,1,29
74762,18,18,44,1,6,11,26,56,60,3,21,21
30759,5,22,27,7,13,26,7,11,18,5,18,37
07167,0,2,9,0,28,31,7,13,36,27,35,45
92674,3,6,9,20,24,29,1,13,19,14,35,42
76460,20,27,37,1,11,18,8,20,33,15,29,36
39745,30,39,40,3,18,20,14,41,45,1,1,4
97837,6,21,34,6,8,17,4,31,31,22,37,40
71488,6,13,28,8,25,34,4,5,35,1,17,25
84908,1,9,24,8,13,15,7,11,39,0,1,5
09384,6,16,16,20,40,69,0,9,14,8,9,27
06610,9,11,17,5,7,26,22,25,49,5,9,16
44081,4,12,16,7,15,22,0,26,32,10,25,28
54553,10,19,38,15,26,27,18,30,44,19,44,54
90054,18,23,32,8,26,36,9,16,31,18,28,31
73896,8,9,30,2,14,31,2,6,14,10,28,31
47937,0,2,10,6,6,14,20,36,39,7,16,29
98075,7,12,27,8,28,52,1,7,16,15,19,34
87445,25,33,36,1,2,4,15,19,28,9,37,42
05332,4,5,7,1,11,29,19,35,35,30,38,46
19039,3,13,17,1,16,31,4,7,13,4,19,19
29560,16,20,23,9,20,26,30,43,68,12,16,22
79668,25,34,52,0,16,16,6,6,33,3,13,23
33271,18,22,24,19,22,46,10,24,26,8,28,33
43004,1,1,11,14,19,25,7,12,39,5,6,21
56718,27,33,38,23,24,42,3,9,13,0,2,18
79097,24,28,36,3,31,31,9,26,50,19,20,24
69039,10,18,19,12,26,32,16,35,45,5,7,16
38019,21,35,63,10,20,43,9,13,19,8,28,31
91479,3,9,11,2,10,38,20,39,43,7,22,24
57281,6,14,18,6,7,15,9,18,21,6,11,19
22099,17,27,28,1,7,13,9,14,16,9,11,28
44579,4,14,22,9,27,28,9,38,63,9,12,12
95583,13,15,22,10,29,38,10,11,14,17,24,28
52411,17,19,23,10,27,34,6,6,16,9,35,44
61614,3,4,8,7,12,17,9,16,25,30,38,41
88796,9,38,43,9,35,40,7,29,42,9,15,37
64361,29,34,52,7,27,30,4,17,25,9,11,27
95338,20,25,26,2,13,18,6,19,26,14,26,37
41379,11,32,41,9,15,32,3,14,43,6,7,16
11362,5,7,10,0,23,33,4,13,27,4,23,32
17686,28,33,46,7,27,34,9,12,24,11,11,23
19270,0,8,17,9,10,35,7,23,27,4,8,16
23850,10,16,25,30,33,40,2,10,23,9,18,23
46272,6,32,33,0,16,26,5,11,15,3,5,10
71175,1,7,14,14,15,32,6,15,15,9,18,43
83532,12,32,50,29,31,45,11,19,36,9,20,26
76394,7,29,37,3,4,13,8,33,52,16,29,31
22033,4,13,43,26,48,53,8,9,27,13,28,36
