uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
90015,16,19,19,1,8,38,7,14,22,7,25,25
92049,21,30,51,4,4,26,10,19,28,1,11,13
75445,13,20,27,3,9,35,1,24,31,2,9,16
11116,0,28,30,19,28,28,8,12,20,13,26,30
02435,2,2,6,0,6,13,4,12,17,14,20,38
81668,27,46,51,20,28,29,27,34,38,21,21,46
02948,9,15,23,6,22,22,7,33,53,4,18,33
93840,0,0,8,11,18,26,13,18,31,26,32,42
28986,3,15,19,7,30,50,30,37,54,3,22,27
00357,1,3,12,6,16,23,10,21,36,6,14,34
13359,10,40,50,6,13,37,4,17,31,0,0,6
75692,11,16,16,14,16,41,24,40,47,5,21,22
67267,1,5,13,6,22,25,12,24,24,26,42,52
78287,8,28,29,8,26,46,9,16,16,7,12,21
15061,6,15,36,4,33,34,20,31,31,13,15,21
43942,12,28,29,2,23,23,0,3,5,2,5,22
13409,5,22,49,8,25,25,1,1,19,6,12,36
58157,22,26,39,4,10,28,29,30,36,13,19,21
68598,30,43,67,0,0,0,25,37,40,7,26,43
48503,4,12,40,10,29,53,11,15,43,10,29,29
03428,17,36,48,1,7,28,3,21,21,11,11,17
43192,20,24,26,11,21,46,6,11,16,12,16,21
10084,0,15,21,15,22,38,8,9,15,1,9,16
99592,4,19,24,0,4,23,8,10,28,26,28,46
32036,0,17,27,1,15,19,20,41,41,15,30,44
12982,13,19,24,12,28,32,20,27,32,2,9,20
98043,7,8,11,6,10,40,19,27,53,0,4,12
76372,24,27,35,27,37,47,6,16,20,9,36,62
00141,18,21,25,28,43,65,1,19,22,2,16,26
81691,4,7,14,4,6,28,5,7,31,1,3,12
75961,12,15,17,2,9,24,4,14,24,16,22,27
28696,28,43,59,5,15,18,9,16,32,11,38,42
89289,26,32,48,1,22,25,1,2,12,7,8,28
49352,15,15,24,14,23,39,3,20,43,19,21,23
76124,0,6,19,0,9,24,19,21,42,18,26,29
51924,3,7,17,0,9,29,11,17,34,4,4,10
52216,6,10,16,8,27,34,17,21,23,0,7,15
65049,4,7,25,7,12,30,5,9,23,5,14,24
28620,7,7,20,0,20,21,15,19,33,5,10,17
21399,8,9,19,2,10,25,21,25,25,6,8,17
