uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
24993,1,11,29,9,14,22,15,21,30,6,13,17
58677,25,28,28,1,3,6,11,13,13,21,28,37
69295,7,14,30,0,20,22,19,23,31,8,9,23
92316,4,7,8,11,22,41,5,32,40,0,1,15
49703,15,40,43,9,15,17,2,9,9,0,1,18
39432,29,34,40,30,42,70,13,15,25,3,7,18
82999,18,23,38,9,14,20,9,17,26,8,12,14
39232,5,15,15,4,9,30,7,12,18,1,19,25
61123,22,33,46,5,32,38,1,18,38,0,13,25
02378,23,24,40,11,23,43,1,5,5,1,1,5
37070,3,5,14,3,13,41,18,28,46,0,26,38
73086,20,21,27,3,3,16,3,17,23,13,19,47
39352,8,18,20,30,40,67,17,26,34,7,7,27
89227,7,37,50,5,5,10,3,11,11,10,28,35
72166,23,39,48,1,9,29,11,39,61,4,13,30
46252,4,33,40,2,11,15,21,30,50,3,24,32
60144,30,36,39,9,23,31,10,16,18,6,6,32
23387,10,18,38,7,11,30,11,13,41,1,30,34
93342,11,27,32,5,5,13,17,33,42,8,28,34
08878,16,25,38,3,8,17,8,17,22,20,32,35
26533,12,15,18,16,28,48,6,23,42,9,17,27
48801,5,20,30,26,54,58,2,6,27,5,5,11
53191,9,26,37,25,53,62,7,14,40,24,27,35
33407,15,40,46,6,7,14,8,16,46,9,22,40
95469,21,21,39,2,4,12,7,9,10,27,41,49
25592,22,37,37,1,14,34,15,25,40,0,21,22
83312,15,17,26,29,46,64,7,22,42,9,15,31
21357,7,12,14,4,20,33,1,7,14,8,24,32
10541,7,27,38,5,22,38,4,29,43,13,28,34
17760,24,31,58,22,23,31,4,13,20,2,5,16
65637,0,1,10,6,36,45,13,18,19,19,21,32
70015,5,5,9,7,22,30,16,30,33,3,9,18
58055,6,10,20,6,6,9,23,35,43,15,18,24
65120,17,26,36,18,25,33,8,23,37,12,17,47
06169,5,15,24,0,3,8,18,21,38,8,16,26
13154,0,24,31,0,19,29,4,29,30,9,18,45
74846,22,31,51,3,5,19,3,25,35,0,9,25
