uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
00702,1,20,27,6,23,24,14,30,45,3,5,6
52472,8,13,19,4,4,23,7,19,23,16,17,25
25653,6,11,17,27,27,28,11,13,25,10,12,38
24702,18,24,33,30,32,45,4,4,8,30,43,46
38634,8,38,64,15,25,35,1,9,18,25,41,47
21628,8,26,40,5,15,28,13,17,24,7,14,15
62843,4,4,32,14,28,32,8,20,32,6,14,28
46694,4,6,24,6,24,32,1,6,14,11,23,33
20983,4,14,15,4,7,25,4,7,14,27,35,50
26539,15,20,38,3,6,17,13,21,44,18,23,32
45160,7,34,38,19,23,25,21,28,39,19,35,60
11067,1,28,36,4,15,34,7,10,11,7,8,18
24666,9,13,28,1,9,14,8,37,50,12,32,50
41543,10,22,35,2,2,13,7,13,23,9,17,18
67356,29,46,51,17,27,37,26,26,34,2,6,15
25629,12,19,22,12,29,46,6,8,16,8,8,22
31976,4,16,20,2,7,11,3,32,36,28,32,37
97388,8,24,29,19,38,68,0,2,7,17,32,39
03680,4,11,40,28,56,59,19,24,26,5,6,7
76916,28,32,45,10,10,36,24,30,40,0,15,33
28455,8,31,41,11,13,18,21,39,68,5,32,33
62182,18,19,30,9,27,33,11,38,62,3,18,19
61108,3,29,46,16,20,47,2,11,12,1,11,14
71175,17,38,42,13,13,26,3,10,18,1,20,36
39538,15,26,28,23,27,29,26,30,49,15,20,38
80244,1,8,24,5,33,48,1,2,18,19,22,44
41004,1,31,41,6,16,32,9,27,27,14,16,34
52308,8,13,33,10,23,25,2,4,5,6,11,18
16534,12,32,41,5,10,24,15,21,30,5,6,21
19239,0,14,22,12,30,37,14,15,22,5,24,36
00259,2,14,19,10,14,19,16,23,40,7,14,19
49713,16,36,60,19,27,43,8,11,13,4,17,21
86615,6,18,27,16,21,33,17,20,40,10,37,50
60788,4,9,35,8,13,28,7,14,28,3,9,19
15294,11,13,14,18,19,25,22,26,28,11,28,38
06176,5,16,20,14,18,20,1,23,35,19,30,48
60840,19,19,33,0,12,18,29,29,37,8,8,18
67612,23,39,57,19,31,36,7,22,45,10,12,32
20682,3,7,23,24,36,43,4,27,42,0,0,8
82615,9,38,49,19,23,33,5,24,42,6,22,52
33366,9,29,38,0,18,26,4,10,20,1,8,12
32567,1,7,9,7,19,27,15,16,24,6,16,34
51191,20,24,32,3,3,3,18,27,37,10,26,26
42296,1,9,21,4,6,10,8,25,43,14,24,54
20498,9,22,43,6,12,33,0,8,16,15,40,64
71266,9,12,16,9,10,31,1,27,35,3,3,32
94978,10,18,24,0,3,8,7,8,29,26,32,49
08985,6,22,29,20,36,48,17,24,37,0,3,12
89521,16,38,63,7,14,40,1,3,21,3,7,15
60662,2,13,15,5,13,26,3,5,5,12,25,37
36586,1,20,35,2,10,13,17,34,37,3,11,13
12453,9,9,11,1,25,29,0,26,39,15,35,59
38762,4,13,20,11,18,28,6,26,36,2,32,36
41972,8,11,28,19,28,36,7,26,50,25,45,61
15975,4,5,13,15,16,26,3,4,29,4,25,34
46175,18,25,32,6,6,11,5,27,47,7,11,21
03358,10,15,20,3,18,25,1,7,11,14,14,17
19981,2,3,6,28,32,36,9,19,36,1,7,13
58114,1,20,45,9,28,31,4,16,25,3,5,27
80518,8,25,29,3,16,27,10,20,20,17,20,22
40785,28,38,45,15,19,20,0,5,23,16,32,36
14762,2,2,10,13,42,51,4,10,28,19,39,51
64513,28,47,55,9,15,30,11,20,41,28,31,32
62387,8,20,20,18,23,41,0,24,33,1,4,4
55997,3,5,22,14,21,24,28,37,59,18,21,22
32499,17,23,34,1,18,24,1,19,45,7,10,18
70544,7,18,31,7,7,19,1,4,32,14,19,22
62327,14,17,24,4,15,34,1,4,34,5,7,8
01017,28,28,38,6,24,33,24,35,62,5,14,22
49295,25,26,30,6,16,24,0,0,7,7,11,14
05177,21,30,57,9,19,30,3,8,35,26,29,41
77066,2,4,12,6,26,31,5,9,35,7,21,38
02582,28,29,44,7,35,65,8,11,15,6,15,17
18902,3,3,6,13,16,32,8,25,32,17,23,49
16786,8,10,25,19,20,25,7,11,13,9,38,45
57300,15,20,22,2,6,8,19,19,27,11,13,29
44962,11,19,25,13,20,26,17,23,25,8,14,22
54235,29,41,46,23,43,45,14,27,30,27,33,35
44912,11,27,38,8,10,16,26,33,36,8,16,33
58899,11,14,16,7,14,28,11,14,20,11,35,54
61018,5,22,41,9,18,23,9,25,33,27,35,54
52164,2,17,30,5,13,20,8,13,16,9,21,34
29473,0,15,22,4,30,49,11,25,32,5,15,25
29512,11,12,20,3,11,12,5,12,22,4,10,13
36676,7,22,22,9,12,26,6,16,37,4,16,23
26645,12,13,22,1,9,15,2,21,51,7,13,14
47089,18,28,47,4,23,32,16,27,37,10,21,29
22456,2,7,25,13,21,21,6,25,40,17,23,37
49840,17,21,26,20,39,43,28,31,35,11,15,19
68669,1,24,49,9,37,42,7,29,48,29,46,56
46500,15,24,31,1,1,2,9,9,22,5,5,11
80689,3,5,5,7,17,46,11,18,28,2,10,14
06058,12,30,49,10,22,28,9,14,33,1,10,35
58724,3,23,39,9,20,25,9,21,28,19,25,26
52493,7,31,48,25,34,39,10,17,24,7,35,45
86299,0,14,18,6,14,23,6,31,47,28,49,53
76045,10,19,29,3,4,20,4,23,26,14,31,33
21373,14,23,44,16,20,25,3,12,30,4,16,22
75641,3,12,16,17,27,32,5,13,21,9,10,13
54039,21,22,34,8,22,27,0,8,19,5,11,14
96146,21,28,36,18,26,28,17,24,27,0,13,23
16697,23,33,56,9,18,22,2,23,43,2,2,3
17247,2,14,22,9,24,27,3,12,28,16,20,30
50457,2,16,35,0,17,20,0,24,31,5,10,15
83117,16,46,56,6,13,19,2,9,13,10,37,41
96799,13,18,27,1,5,18,6,11,13,2,5,8
18482,4,10,17,11,34,40,0,30,31,0,10,20
48060,15,15,41,7,22,22,3,25,29,18,30,37
91213,13,17,22,6,18,29,16,23,32,3,9,11
79918,14,23,43,9,15,22,7,11,20,11,23,35
47742,0,8,9,3,10,12,17,21,35,18,23,25
19773,5,10,15,4,4,8,7,13,23,16,17,37
27573,9,19,22,2,10,30,25,37,46,17,24,34
35929,13,13,23,2,5,10,14,34,44,4,11,18
43799,9,38,40,8,15,15,10,32,33,9,35,57
06059,4,7,10,4,10,10,7,17,23,28,41,47
11670,4,5,9,14,19,25,11,36,54,9,13,17
10729,13,25,25,20,25,45,13,31,31,9,30,30
18899,5,14,15,25,30,37,30,37,38,9,22,51
72175,5,8,17,6,16,22,6,11,39,8,22,22
69232,1,30,36,6,21,30,5,15,30,1,2,8
26586,20,26,29,16,19,24,21,23,23,19,26,33
24958,26,43,67,19,27,29,13,21,24,1,10,28
61769,4,7,23,14,14,18,12,22,32,10,26,36
06283,6,7,9,4,24,26,1,19,20,28,28,33
33403,15,25,41,7,24,54,6,32,41,9,23,32
52039,1,14,24,8,24,28,10,10,11,17,26,44
33121,1,1,8,5,15,33,3,21,35,6,32,53
91600,15,25,27,18,25,39,4,9,13,10,31,36
42538,14,16,40,20,50,58,5,25,32,8,15,19
93917,25,29,37,2,2,8,12,22,26,2,15,25
45970,6,17,43,6,16,18,0,19,20,3,14,24
