uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
35970,15,22,29,4,9,13,5,12,24,3,15,16
87204,18,35,45,7,31,60,6,16,38,5,6,7
46357,2,6,22,5,13,43,7,37,50,16,26,28
21864,16,44,56,2,7,26,7,17,36,9,17,36
01040,13,19,27,1,3,9,6,22,27,13,24,28
83488,5,14,41,10,33,41,9,15,23,10,14,31
64276,11,35,37,5,23,23,5,24,44,28,31,41
10282,12,39,47,0,3,23,9,9,32,29,50,57
52311,22,29,48,28,42,48,7,9,27,12,26,33
74116,3,6,7,9,20,20,2,25,31,4,6,15
75153,5,11,13,7,23,31,27,32,34,1,29,58
66022,16,36,45,20,36,41,0,3,4,5,14,17
09749,1,28,32,6,26,33,4,17,28,5,33,42
66827,30,33,38,5,8,9,2,20,30,1,18,24
03858,8,28,36,4,11,39,11,29,54,30,36,46
99491,15,42,44,4,13,13,12,21,22,1,9,18
07875,10,25,32,3,7,7,3,16,16,10,12,36
92548,15,18,19,17,43,62,14,20,24,27,33,63
70133,8,16,25,4,21,22,5,7,11,17,39,40
05593,11,16,16,19,19,35,8,15,26,18,19,20
60942,21,35,56,19,28,33,1,2,2,1,14,19
58147,6,8,12,11,32,33,0,18,26,1,19,33
71303,5,8,11,15,26,52,10,30,48,25,32,47
06816,30,45,54,9,39,41,2,7,28,10,25,36
79080,30,41,54,19,29,31,3,23,24,7,7,11
75408,0,6,24,15,31,37,6,8,11,2,17,18
73981,8,14,21,1,12,25,0,21,29,6,24,42
16430,9,16,39,13,33,33,10,36,41,1,14,20
05221,7,33,36,10,14,18,19,22,23,9,20,24
76258,5,8,9,20,39,42,5,18,34,12,16,19
14648,4,19,35,8,10,17,17,34,40,23,38,39
05076,4,12,21,17,24,30,27,37,40,14,32,38
91444,16,28,38,6,6,18,22,51,61,9,14,19
96400,10,12,17,4,20,34,10,18,22,7,8,11
27645,5,11,41,10,33,36,7,13,29,15,28,33
89450,26,45,67,21,35,35,5,33,62,5,7,32
64908,12,17,35,2,8,24,2,23,32,2,6,27
20656,16,41,44,11,14,30,0,0,11,12,26,26
20417,7,10,10,1,12,21,4,10,30,10,23,30
38644,5,14,23,2,2,8,2,27,39,5,23,41
22171,15,18,18,5,8,17,0,3,16,18,22,23
31982,2,21,27,3,30,55,11,25,29,25,28,39
60428,3,5,5,4,18,18,10,10,40,15,23,31
22947,16,26,30,10,32,58,23,34,61,19,32,35
05767,11,27,48,10,15,28,9,28,58,11,30,53
35807,0,9,10,22,28,31,18,47,54,4,25,35
88933,21,25,28,3,15,34,19,33,63,30,39,44
74530,7,13,17,4,22,27,5,6,23,10,11,29
76351,12,41,51,0,1,1,19,39,42,11,13,28
26782,0,3,7,6,34,44,3,27,43,17,32,42
02385,5,5,23,1,29,49,3,7,24,4,8,19
08391,4,19,27,3,6,26,9,13,14,12,35,39
75023,18,19,39,14,16,17,4,13,33,3,6,10
24737,8,11,15,17,46,58,8,13,17,14,23,23
67426,8,17,20,14,43,56,13,19,21,1,18,33
26462,9,21,27,17,18,44,13,20,29,9,26,28
67733,2,17,19,24,24,38,10,14,20,0,6,12
45016,2,11,19,27,38,43,13,32,41,17,35,42
03607,23,29,34,9,18,47,15,25,26,11,16,19
41414,15,25,29,17,18,21,4,11,11,9,39,54
30640,12,21,22,14,32,44,22,42,66,16,22,32
54215,6,19,34,7,20,50,7,12,30,1,8,13
45027,7,12,17,15,20,22,18,18,32,10,31,37
38343,2,12,22,9,14,33,19,21,43,11,31,31
71954,2,4,17,4,9,20,22,26,34,5,24,50
61281,6,26,51,11,22,39,6,12,32,8,26,38
31269,5,14,14,15,27,36,3,15,17,5,6,18
19912,6,6,16,19,19,39,5,12,21,2,8,9
43061,29,34,52,15,25,28,12,33,41,10,17,40
82059,27,40,41,1,2,9,1,1,9,8,33,51
67452,5,18,32,6,29,35,29,29,49,5,12,17
44129,3,12,18,2,11,12,17,18,24,4,21,35
00721,1,6,23,2,3,3,1,16,40,9,18,27
48899,1,7,35,1,4,32,8,33,34,26,45,59
85630,0,7,16,25,32,42,1,10,24,1,2,13
19403,25,30,40,1,5,18,10,28,33,3,32,50
09307,0,18,24,10,16,40,11,12,26,20,26,27
81526,6,14,15,6,8,9,2,7,10,3,6,10
35760,14,28,29,9,29,36,9,30,40,6,7,27
56303,6,8,16,26,33,59,23,29,55,8,33,39
53535,1,18,34,6,9,27,0,3,8,7,19,35
44570,3,22,30,7,13,24,4,14,16,8,11,13
32196,8,13,21,10,26,41,26,33,56,17,17,30
66158,9,19,32,2,3,6,4,6,30,7,15,20
93805,5,10,12,21,49,51,11,18,37,18,39,41
24105,8,38,39,0,0,6,6,26,37,6,30,57
