uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
51370,0,7,7,6,14,22,8,27,38,9,27,56
84758,11,14,17,25,51,67,8,21,38,10,22,28
23622,8,26,41,23,29,37,8,18,35,8,8,38
43900,20,48,51,19,38,46,10,10,24,19,23,29
75453,5,7,22,9,14,14,13,18,31,19,23,27
52774,13,18,25,14,14,18,11,18,18,5,8,23
51211,7,19,33,17,23,33,13,18,18,15,15,15
42486,4,14,21,4,21,26,13,32,46,11,18,27
23624,20,24,27,2,3,5,10,17,19,10,31,32
49449,19,28,47,30,38,55,12,19,19,7,26,38
86812,11,16,22,0,1,5,14,21,39,7,12,28
30899,2,6,20,8,11,17,10,18,18,4,19,23
88243,2,10,39,12,25,28,5,10,10,4,34,54
59646,30,34,39,1,18,25,13,32,34,9,19,23
98905,1,1,5,0,7,17,8,20,21,14,37,50
91859,10,19,23,17,20,29,3,5,25,2,15,19
61620,17,29,44,12,33,43,13,27,34,19,26,38
01559,12,26,26,13,18,24,6,22,28,9,38,55
12536,9,15,25,2,19,44,2,4,14,13,21,24
80792,4,9,28,7,34,38,4,18,18,6,17,25
25279,6,19,20,18,20,40,11,17,28,20,37,53
70726,8,19,24,14,38,43,17,37,42,6,7,33
39733,20,26,37,11,34,38,6,18,21,19,28,30
82028,19,27,45,8,14,22,3,16,34,12,34,40
48315,10,20,21,4,23,27,27,45,49,28,37,43
31081,10,38,48,14,22,24,12,14,16,9,17,18
21060,22,22,22,10,16,30,5,10,19,6,22,35
31989,6,26,35,8,27,37,4,7,10,10,18,23
36478,29,51,61,19,20,44,7,13,36,2,26,29
40067,17,17,27,2,7,30,17,31,40,23,29,39
58384,3,12,14,16,45,59,3,10,10,4,13,13
22585,10,17,25,2,4,9,7,35,42,2,10,20
23452,9,16,20,14,19,43,5,12,15,14,21,33
66268,3,27,32,9,18,21,10,11,15,5,16,23
27543,1,11,19,21,26,33,26,42,70,5,19,34
57141,16,18,32,14,21,42,2,5,23,1,18,20
62170,8,16,24,4,13,28,3,4,13,7,16,17
41707,10,29,35,4,13,16,5,27,31,10,14,24
63226,0,19,26,24,25,27,0,18,26,2,12,27
32729,14,28,53,1,14,16,11,29,52,19,27,34
74045,6,27,29,5,21,36,8,15,28,8,18,25
74800,16,36,36,6,8,9,5,8,16,12,20,20
94699,7,22,23,1,19,22,19,33,40,10,35,55
98613,8,23,42,7,22,29,2,5,13,19,20,22
19868,20,29,41,6,26,52,4,5,15,13,32,58
81816,14,35,40,14,23,33,1,17,30,22,30,39
66379,8,15,25,7,34,46,5,12,16,18,23,23
41774,19,30,46,9,13,14,0,26,30,6,9,28
58294,20,20,40,3,23,31,0,10,16,10,15,37
13566,10,14,26,3,8,24,8,13,29,10,30,44
45401,2,5,6,15,17,45,8,9,17,3,13,16
23273,16,19,31,20,23,47,0,0,30,29,39,53
18191,20,37,40,0,2,9,6,13,23,2,14,17
33165,9,10,20,16,22,23,22,28,39,19,31,46
83377,17,32,36,2,7,13,16,28,48,1,10,32
05156,1,20,25,1,13,19,16,18,27,19,31,35
80246,2,12,37,17,36,52,2,30,47,9,9,30
60393,14,25,25,4,12,26,18,18,25,10,14,23
89588,17,18,21,12,22,28,20,30,40,6,11,17
63249,5,7,11,25,35,50,14,34,43,4,10,23
90013,13,13,23,2,6,19,7,7,25,17,36,54
83940,10,23,27,24,36,49,9,23,28,8,13,24
90535,23,31,45,9,16,26,2,12,22,3,3,11
