uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
10308,12,17,27,9,28,31,6,8,28,16,26,34
55992,15,36,58,18,20,38,0,20,40,18,21,25
46698,8,19,25,0,8,37,3,18,19,16,22,42
99187,2,6,10,4,14,24,3,31,42,17,35,64
81870,10,18,22,0,12,15,2,31,34,10,25,33
24525,1,10,18,20,26,33,9,29,32,14,18,22
17966,15,19,33,2,29,42,12,13,17,3,4,4
02057,16,18,37,27,36,54,12,22,47,4,8,18
57680,14,43,71,10,34,41,1,24,41,24,28,47
64735,4,19,22,10,10,24,18,24,26,13,23,32
07448,7,24,43,13,42,66,5,19,47,16,23,47
03996,4,11,15,29,29,34,8,23,31,10,14,44
70170,1,20,29,18,23,42,9,16,18,3,19,37
89481,28,44,56,7,17,18,13,20,37,1,15,21
16964,1,12,26,15,15,17,12,16,22,20,30,31
37474,4,21,28,0,8,14,8,20,22,0,11,17
57665,6,20,29,7,31,48,19,24,25,6,26,26
78782,10,18,21,8,24,41,8,31,36,14,15,23
72452,29,33,36,7,8,8,10,14,14,4,15,40
12007,0,7,24,17,43,57,1,17,29,7,34,49
65681,15,16,33,1,9,29,4,4,21,27,31,39
80209,20,20,38,12,21,47,11,31,39,2,12,21
64799,6,22,32,1,4,10,9,25,30,14,32,37
12857,2,24,35,19,25,53,1,9,15,3,19,25
22539,5,12,21,25,35,42,4,16,32,3,8,10
12321,19,45,49,2,8,28,11,16,34,12,20,38
86059,1,2,11,29,45,47,2,8,18,9,16,26
72637,8,23,44,17,24,29,5,12,16,10,18,24
73406,7,26,40,9,11,12,29,44,48,1,5,7
59652,6,26,29,12,13,14,18,31,34,5,9,10
72064,0,7,16,1,31,50,28,35,37,5,8,28
27593,14,16,37,0,3,18,15,33,36,6,15,21
53759,29,35,44,1,23,31,14,14,29,24,53,61
44835,7,14,19,26,26,26,25,52,66,3,4,4
26110,12,21,37,15,24,30,8,10,15,20,21,34
84199,7,7,14,4,9,28,14,26,41,6,13,21
74322,29,30,50,15,17,45,18,24,41,4,16,40
56946,19,25,27,1,10,27,6,6,11,19,22,31
05041,19,25,30,23,36,43,4,6,23,9,15,27
96002,5,12,14,21,27,36,13,15,24,1,14,18
77274,7,13,16,23,25,33,19,28,33,3,18,21
20403,5,12,15,17,33,40,16,27,43,3,8,19
39389,14,33,39,0,14,44,4,26,40,6,7,32
40118,27,32,38,7,36,41,20,32,42,10,17,34
74153,8,9,18,3,4,11,11,20,25,14,14,19
00881,11,20,20,2,4,27,5,8,14,0,4,12
75218,8,10,23,6,15,31,2,6,17,30,40,41
68670,7,26,37,0,6,18,17,43,53,0,5,15
10151,6,16,17,8,15,16,19,20,21,22,26,26
04266,11,16,18,25,38,42,8,13,13,2,10,11
46415,1,9,14,3,5,9,1,1,11,10,26,51
96050,20,40,57,7,14,14,23,26,27,0,2,16
72058,1,11,21,7,19,48,10,19,23,16,22,27
03393,7,13,27,6,22,37,18,20,38,20,28,48
49931,15,36,56,27,47,50,8,11,13,19,39,66
48985,1,9,9,0,10,15,2,7,12,5,7,19
40891,24,34,37,19,22,22,6,15,17,10,28,29
41819,10,14,21,30,51,59,13,19,22,7,21,22
70083,29,48,71,15,21,31,10,23,29,6,19,24
67015,20,39,51,8,10,13,2,5,19,1,26,34
39953,9,11,36,9,16,21,5,12,22,0,13,21
32481,7,13,18,4,17,23,19,48,68,5,5,13
67351,17,37,50,9,29,38,5,21,28,19,24,26
33111,4,10,17,16,20,24,27,41,45,18,21,37
42545,14,17,27,7,21,23,16,24,32,4,31,51
91755,9,22,26,3,13,18,3,5,10,9,19,21
64822,4,16,27,0,18,28,1,10,25,6,10,39
30667,26,26,44,19,24,54,24,26,33,3,33,48
14740,17,20,36,22,30,41,11,15,25,5,32,44
35355,30,30,30,26,31,35,7,12,14,2,8,13
85004,3,5,5,20,26,32,13,26,33,19,20,26
39120,27,28,28,1,7,8,21,22,30,2,3,3
