uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
02777,30,59,61,3,19,25,12,17,19,15,16,25
34126,4,4,9,20,35,40,4,27,50,13,19,29
70345,4,14,21,1,2,19,7,37,39,1,3,30
03072,2,9,27,7,19,23,20,28,38,3,31,39
59740,10,19,20,0,1,5,5,27,32,3,6,10
70553,2,4,8,19,37,37,0,4,20,11,29,35
79201,7,16,40,26,41,51,21,27,31,4,17,21
07252,5,9,10,30,37,39,13,25,26,10,14,17
39913,6,24,47,7,13,26,5,7,35,19,29,29
28588,9,24,40,9,19,19,10,19,28,7,11,15
74352,0,8,14,1,27,27,18,22,31,3,5,7
98760,12,24,42,12,24,30,8,17,25,5,13,22
22434,17,41,46,15,16,19,1,4,21,10,17,22
02265,8,27,50,5,22,31,5,6,30,2,8,35
86453,2,32,43,19,23,34,2,32,54,18,30,36
67575,5,13,16,9,33,39,9,23,28,0,16,17
67032,2,22,44,19,28,32,24,37,39,4,4,11
90591,8,26,32,9,10,11,17,28,43,9,17,27
35376,4,18,27,4,22,32,4,5,12,7,20,24
47605,5,15,34,8,9,19,16,28,53,17,40,44
25780,10,12,16,0,5,5,2,4,12,1,5,6
44335,10,23,31,8,20,30,11,20,21,0,4,16
41289,9,13,19,16,31,39,7,14,24,4,29,37
05088,7,9,28,10,26,34,19,34,62,6,11,34
89436,8,38,39,3,12,13,5,13,23,3,7,18
38860,18,43,47,9,18,28,4,6,12,13,19,32
98087,7,13,19,9,18,25,9,12,15,10,18,18
66906,4,32,41,2,8,19,3,23,29,18,19,42
17432,30,35,47,1,3,28,8,14,23,3,6,18
66216,4,13,42,9,17,31,7,10,19,5,13,17
12940,24,43,59,30,48,57,8,17,19,7,19,30
36423,27,31,40,2,18,18,20,20,28,18,26,44
62869,4,8,36,5,17,31,3,7,16,3,4,9
73566,5,10,23,1,10,29,8,24,53,1,12,24
35266,19,29,33,28,36,44,26,46,56,2,5,25
87136,9,12,17,6,6,19,6,6,6,22,27,40
20143,28,36,58,22,25,29,17,24,38,20,34,64
58760,0,10,19,10,15,25,0,9,23,18,20,38
87446,14,19,49,3,14,14,1,1,23,8,12,15
30718,6,19,48,9,30,32,16,26,26,0,7,15
58056,2,10,14,0,1,3,6,15,35,30,31,42
39631,10,18,29,2,7,12,1,9,26,8,14,16
98936,1,9,14,8,33,33,18,26,35,2,20,34
28930,20,50,61,1,21,37,3,5,23,0,1,6
37607,20,49,56,2,5,9,3,12,13,15,17,43
54351,4,4,31,1,17,25,7,21,45,2,11,21
55970,3,15,34,4,18,38,12,16,17,1,10,20
92351,12,21,30,3,4,33,8,9,14,9,15,22
36019,9,21,24,14,28,33,4,14,17,3,8,22
23983,7,10,20,2,12,20,4,6,16,9,10,25
32584,1,9,9,27,38,48,23,34,63,10,25,28
23189,1,31,38,10,29,33,24,45,56,7,11,18
38113,12,14,21,3,8,15,12,19,26,8,17,26
09582,2,9,16,5,9,15,3,3,12,1,5,9
23006,3,12,14,30,36,44,0,17,32,0,8,17
33335,4,13,36,9,27,34,20,45,54,27,53,56
59937,18,48,68,4,10,20,8,10,17,10,14,14
93494,19,24,50,8,36,59,8,15,29,25,25,32
88401,5,10,29,27,36,56,26,30,34,11,29,31
17940,29,58,63,20,39,41,3,15,20,30,43,53
34656,9,38,48,25,32,45,4,4,22,3,6,18
12714,5,25,26,1,9,37,7,27,28,23,36,43
37421,13,24,38,15,17,22,26,37,42,10,29,53
21132,20,30,36,3,10,22,3,12,23,7,8,12
44665,7,7,7,27,35,38,2,2,9,18,22,25
56821,0,13,15,0,10,12,4,7,31,16,35,47
95989,2,7,30,19,48,76,0,7,17,0,8,36
54038,10,15,40,6,14,38,10,25,25,19,48,61
97464,16,20,24,6,13,21,19,27,39,0,15,24
54578,8,26,54,23,24,26,4,12,39,10,18,39
50744,7,11,26,1,21,40,13,14,15,19,19,25
00405,13,15,15,13,23,39,18,25,37,7,24,50
53033,6,17,23,1,4,13,7,13,22,3,19,35
93779,30,40,46,8,20,31,11,13,15,7,14,24
47596,19,29,52,16,40,40,11,11,28,8,9,19
41699,8,10,10,20,23,26,12,17,29,7,21,23
65069,11,31,40,4,8,8,9,15,16,11,16,22
52360,2,27,50,2,5,24,12,15,19,2,11,14
86075,4,4,15,1,11,26,30,34,50,6,16,24
20440,9,18,19,25,32,33,11,18,25,10,10,32
75885,20,20,42,17,30,52,20,23,31,2,11,31
26628,16,25,39,24,31,58,2,20,29,9,19,37
32088,13,28,31,9,15,22,8,15,21,0,2,5
57601,2,13,19,21,44,56,1,12,12,18,45,62
39722,20,23,23,9,9,18,29,36,40,8,21,27
80395,5,13,17,12,21,29,1,10,19,22,29,38
83767,0,3,15,3,6,29,3,8,19,10,10,20
31420,3,10,16,1,31,56,5,9,27,8,18,26
73984,3,4,28,30,31,44,0,0,8,2,5,6
99154,4,13,15,9,19,26,28,35,43,8,14,24
38985,11,28,38,16,43,45,15,27,28,6,17,31
64460,10,14,30,29,34,41,3,16,22,7,13,32
75782,23,27,37,10,17,19,30,48,65,20,21,22
37355,20,32,35,6,21,44,18,25,36,11,19,24
08935,18,40,42,3,25,34,1,10,23,20,34,62
94312,7,13,16,4,20,24,10,35,50,15,20,47
76834,19,20,32,26,26,27,3,4,5,6,13,34
04242,0,13,22,16,25,35,20,44,48,2,9,13
51298,3,13,22,5,28,31,30,33,40,15,42,58
15651,8,15,19,12,16,30,2,24,37,8,13,19
56621,2,7,29,11,13,19,16,28,32,3,3,19
28337,7,9,15,18,26,34,9,32,55,17,19,24
36395,6,13,13,4,15,24,3,14,28,20,20,28
59550,8,23,34,6,7,8,5,24,43,17,17,19
32425,29,35,50,16,34,45,27,36,36,8,15,17
55986,5,25,30,1,17,30,27,38,52,15,15,43
44478,10,13,18,7,27,30,17,24,43,3,18,24
09293,23,44,49,10,31,44,10,18,23,4,16,23
43588,11,31,31,7,7,16,18,34,55,11,16,36
95943,2,11,25,0,10,10,2,6,33,0,8,25
76942,27,34,64,2,11,28,17,35,42,1,27,29
41976,30,30,38,1,4,34,9,12,16,30,33,44
39778,2,2,12,3,14,27,8,31,41,20,30,34
27481,1,26,37,3,13,23,8,16,21,4,29,38
43942,3,6,16,8,14,19,8,29,35,18,23,25
28194,20,23,26,9,9,19,4,11,13,19,21,33
89183,18,24,30,30,36,38,10,24,27,24,38,39
30870,17,31,35,2,3,4,3,18,19,11,22,44
54992,7,11,40,26,32,35,10,20,43,14,22,46
11390,5,12,20,3,12,32,0,3,5,8,13,25
82104,0,18,36,19,20,32,2,5,22,10,19,23
66416,6,25,31,5,9,34,29,44,52,4,23,26
58200,1,1,19,5,5,7,2,2,4,13,22,37
63716,26,27,33,7,14,17,7,27,27,20,40,41
47951,24,30,34,10,18,26,14,28,42,7,15,23
55762,14,19,21,15,36,48,9,24,32,16,22,32
46387,15,18,25,10,25,53,5,9,19,12,21,28
37482,11,29,46,9,15,15,25,39,52,21,26,44
47365,9,9,26,8,20,21,0,0,7,15,21,23
77388,5,13,22,5,8,37,4,6,15,9,10,17
23165,8,20,29,6,15,25,0,9,13,6,10,10
79495,0,2,20,16,18,24,25,39,40,3,18,24
60732,11,29,58,3,15,19,6,9,27,1,12,18
76020,6,33,33,3,22,52,6,13,29,15,22,25
59932,8,18,18,9,16,26,11,22,25,3,20,20
38073,15,18,26,6,25,28,13,28,32,2,29,34
63697,10,20,26,5,8,12,29,38,47,3,12,13
22865,9,16,20,5,17,40,6,14,38,25,55,56
22044,24,29,30,16,18,38,26,36,46,18,31,39
31761,2,19,20,5,14,23,6,16,20,8,25,51
23939,1,21,22,2,12,20,29,47,66,10,32,47
07986,9,17,19,1,12,40,6,34,48,4,8,22
54615,10,18,38,9,13,13,7,28,48,13,28,32
78026,5,24,42,19,23,31,16,20,38,16,16,21
60004,28,30,35,7,16,26,23,23,30,20,31,32
70677,2,8,9,16,16,20,9,26,33,18,19,28
93773,28,35,35,13,23,26,2,7,36,19,32,32
10461,12,30,44,24,36,36,12,17,20,3,17,35
39506,9,37,37,22,22,33,10,37,43,8,19,36
43337,10,17,25,1,19,36,18,20,23,4,15,24
72957,8,24,27,14,20,45,1,2,16,18,28,36
36432,5,7,9,1,7,8,5,25,36,2,7,9
73060,10,10,30,0,18,22,5,6,7,22,41,48
38515,16,25,25,16,22,50,0,5,6,5,16,16
33636,22,25,30,0,16,30,6,15,24,10,40,42
46064,3,8,37,17,30,30,7,18,28,3,12,23
51144,2,13,13,23,39,50,1,30,35,3,30,44
13085,16,20,21,14,23,25,20,20,27,13,22,28
19172,13,17,46,16,29,34,3,13,20,2,7,16
38031,20,26,35,2,6,21,4,4,8,20,23,42
78349,19,38,50,5,21,51,11,26,27,17,35,49
99423,6,17,23,18,20,44,4,12,14,2,31,37
