uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
02826,2,6,23,14,34,42,29,40,49,4,15,22
28603,4,15,22,20,34,35,0,25,35,19,21,37
68800,8,11,31,1,4,19,7,28,29,8,9,28
71156,17,21,26,6,9,31,15,30,31,1,3,13
28464,24,40,41,24,26,37,10,11,21,3,12,12
04340,4,13,22,14,22,30,16,19,24,19,28,45
36583,9,23,23,20,20,29,13,21,33,15,22,33
49618,9,26,32,23,24,37,6,31,60,11,17,32
64467,1,1,22,26,27,33,18,25,28,15,17,27
34342,9,14,24,14,20,26,7,14,24,9,21,28
99221,10,34,34,12,18,24,17,22,25,6,11,20
10776,28,52,56,4,14,37,11,14,23,6,13,19
14662,3,12,28,6,6,23,16,22,40,4,9,29
12931,3,8,10,22,23,27,8,9,14,1,13,36
55172,2,23,39,4,6,21,14,21,36,8,11,11
32811,7,9,20,27,32,40,1,21,45,10,18,23
70683,19,39,45,29,36,52,6,8,14,8,15,35
42297,10,18,33,1,11,32,3,16,23,19,32,32
81371,15,17,21,4,5,21,3,24,25,2,17,28
99340,7,20,34,4,22,31,3,12,33,2,19,20
29744,4,28,42,21,22,30,23,40,57,3,4,17
67170,4,12,13,5,10,16,4,12,23,6,33,48
78586,5,14,23,6,13,26,9,39,42,20,27,46
21042,20,38,38,2,3,4,4,5,15,1,28,30
57069,16,26,30,2,2,2,3,32,36,4,6,9
18302,10,12,19,14,34,46,1,7,31,15,25,53
83349,14,18,26,8,11,19,8,25,42,0,6,23
98368,12,25,39,3,14,26,27,44,46,11,14,19
59932,5,10,34,10,13,41,30,32,42,7,14,20
84356,6,9,15,29,37,57,2,7,7,20,30,53
82812,0,6,13,20,24,37,22,37,60,8,28,37
84425,14,14,16,16,29,36,6,30,34,27,36,40
12278,0,9,16,5,11,15,6,20,22,15,43,60
08319,15,44,50,9,28,52,8,19,27,7,19,26
28379,13,14,31,4,19,28,4,13,43,13,42,51
42761,9,17,35,9,13,26,5,6,7,4,22,31
13712,21,21,34,13,14,18,20,22,32,28,33,42
78019,6,14,21,7,17,17,29,37,43,24,37,41
44871,3,23,32,24,30,33,0,3,18,20,30,47
47458,7,10,28,3,9,33,13,36,37,7,13,21
26416,16,24,33,2,7,8,5,32,33,24,30,45
97392,17,19,41,20,22,25,15,15,26,0,3,10
41856,20,46,69,11,28,44,20,20,29,3,20,47
72159,0,5,35,5,15,29,12,32,36,18,38,45
53109,22,30,46,26,36,41,30,33,44,5,20,27
53380,7,14,14,10,14,38,15,27,32,17,47,47
56569,7,11,38,8,18,21,10,17,23,9,12,13
94299,10,11,14,3,9,15,10,33,36,18,26,30
24036,1,2,21,7,17,40,3,18,23,5,23,25
74981,26,26,36,17,22,24,6,18,23,6,13,39
58325,4,19,25,26,50,54,7,11,25,4,9,17
47691,28,28,29,6,12,16,9,37,39,2,31,33
26354,1,7,22,10,20,40,4,9,14,2,3,20
33719,3,8,37,18,27,37,15,23,24,0,3,10
90514,12,29,35,3,6,24,12,28,39,13,31,52
14183,0,15,37,4,7,13,12,32,39,6,9,12
63437,23,44,45,7,7,9,11,31,37,0,6,9
01616,7,16,24,4,4,15,0,9,10,28,40,64
71896,1,5,18,17,24,25,2,10,26,4,10,20
47764,9,25,33,9,17,44,2,8,18,8,22,30
18507,6,29,35,0,17,21,8,12,36,4,4,13
56201,1,5,27,15,15,18,19,26,54,13,18,23
32426,1,28,36,9,11,35,13,25,27,4,20,27
88905,23,32,53,18,37,57,7,7,10,7,14,21
15454,7,22,33,4,11,11,18,22,23,8,13,29
91536,1,18,23,3,13,17,7,25,38,2,19,25
70530,8,16,16,17,40,42,5,21,40,23,49,51
59698,3,11,19,6,10,10,22,25,41,1,9,36
35663,11,31,35,5,13,20,2,30,41,12,18,24
48438,6,6,17,4,5,15,5,7,11,7,9,16
60397,7,26,43,2,3,4,6,23,31,14,22,29
45362,10,13,14,17,24,28,1,5,23,7,12,13
83447,14,33,35,5,15,21,8,9,17,26,31,31
89174,14,19,40,14,17,25,7,16,19,3,11,20
69345,3,8,11,10,27,41,9,25,25,7,7,9
49343,1,5,15,6,13,22,12,30,50,1,1,12
62768,16,24,37,14,32,43,2,5,7,5,7,25
85796,4,20,29,19,23,35,23,27,57,10,15,22
06884,4,13,29,13,19,25,16,21,31,0,15,34
41829,21,25,31,6,24,33,1,7,17,23,53,74
84989,26,41,58,1,24,24,22,34,59,1,16,18
24371,6,7,12,4,5,9,3,23,23,3,10,25
25554,7,33,39,10,18,38,11,12,12,12,16,41
08483,13,26,36,5,6,15,2,18,18,3,11,29
51693,6,26,44,5,20,22,10,18,26,27,30,37
77834,16,20,24,23,51,70,6,11,27,7,34,41
81426,9,32,37,3,8,17,7,10,38,20,24,35
15466,28,45,54,2,22,23,6,11,26,7,8,19
32195,9,26,38,12,18,26,0,13,20,10,18,22
34986,25,35,53,0,16,25,19,24,30,10,15,30
02600,6,13,22,14,30,49,0,25,37,4,14,19
54125,18,23,51,5,20,28,6,7,8,20,29,38
80669,21,28,33,0,10,10,24,33,41,22,35,36
73850,5,8,11,4,11,21,0,10,19,0,5,12
26194,27,40,49,8,10,15,0,29,30,23,46,53
30182,4,21,23,12,36,38,8,29,54,7,18,31
96112,0,3,12,9,21,27,13,32,32,5,6,9
23449,18,46,70,13,23,27,1,9,10,25,26,36
50071,1,18,26,8,16,30,22,37,54,10,14,19
98752,11,11,14,16,26,37,2,11,14,22,22,40
73077,6,21,32,0,4,11,14,24,28,9,14,17
17215,1,2,32,21,31,36,11,21,25,15,25,29
35649,0,11,18,3,8,21,9,11,17,18,31,42
53896,10,14,27,1,26,38,3,5,10,1,18,20
36359,2,7,8,4,4,20,1,5,10,3,7,26
36300,2,10,28,8,29,45,0,19,32,1,10,10
41871,6,18,20,9,17,43,3,11,31,8,10,19
71546,27,53,64,14,14,18,5,22,22,14,18,28
98964,4,9,29,10,27,37,7,16,26,7,16,22
81163,10,10,17,4,34,44,9,19,24,12,21,37
30589,8,21,27,6,15,27,0,9,21,5,5,19
90383,5,34,41,12,41,58,4,7,16,20,37,39
44304,1,13,39,4,4,12,1,18,38,30,30,40
02378,4,14,43,23,43,49,17,30,39,16,27,38
78040,3,11,17,5,7,17,7,11,29,4,6,7
57935,3,11,20,2,9,9,8,28,35,5,28,32
70429,5,5,13,13,18,20,9,24,37,29,29,59
01755,0,19,48,0,8,16,1,2,30,1,2,26
56659,2,6,9,5,29,38,4,17,22,12,12,12
23122,15,21,39,10,15,15,5,7,9,12,19,21
19108,11,19,27,3,9,34,13,26,29,29,45,50
10023,7,14,28,5,11,13,15,42,45,11,21,40
05410,6,6,26,5,20,50,9,13,35,13,32,59
85168,17,42,72,2,3,3,10,30,40,21,28,43
12777,4,8,12,10,30,30,8,22,22,1,9,27
19782,12,20,29,13,21,26,28,31,56,6,13,20
83924,0,8,18,5,23,28,7,17,18,5,21,36
07447,6,10,16,27,37,39,19,32,41,0,3,10
81562,1,14,17,2,16,31,9,14,16,3,3,12
45671,8,19,25,6,19,35,9,26,30,8,15,35
42199,8,16,25,6,8,11,7,33,42,0,0,3
11630,10,21,33,3,3,30,7,22,22,5,12,13
00456,0,0,17,7,14,39,2,12,17,8,13,27
35515,2,5,8,5,10,19,2,7,22,7,8,10
65664,2,7,20,13,18,31,8,12,16,9,10,16
21579,4,13,15,7,29,36,1,1,14,18,28,34
27664,3,5,12,2,22,26,10,13,30,18,24,41
