uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
06265,6,8,11,19,20,27,2,6,13,14,14,26
73109,8,11,28,4,18,28,0,17,17,16,25,34
75900,2,17,20,27,38,52,30,34,36,6,10,29
41503,3,19,22,0,8,11,0,20,47,0,19,38
54247,9,12,25,13,14,18,7,23,31,8,25,26
05781,22,30,41,14,17,29,10,24,33,5,15,17
46474,18,31,31,0,13,31,1,8,21,19,24,28
62034,25,29,32,15,22,25,10,12,22,9,39,49
38913,4,21,26,6,32,35,28,39,40,19,30,33
90819,0,10,31,12,18,24,0,6,20,13,20,37
28591,8,8,25,9,13,16,19,35,41,3,12,17
80054,18,27,38,12,26,26,2,30,41,9,13,14
95380,0,6,21,6,27,41,16,23,37,3,13,14
57798,6,12,13,3,21,22,4,11,15,0,6,29
50041,9,10,29,21,25,53,7,23,25,19,46,47
28069,4,31,49,3,7,27,6,15,22,15,22,31
38589,2,4,7,4,6,7,0,5,16,8,15,23
60012,8,23,24,5,19,23,5,14,30,1,12,29
22655,15,29,31,18,28,28,19,25,39,17,18,29
53959,23,36,39,7,29,48,17,24,28,29,35,43
87780,6,6,16,4,32,33,16,20,34,2,27,46
02786,14,23,42,10,19,39,0,17,21,4,13,34
52804,6,23,49,15,15,33,7,8,35,19,22,27
61963,13,18,37,29,54,70,13,16,36,3,20,23
84995,10,30,34,3,5,14,2,7,10,17,38,42
99440,23,42,47,1,24,27,11,21,44,14,15,29
05489,21,25,41,6,12,16,6,16,44,0,10,34
25398,19,24,32,13,21,38,4,14,30,4,9,19
21193,20,28,39,3,17,42,10,23,44,11,18,22
43185,18,20,46,5,13,27,7,15,27,15,18,27
36379,25,25,33,13,29,48,7,14,16,20,37,46
12593,3,16,20,16,40,40,5,20,21,0,3,27
49451,16,35,49,14,25,28,2,7,14,6,27,55
41905,29,41,46,26,35,43,20,35,42,12,12,17
46625,24,41,51,4,8,21,2,6,36,8,17,17
33973,6,17,27,6,14,18,13,39,46,14,44,47
19884,0,3,3,0,15,15,0,16,17,9,12,22
57295,1,15,16,26,26,36,3,29,40,14,17,29
15434,5,16,17,7,9,15,25,33,43,5,20,42
04909,26,44,64,7,22,40,7,36,58,5,8,30
89183,6,7,15,18,24,39,17,19,23,17,27,32
84478,9,12,16,4,14,30,2,23,34,10,20,29
58352,4,20,23,4,18,28,1,11,35,9,15,17
12105,0,14,25,4,11,16,8,20,37,4,33,34
25708,11,24,38,1,8,15,25,32,62,0,3,21
07829,12,25,51,2,11,11,8,20,31,15,30,43
67813,1,2,2,11,14,20,1,12,13,28,34,42
31442,7,14,18,9,15,25,12,36,42,15,22,28
22922,29,31,49,8,16,43,3,10,25,18,40,44
55781,2,11,19,7,29,34,7,27,27,5,27,36
23325,19,23,29,20,39,48,9,20,25,10,25,32
57440,2,2,20,3,8,32,3,12,16,7,30,30
33394,25,32,60,12,17,20,7,8,12,22,23,29
00330,17,17,19,1,3,7,4,11,12,25,36,46
46393,14,28,29,14,38,67,0,17,22,8,15,23
63524,25,26,53,4,10,12,19,49,68,13,38,44
16625,17,22,27,25,30,34,1,19,27,6,7,11
26885,9,19,47,14,24,31,24,42,65,18,18,29
23558,5,17,35,19,38,46,4,23,32,5,23,35
52176,2,11,29,13,35,40,4,24,27,15,44,52
19157,4,23,27,3,19,23,6,29,37,4,15,32
58442,15,18,24,3,3,14,9,25,40,0,7,14
95391,9,10,21,12,24,28,4,10,18,30,39,48
65960,20,40,68,16,18,26,4,7,16,10,12,12
99801,0,2,5,4,14,25,13,42,42,3,19,33
16881,1,6,11,21,27,27,1,8,21,8,28,47
57270,16,22,40,5,21,29,14,21,24,8,10,20
34092,25,35,43,12,22,29,9,10,15,7,14,22
53366,17,32,39,1,10,16,12,13,22,0,13,20
79080,10,30,35,10,20,43,28,36,37,3,24,27
60844,30,32,32,2,28,30,5,29,33,3,27,29
38035,0,5,18,4,9,13,25,33,33,14,40,44
52308,1,9,10,6,13,14,9,23,25,10,26,29
55645,21,35,62,12,12,31,7,35,47,0,19,21
38295,26,33,41,0,9,16,13,14,21,8,22,28
29905,5,14,16,5,14,15,10,11,14,8,10,14
07041,28,35,48,16,18,35,7,15,31,12,31,41
52578,5,24,43,4,22,24,5,15,17,8,17,33
18675,3,7,15,6,14,22,20,40,59,1,17,28
62404,4,16,26,7,8,37,1,14,21,24,37,65
60927,7,20,46,7,24,27,8,9,38,17,36,46
86564,10,13,25,11,27,39,15,18,25,7,10,28
13671,1,1,22,20,44,68,25,30,40,14,18,19
76794,7,33,42,7,14,39,6,13,42,15,21,40
83605,3,6,26,2,6,9,17,24,34,29,39,39
50079,14,41,58,28,37,48,3,4,4,11,23,32
95445,9,17,17,20,28,28,8,12,13,8,28,53
96585,9,25,32,12,26,49,9,17,24,18,32,34
77743,11,14,24,7,27,42,14,27,32,6,7,10
30921,9,9,19,16,20,30,15,31,38,10,11,12
62229,7,20,28,12,39,59,7,26,43,1,3,15
69332,20,26,44,4,6,8,18,20,27,18,24,46
45006,7,14,26,2,10,17,19,35,42,10,13,15
05540,3,30,42,2,4,4,7,27,42,5,13,14
90655,20,32,35,20,26,50,0,0,9,25,32,32
24507,10,18,24,1,7,13,7,25,42,6,14,39
01290,11,20,33,29,33,61,6,29,48,4,16,29
06958,16,24,29,7,8,16,4,10,27,18,37,40
