uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
13174,2,10,15,5,9,9,17,26,27,5,13,31
55646,15,32,35,7,12,16,17,20,29,9,34,39
72930,17,37,38,7,14,23,6,15,22,12,41,49
77453,1,3,17,3,15,15,8,8,12,24,33,52
39332,8,36,39,14,15,22,7,21,25,2,13,32
89015,5,12,29,13,20,29,21,28,30,6,6,25
03845,5,7,7,4,27,35,3,13,23,20,21,26
53030,7,32,34,2,8,38,20,31,40,2,3,11
71853,16,18,36,1,19,39,21,24,45,18,19,29
95640,18,20,35,20,30,32,1,1,3,5,13,19
53061,9,34,35,16,22,23,16,28,37,8,20,26
03005,30,50,54,1,4,23,8,10,33,15,31,33
86934,22,30,44,7,36,46,14,40,48,11,12,17
58396,11,12,14,9,17,32,6,23,43,0,19,19
76745,14,22,25,11,12,15,13,13,28,3,17,39
40238,18,33,35,1,9,17,14,16,25,8,12,30
39847,15,17,22,9,31,32,16,34,34,8,14,29
46046,19,19,27,5,21,32,20,27,47,11,12,18
92077,5,13,22,28,40,69,5,12,32,18,20,22
60585,15,24,34,30,35,40,5,6,36,5,6,10
24179,22,29,48,7,15,23,17,18,19,14,28,36
67289,15,15,23,14,21,39,19,36,44,19,29,37
66174,7,10,16,3,9,19,20,32,32,6,25,30
74657,20,29,53,9,25,30,4,4,5,13,29,34
77693,3,19,39,5,12,26,14,22,32,6,7,7
17018,16,46,65,14,19,24,6,14,23,1,19,22
81278,10,17,46,6,13,14,9,35,44,28,45,74
19230,7,13,36,21,26,53,18,27,39,0,15,18
45516,29,51,65,16,24,34,7,12,22,14,19,19
41739,9,26,27,15,21,36,10,32,50,6,11,16
07535,6,8,18,24,25,31,5,7,13,6,10,28
58258,30,40,51,13,16,41,0,16,28,6,29,39
58376,11,25,33,1,17,29,3,9,20,1,8,19
71501,4,13,23,15,31,38,21,41,52,21,23,43
15798,23,29,43,25,26,40,2,7,22,12,16,27
01673,28,29,38,4,9,38,2,6,10,5,15,16
24032,8,25,44,13,41,45,5,25,27,4,11,25
08341,26,40,45,24,32,33,4,9,13,0,15,30
85025,7,18,22,30,44,52,0,10,14,0,2,6
35401,5,8,17,7,9,9,8,14,23,9,10,32
02601,23,45,72,8,32,38,18,18,18,6,9,16
21560,19,25,38,17,25,35,6,12,28,9,9,26
76798,1,2,12,5,16,19,1,17,32,0,7,10
37329,6,11,27,2,12,15,21,29,43,19,24,33
24572,28,28,32,3,12,24,10,29,46,0,4,15
07513,5,23,25,5,15,31,0,1,2,5,9,26
85010,7,8,9,2,21,29,12,23,34,8,34,39
67363,14,34,44,26,36,55,21,27,31,16,43,44
85600,8,17,19,3,7,14,11,11,15,11,14,16
50634,6,21,31,8,23,40,12,14,17,7,14,19
70279,12,30,45,19,27,27,10,29,29,12,36,36
70920,5,14,42,19,38,68,22,27,57,10,35,41
73337,17,17,20,6,6,12,11,23,27,12,14,30
38722,2,20,27,13,41,55,11,31,57,2,10,25
01453,8,31,31,21,26,39,22,43,60,10,10,17
96378,5,6,16,0,4,22,2,7,15,8,15,23
66600,3,25,31,18,26,27,4,4,10,13,17,22
57157,4,15,19,0,9,10,8,16,23,1,13,17
88173,10,10,11,13,32,53,23,42,49,6,7,8
59535,17,44,51,9,17,26,26,35,41,17,23,24
91007,6,16,34,22,29,43,6,35,42,9,14,14
67354,7,23,27,15,16,19,24,30,31,28,33,41
30826,0,6,11,22,50,58,0,17,33,28,37,54
79791,8,21,22,2,32,35,14,21,41,7,12,18
62796,9,13,35,6,18,36,8,21,34,18,19,22
62277,3,10,17,1,14,23,0,7,25,8,15,25
88495,17,23,50,26,32,51,2,4,24,11,23,50
92337,8,19,19,6,14,35,18,20,30,2,12,13
33217,1,7,8,8,18,34,6,14,18,3,17,22
42694,3,5,10,21,44,44,25,29,59,26,38,44
93509,11,21,23,20,41,42,1,1,31,8,15,31
56526,5,11,22,8,9,17,29,46,68,3,3,10
09972,9,22,32,6,20,22,1,5,18,25,44,44
82958,12,29,39,3,7,16,15,32,35,9,16,22
42325,9,9,12,2,2,3,17,47,76,0,22,23
89436,13,20,22,14,15,22,28,31,38,1,5,7
45329,10,13,18,10,12,16,7,13,18,7,15,29
88973,27,43,48,17,19,20,4,6,6,18,22,40
57607,17,32,37,1,12,26,20,27,38,0,5,15
77685,23,25,26,19,28,35,7,14,16,7,25,25
