uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
74704,7,15,18,18,33,52,9,12,16,8,11,13
75117,5,5,19,20,38,39,12,22,39,21,24,36
54458,1,17,36,20,34,35,9,14,22,19,22,23
93446,8,14,16,18,23,41,6,28,41,0,16,23
05251,1,4,17,16,36,55,3,20,20,3,10,14
10333,3,6,7,0,15,28,2,26,43,8,33,49
76333,3,5,14,1,21,25,15,21,41,12,16,19
49267,5,19,19,4,27,55,21,36,47,0,10,31
89604,3,7,35,2,9,11,10,29,47,3,20,45
19859,10,15,41,5,33,51,6,16,17,0,14,21
64471,7,14,20,10,28,31,22,30,39,1,7,20
67266,0,4,19,1,29,29,9,19,38,12,20,27
63910,13,18,20,5,16,25,20,29,58,8,15,17
13712,6,14,23,9,14,20,11,11,12,0,7,10
77596,6,10,19,0,12,31,7,11,19,0,5,15
02641,3,15,31,17,26,42,2,4,8,3,12,26
56973,4,7,7,4,10,38,9,9,12,9,29,55
77790,22,40,55,26,56,57,9,38,65,16,18,21
10212,9,25,29,8,38,48,1,1,8,4,5,33
91704,10,19,23,16,33,38,15,27,31,26,26,30
18367,28,40,49,7,33,62,3,5,10,25,37,38
06918,16,25,50,28,45,47,0,18,20,10,13,13
60138,14,29,41,21,30,53,4,12,25,21,24,25
27534,6,7,8,5,9,12,12,12,13,15,32,36
47023,4,29,39,8,15,22,29,36,39,2,15,18
15303,7,18,24,9,14,15,12,29,34,0,11,17
92831,4,13,18,21,44,45,16,16,26,11,31,50
34889,5,15,17,29,37,50,0,9,34,9,17,19
74228,10,11,32,17,26,39,7,23,31,5,9,39
07182,5,14,20,5,14,20,9,13,20,15,36,41
60774,15,22,33,19,27,43,20,23,43,10,19,20
44448,18,27,31,2,16,19,20,31,33,10,34,35
30594,1,14,14,27,45,64,14,29,49,3,15,18
22785,1,27,29,13,32,40,5,9,10,6,7,8
43506,24,35,37,17,23,39,15,28,40,13,22,34
58243,6,10,19,25,26,36,4,10,12,11,13,21
18058,2,10,29,0,12,13,3,8,34,2,6,30
84120,1,7,24,12,19,21,15,35,38,10,20,20
34262,16,26,42,11,25,44,10,15,28,6,6,16
18761,1,28,30,26,33,37,13,28,31,3,3,3
69731,10,13,27,19,22,32,3,22,25,16,22,28
51416,5,13,31,3,8,16,13,18,27,0,25,34
10544,3,11,16,0,2,5,9,20,29,20,27,29
56742,28,45,51,7,12,41,18,39,48,14,28,35
64243,16,25,32,9,14,23,3,19,29,6,7,23
15359,21,41,42,18,38,40,6,14,15,18,31,31
03245,9,14,29,20,45,48,2,6,24,1,31,39
90877,6,29,40,18,36,59,5,34,37,0,5,26
57121,4,23,27,2,8,9,3,11,15,1,14,22
08087,2,10,16,3,17,47,1,10,30,6,15,38
01583,10,19,36,14,25,29,8,14,23,0,1,9
81939,0,25,41,6,11,14,2,22,52,23,47,60
63760,20,50,55,4,11,16,7,18,29,8,15,18
96775,20,43,53,29,59,69,2,7,14,4,13,15
64435,3,20,29,15,22,32,8,15,24,29,53,63
21449,2,8,15,17,22,32,1,17,23,27,39,62
91882,19,21,30,3,28,46,8,22,24,23,24,28
45242,19,39,50,3,14,30,9,36,40,4,6,21
22210,28,36,62,8,15,15,9,26,40,1,1,7
43783,1,22,29,4,8,25,5,15,17,0,17,21
96996,6,15,45,8,10,28,8,9,14,28,28,42
57409,1,7,9,11,14,19,12,31,33,6,17,23
10111,1,5,11,3,16,22,12,25,42,12,16,24
86360,19,39,65,9,38,67,30,35,43,3,5,6
75805,20,21,31,0,29,35,14,14,21,9,19,25
58889,2,2,12,10,21,27,18,18,25,8,8,13
01472,16,18,28,1,8,13,0,2,28,19,19,24
06679,11,29,33,5,17,18,2,2,22,0,6,10
29421,1,7,9,20,32,33,4,14,24,27,37,59
12913,0,9,11,6,16,29,9,16,20,2,7,12
61105,26,40,45,3,18,25,16,33,37,1,17,31
43461,6,6,19,0,8,27,26,34,37,0,3,16
92627,10,16,18,5,11,26,7,10,29,23,41,52
28378,6,27,42,8,9,12,18,33,40,10,15,18
51295,14,30,30,17,35,38,1,12,27,15,39,61
66717,0,0,16,6,17,26,8,9,16,20,26,33
07320,12,18,46,26,42,47,8,29,45,18,27,36
56948,4,18,27,6,25,54,20,30,36,1,5,27
83655,1,4,7,3,30,36,7,11,39,18,26,47
55651,14,19,20,8,8,23,7,12,40,9,13,23
43954,9,10,26,29,46,52,19,32,50,14,21,24
67522,6,8,20,8,10,19,7,8,17,3,18,24
09752,6,7,11,10,19,26,17,19,32,6,12,29
15202,19,37,64,20,31,58,28,29,54,6,36,48
51902,7,19,21,2,2,10,5,24,32,3,18,29
92219,28,49,53,4,24,41,10,19,43,13,18,21
56810,2,3,10,6,7,16,7,14,25,12,19,22
57853,1,5,5,0,2,5,6,19,47,20,35,35
76037,18,34,37,3,5,14,3,6,13,17,25,31
30906,9,29,32,3,9,11,1,26,27,10,16,32
88161,3,11,11,10,10,39,9,13,21,15,21,25
28403,2,10,26,8,19,38,10,14,44,0,2,15
54256,3,25,32,0,26,35,19,27,32,1,31,40
49139,5,12,18,29,38,43,1,9,11,27,38,53
99400,5,5,9,14,30,37,10,17,28,7,16,32
28821,3,17,24,0,13,21,2,10,24,28,36,46
01469,4,25,35,21,23,29,10,20,23,10,15,45
