uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
58409,7,21,26,19,49,58,0,28,36,0,6,8
46678,18,29,34,10,20,49,11,22,26,0,4,6
51036,3,9,12,1,5,7,4,5,7,1,27,30
65614,2,14,16,2,4,13,2,16,32,5,12,33
68934,4,11,17,16,22,26,6,9,29,1,14,14
81462,14,43,47,15,34,57,13,29,29,14,19,24
41449,10,15,31,0,9,16,30,45,75,6,23,31
13605,7,14,16,12,20,34,5,13,23,7,23,42
91090,7,21,39,0,5,25,12,35,39,26,34,37
05394,14,35,53,6,25,25,5,5,20,1,6,13
47914,4,15,19,12,13,16,7,17,23,8,20,29
66494,2,15,21,14,29,37,3,10,22,17,31,37
15641,7,11,34,21,37,57,9,16,35,8,22,29
35564,14,34,42,4,20,23,0,7,9,3,4,22
56010,2,11,17,4,4,6,5,11,24,18,36,39
60652,4,6,28,4,20,24,11,15,21,19,24,40
10271,4,9,18,10,21,26,6,14,24,20,29,44
44551,15,22,48,27,27,27,10,10,19,3,25,29
26369,2,4,27,6,6,16,19,26,32,1,4,29
18618,9,27,45,5,9,29,4,13,17,4,9,16
48355,7,21,32,12,29,30,3,10,20,1,2,5
10227,8,12,21,0,5,31,3,10,20,9,19,21
27186,5,12,15,1,18,39,20,26,33,1,21,21
92097,16,29,31,17,26,41,5,11,33,1,3,9
71142,19,48,55,1,3,24,18,28,36,8,9,11
18151,0,8,13,5,14,14,6,6,9,1,8,27
03863,1,14,20,18,44,44,10,14,16,5,18,23
85456,21,25,34,4,20,34,3,5,24,10,13,18
48073,10,40,43,4,31,54,0,1,3,3,12,38
26899,3,8,22,3,15,19,19,30,57,18,32,35
62124,15,20,24,6,13,22,6,7,8,3,10,14
51294,17,22,27,8,36,51,6,12,15,4,6,11
14938,9,22,32,12,18,18,5,26,56,16,18,40
77635,2,14,19,9,15,43,15,23,28,5,21,22
47355,7,17,34,16,25,32,1,14,21,1,11,17
17716,1,19,30,7,14,20,15,16,18,11,16,23
53329,4,32,40,28,40,51,3,14,24,9,16,18
14269,27,43,54,1,17,19,9,15,25,2,28,29
99029,24,31,34,13,21,22,12,21,48,9,13,13
48237,9,12,17,0,4,9,11,29,29,0,10,17
76537,1,11,26,27,31,37,29,35,45,8,28,31
89462,16,46,50,21,31,32,8,28,43,29,34,38
53480,13,17,17,8,10,23,16,29,30,30,43,44
43844,19,24,43,9,19,32,11,14,18,4,4,23
03436,5,25,29,12,15,30,3,10,16,15,29,44
86642,10,14,15,2,5,13,15,33,35,18,42,56
40595,1,13,28,10,11,38,3,9,17,15,24,24
88037,1,25,34,12,18,48,22,31,49,5,17,33
94584,8,15,33,16,18,27,26,41,53,1,12,19
62590,17,20,24,6,9,13,1,5,14,20,45,53
32073,12,19,19,7,13,15,1,18,18,19,36,42
86910,19,41,46,5,14,28,19,44,53,5,14,15
96551,6,25,28,16,21,29,9,9,18,10,17,28
01223,7,21,27,7,17,39,2,3,8,13,37,58
37880,1,4,11,8,10,37,29,39,46,9,13,21
44678,3,24,47,2,6,9,6,14,22,5,8,22
43842,2,18,27,8,29,34,17,22,25,17,19,36
66473,17,24,25,17,27,43,8,14,16,30,45,60
82859,7,19,30,10,19,33,26,32,35,16,16,22
67875,8,16,19,1,8,29,8,24,25,16,42,48
46271,18,32,43,4,14,42,15,18,19,9,20,50
40567,30,40,59,9,9,11,10,17,27,19,40,49
22873,27,37,47,2,2,10,1,14,21,12,31,39
64817,3,14,15,4,13,18,27,38,54,7,13,21
04635,10,21,26,5,13,21,19,23,26,3,11,24
57129,1,4,21,9,31,54,0,3,7,2,2,7
53959,29,44,51,20,24,34,10,25,36,9,12,25
88813,13,29,48,6,21,41,27,35,55,12,15,42
73565,19,41,48,0,13,14,3,4,23,20,30,33
44527,5,20,35,7,26,30,12,36,58,12,16,16
87054,25,51,60,3,3,24,8,16,21,5,9,17
63003,2,10,10,2,9,16,7,11,13,9,23,38
77682,6,13,17,19,30,34,5,7,12,0,1,12
11859,22,29,36,9,17,22,17,21,25,4,12,12
22779,2,6,23,16,28,36,10,30,46,5,25,35
59940,16,16,19,12,28,31,17,26,42,9,19,27
09584,22,32,45,6,15,16,1,11,11,2,18,29
66567,5,21,38,12,31,48,6,21,34,9,18,19
76641,9,20,28,22,29,38,14,18,31,20,23,32
49177,9,15,25,20,22,40,10,14,24,1,7,13
48703,3,12,32,2,18,18,20,24,32,0,10,12
10283,15,24,26,10,20,40,0,0,1,14,20,23
30291,11,38,46,11,31,43,6,8,35,1,4,9
74448,10,10,14,25,45,62,4,5,8,15,16,20
85543,15,16,23,4,10,17,16,27,31,20,26,34
98735,9,27,53,4,10,23,2,3,13,5,9,31
62381,9,23,31,27,36,45,0,3,3,18,20,33
32170,19,49,69,6,16,26,8,14,28,1,19,26
51410,4,5,7,15,17,27,15,18,26,1,4,8
26649,27,36,42,17,23,27,6,33,61,2,3,15
32986,12,21,25,20,37,56,9,17,19,8,22,39
22737,28,49,50,12,19,49,28,36,53,11,18,20
76581,17,23,36,2,7,33,3,9,20,11,13,13
79419,23,35,65,18,35,44,5,16,26,5,5,20
14701,19,28,41,19,28,38,2,15,18,28,54,63
54040,1,9,9,25,40,46,6,12,13,28,32,50
95110,15,22,31,5,13,25,1,8,14,9,12,25
51240,15,19,35,28,30,31,4,4,14,0,12,17
27305,3,16,18,9,11,21,18,31,44,8,9,12
63481,2,4,20,7,28,30,10,10,20,10,25,38
83632,7,12,15,11,12,34,9,11,14,30,39,39
15402,10,14,16,9,38,52,2,30,43,5,12,22
54438,4,8,16,7,23,38,26,55,57,9,22,31
04629,2,18,24,6,22,24,9,20,29,7,31,35
37791,8,8,10,9,10,35,6,26,27,7,16,24
99465,14,22,48,21,21,40,6,17,27,10,11,26
99278,6,10,28,19,25,37,11,25,34,17,18,35
51952,5,9,11,6,16,24,14,33,61,4,10,11
80038,11,25,27,20,33,49,2,8,13,0,17,20
59801,4,21,27,24,33,38,22,22,39,8,9,26
35378,14,24,44,0,25,44,2,2,7,3,5,28
21241,14,22,30,16,40,49,3,7,7,6,9,17
73169,20,20,20,8,14,21,2,9,26,13,13,27
86771,23,41,57,1,22,35,9,9,19,17,32,48
06809,16,23,42,2,7,20,5,5,7,28,36,41
56105,13,33,34,3,14,15,8,17,29,5,11,18
90333,5,14,23,7,10,26,9,14,14,24,30,31
57867,5,7,18,17,17,23,3,13,16,15,15,32
84392,3,3,9,3,13,17,13,40,40,2,4,11
44219,3,9,17,5,9,15,2,12,14,6,22,22
29735,6,20,24,4,9,24,29,37,41,5,11,19
66208,25,35,36,8,17,22,4,29,42,4,18,28
01754,7,21,41,3,5,19,17,36,45,5,5,13
16760,24,43,52,8,13,32,20,28,53,0,0,12
12838,16,25,43,10,17,24,15,27,32,26,26,35
10539,27,40,49,19,32,41,24,34,35,4,18,47
42102,1,10,22,10,11,29,6,13,18,0,4,20
86083,11,18,47,8,15,32,18,20,26,0,24,33
88844,3,8,16,1,5,13,23,23,32,10,16,33
13537,13,22,32,9,22,37,0,7,15,8,11,21
29343,8,29,32,2,19,24,10,25,30,6,24,53
83850,11,20,28,8,15,27,3,10,11,0,3,33
33518,13,39,42,22,28,34,10,17,23,17,27,37
73642,18,48,71,6,8,11,7,37,40,8,38,58
96910,29,37,50,8,36,42,30,51,79,3,12,26
88045,7,8,16,23,32,51,11,20,28,0,16,34
45097,2,16,28,25,32,34,23,31,58,1,3,3
46059,13,17,28,7,30,38,11,12,27,0,23,42
48613,1,2,8,28,28,36,8,10,17,2,10,37
60659,16,26,49,9,25,30,10,10,12,30,30,35
26790,4,4,17,7,16,20,4,8,14,2,6,14
32355,9,36,40,19,39,55,1,9,26,3,13,16
03905,11,16,29,0,2,17,27,30,34,7,16,17
71033,29,31,53,3,5,8,5,9,28,10,13,33
63820,3,11,31,11,12,32,17,27,37,9,21,23
04924,30,45,74,10,37,60,3,11,16,4,6,12
26297,10,11,36,6,36,54,10,21,22,0,1,5
69131,17,24,39,15,19,28,5,13,26,22,39,52
38855,18,19,48,4,11,11,13,16,20,2,6,12
46996,4,19,38,17,25,26,5,5,13,16,31,37
23383,13,25,45,20,39,55,0,16,31,6,11,21
36517,19,29,32,15,17,20,29,36,42,5,31,31
78845,19,39,51,7,19,47,12,16,20,9,19,20
96271,20,24,36,3,11,31,14,16,41,3,11,36
75292,20,30,34,2,5,11,11,16,29,22,50,60
13399,0,4,22,15,21,40,9,22,32,11,18,27
01059,2,14,17,5,35,40,14,14,16,1,4,9
32377,15,21,24,19,40,46,7,19,40,5,27,28
38651,8,13,43,2,7,9,9,21,50,8,24,24
69947,4,14,23,1,17,32,14,35,48,15,21,22
03605,1,10,14,21,28,28,1,18,30,25,34,48
17885,0,5,24,20,40,49,2,2,2,4,13,13
04863,19,19,28,6,11,19,29,34,63,11,24,43
00122,1,18,42,3,7,19,16,18,37,8,11,21
31785,10,11,26,2,15,26,14,15,15,4,7,13
68235,10,32,61,3,14,17,5,24,35,1,18,41
18755,0,12,15,6,18,28,13,41,43,9,19,24
30062,10,24,29,19,37,39,8,22,22,30,45,51
71944,7,29,31,12,14,16,14,26,32,9,12,28
47126,4,7,13,21,39,47,9,13,19,16,28,28
23268,14,17,21,9,30,42,17,26,31,2,9,32
96053,6,24,26,0,8,16,13,16,38,4,15,35
64714,8,20,30,15,25,28,6,12,41,17,25,28
59860,8,28,34,0,4,24,18,24,40,1,18,31
90734,12,19,29,5,17,18,10,24,43,25,26,53
64987,8,33,35,10,23,34,7,15,19,3,22,38
65519,4,14,24,10,18,21,6,13,22,1,9,15
86193,7,13,21,4,22,30,23,37,44,21,26,46
86152,20,22,35,26,32,33,15,32,36,18,23,30
41159,16,23,24,4,11,17,8,16,31,1,7,13
09932,2,12,23,3,10,10,8,34,44,3,26,39
78567,3,7,25,0,10,15,6,19,24,29,41,55
68337,10,16,20,3,8,8,6,34,35,14,39,64
28876,8,17,20,23,30,39,14,36,48,14,29,33
38922,5,12,13,7,7,13,30,31,54,1,6,22
19314,3,16,24,1,3,13,9,13,33,4,15,29
34226,23,42,54,12,33,35,5,9,30,11,20,25
87575,19,28,28,19,30,46,22,33,34,19,28,29
70599,15,19,26,5,20,20,10,30,44,0,7,9
23836,8,12,12,16,24,29,9,12,15,9,10,18
13307,16,17,19,4,5,5,16,25,42,9,22,40
56488,1,18,19,20,24,30,5,8,36,26,33,58
32915,28,31,42,17,23,51,1,21,29,0,17,35
68287,18,30,47,6,15,35,22,31,32,6,15,23
58944,4,12,17,13,16,21,29,35,42,2,5,10
09156,5,20,22,7,12,14,13,15,25,2,11,21
19774,8,12,13,7,20,28,1,13,19,8,28,57
30494,19,29,42,9,12,16,8,15,18,18,30,35
69617,11,17,20,5,6,13,28,54,65,25,44,52
05263,7,32,38,5,25,32,6,13,24,10,21,26
43083,17,27,43,2,7,8,2,16,18,14,21,37
05832,6,8,8,5,15,31,18,19,19,12,20,21
75157,8,22,23,7,11,18,16,33,40,27,42,51
58104,8,9,13,0,1,1,0,10,19,24,42,46
75546,0,14,15,3,8,12,5,13,13,9,9,24
96334,5,17,20,19,44,45,5,33,37,7,16,32
46892,20,28,32,5,12,22,8,24,27,4,19,39
87574,10,19,26,6,20,29,0,2,7,1,16,26
24100,17,20,28,3,12,24,11,26,33,4,27,51
59612,7,9,34,5,9,10,2,9,16,12,13,13
31660,8,19,33,27,50,65,7,10,30,9,37,60
81935,2,5,21,3,4,9,10,13,16,8,14,20
13434,6,19,29,0,17,31,8,8,30,1,10,24
76529,5,15,22,10,13,16,2,20,21,29,36,66
31196,3,12,42,8,16,21,5,22,35,5,6,16
