uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
68446,16,16,19,9,23,38,15,15,19,7,9,14
82168,30,33,39,25,40,41,17,37,41,3,16,44
74757,9,16,39,7,17,29,6,18,33,8,22,31
70570,20,21,25,5,12,21,17,24,41,0,18,34
99014,9,19,44,9,17,25,1,20,38,1,3,8
79228,7,16,25,7,15,27,8,14,26,18,28,37
49385,9,13,14,11,26,38,6,12,22,16,32,40
27113,14,22,48,0,0,10,3,8,38,4,23,53
92758,6,13,22,0,3,7,3,15,25,7,32,38
25158,4,16,32,2,6,15,18,23,27,1,16,20
89243,19,25,32,16,33,62,3,10,10,19,35,54
99716,10,15,42,6,7,15,17,41,67,8,12,38
82291,11,15,19,3,18,41,3,7,17,7,28,36
18211,2,11,15,9,29,50,14,17,22,17,30,40
81406,18,26,32,7,27,33,11,20,25,11,12,37
57593,2,8,19,28,47,75,26,27,31,2,5,11
06582,18,24,43,9,11,38,9,12,32,2,11,14
74340,2,5,19,7,8,12,2,17,43,8,29,29
74033,18,21,28,2,5,6,10,20,28,9,19,33
09367,20,36,48,10,34,50,1,7,9,26,26,45
91713,2,6,9,14,26,32,25,39,47,0,6,22
16802,29,40,53,5,5,8,2,10,19,7,22,38
36351,16,42,51,13,20,36,1,3,7,7,16,19
16862,10,15,38,11,12,28,4,22,48,17,21,30
24443,8,11,12,0,8,27,8,25,26,6,9,15
06118,2,13,37,21,24,46,7,8,14,27,32,34
54588,7,34,58,16,32,50,10,32,38,0,19,37
96929,10,23,44,2,13,38,6,20,27,1,17,44
40810,12,26,26,21,23,33,22,30,47,10,16,18
39630,7,13,24,25,31,35,18,27,45,27,28,37
32366,30,37,63,12,34,40,20,32,32,2,4,13
37740,6,14,41,7,34,60,21,21,31,9,9,19
59346,2,17,25,0,8,8,10,30,52,2,3,10
49251,3,10,17,4,8,8,1,1,8,9,17,34
86932,3,15,31,2,3,11,4,20,41,14,23,31
22688,6,24,38,9,19,20,4,26,26,26,38,63
02538,26,26,34,5,18,27,6,11,11,9,21,40
49608,13,27,33,10,27,27,11,29,37,3,10,28
63346,9,16,36,18,27,37,5,5,25,3,13,23
27659,29,36,41,11,22,27,1,6,14,10,12,29
95700,1,14,25,14,36,45,17,27,57,9,16,20
87400,19,48,55,28,42,46,30,33,37,15,18,22
50989,13,16,45,4,34,45,7,22,39,12,22,33
72643,21,24,28,15,22,35,16,16,24,14,26,26
51924,18,36,43,4,12,17,12,24,42,12,22,33
05938,0,0,2,14,20,26,11,17,31,10,28,30
48461,0,9,36,26,33,36,18,26,26,8,12,19
98477,2,27,40,28,36,38,23,29,46,4,4,19
04035,14,24,28,9,9,11,11,18,21,20,26,36
94092,7,9,16,20,49,50,3,6,17,8,15,24
18788,8,22,49,2,28,34,14,14,18,3,11,20
17846,5,21,44,1,17,32,27,27,33,2,10,12
89446,20,28,36,20,39,39,18,28,30,30,46,57
78666,2,14,23,6,8,19,9,13,15,0,6,18
71069,18,39,49,4,11,34,4,6,8,6,9,19
76082,1,25,30,7,12,14,8,18,30,25,50,57
13323,12,22,45,3,24,38,7,7,16,11,30,38
08328,27,31,43,5,35,35,26,28,37,5,26,46
32562,10,18,26,0,5,14,22,36,59,0,4,12
09525,1,8,19,5,10,24,14,38,61,3,20,36
16532,9,28,40,12,27,37,4,10,12,11,16,22
77978,21,44,60,30,40,40,4,8,38,4,11,27
62146,11,11,37,16,28,29,8,28,35,16,34,36
02665,15,22,28,7,8,12,10,18,27,27,33,40
55395,11,16,23,3,3,29,0,0,19,9,37,46
45631,28,33,39,21,46,48,5,20,21,4,20,20
16393,17,24,28,1,10,16,8,10,23,0,27,28
02489,1,16,18,7,8,18,5,15,22,5,15,27
02375,20,22,27,4,8,18,7,35,48,20,31,38
26026,12,35,44,16,22,33,15,18,22,8,24,24
65889,18,28,58,16,33,45,4,11,19,5,10,28
29717,25,34,35,5,12,14,2,4,13,4,16,19
41945,8,16,43,5,5,19,8,8,33,23,36,64
15252,30,44,60,3,5,14,4,10,24,20,27,43
70998,4,13,16,8,16,17,25,25,39,2,2,5
04894,1,8,12,1,31,35,15,20,21,19,20,24
26461,8,33,37,16,36,42,5,15,19,10,29,31
91992,16,23,24,0,23,43,26,39,42,9,19,41
03218,2,13,30,10,25,41,18,30,50,0,9,12
18567,6,8,20,15,26,30,7,16,45,7,13,19
45557,9,22,42,6,26,38,9,22,52,22,48,59
21692,20,24,44,0,8,18,8,34,43,10,36,44
91858,10,15,20,2,12,22,23,32,36,3,13,27
22243,11,18,42,7,17,24,1,30,33,0,9,13
82123,26,35,59,15,23,38,3,21,29,27,35,38
25859,7,26,30,18,30,39,5,12,35,21,43,65
35340,3,17,41,14,25,49,10,38,45,23,49,50
96000,6,25,27,9,38,51,5,21,22,3,9,9
27518,5,30,54,8,11,32,9,29,36,11,20,27
43265,2,6,33,9,9,27,11,31,32,9,14,17
93238,15,21,37,26,46,55,10,14,30,25,33,43
00410,24,34,44,2,20,39,2,12,22,20,21,31
40792,4,5,24,3,12,12,4,6,12,12,36,42
33870,2,11,20,15,18,18,29,29,45,15,23,32
74831,4,4,15,5,10,22,13,38,57,1,4,10
55655,0,30,30,18,45,61,20,22,26,6,20,33
04197,16,29,39,5,7,10,7,11,17,10,19,21
91860,2,10,15,4,24,42,1,29,33,2,4,14
59828,1,4,13,6,27,38,1,12,36,9,29,37
01662,4,14,44,24,29,37,19,39,46,18,21,29
85452,8,23,33,25,34,35,14,22,31,5,31,38
01738,19,20,50,1,6,10,5,5,31,28,43,57
02519,13,20,23,5,5,6,24,40,46,27,28,28
94476,1,29,41,15,33,34,9,30,36,16,30,30
64607,13,30,48,23,51,52,6,13,13,18,27,41
75064,18,23,51,14,19,41,2,9,9,1,7,22
11070,7,13,35,9,25,33,0,3,13,17,26,27
94032,4,13,13,7,16,26,10,16,43,9,27,27
98427,0,2,15,4,22,28,0,4,13,21,36,44
17406,9,29,36,2,18,42,3,12,16,1,9,12
34193,1,21,26,8,14,40,8,13,30,7,20,46
72213,3,14,15,3,6,23,29,44,55,11,18,19
54177,4,15,43,0,3,5,10,13,22,2,29,48
03903,18,23,33,12,13,36,13,27,38,8,36,54
24139,3,5,6,10,10,12,2,5,9,8,13,20
09510,10,36,40,20,29,34,15,39,44,4,13,19
63794,18,26,41,10,10,16,10,13,18,17,36,52
84365,0,7,7,7,22,38,3,12,12,11,19,37
42056,6,25,34,2,9,14,11,16,18,2,4,27
07518,9,21,26,16,39,43,7,11,18,7,11,12
59236,5,7,8,5,5,24,10,20,45,18,23,32
08015,10,22,31,23,39,43,10,19,20,12,20,30
13379,12,34,48,6,20,30,0,3,4,1,22,35
29056,0,12,12,20,26,33,0,9,26,15,34,45
82479,10,10,18,11,21,33,12,15,23,17,35,38
41846,5,16,19,7,20,39,3,18,23,4,25,25
42601,4,13,14,27,34,57,5,6,11,7,11,12
49384,16,32,38,7,12,21,1,4,5,1,11,19
71921,7,9,10,26,28,32,5,16,32,9,16,39
11936,28,40,50,20,21,26,0,26,30,13,21,27
84054,4,8,16,3,3,19,5,15,24,2,11,31
31130,5,21,29,6,6,20,7,21,35,3,5,18
00675,19,24,31,10,16,24,11,40,43,4,14,31
91086,4,7,18,2,2,4,4,5,32,15,35,38
89042,8,27,45,8,16,45,28,37,39,2,8,20
46300,8,27,34,0,20,48,7,25,44,14,22,47
00185,4,11,15,0,28,45,5,6,24,2,6,7
01276,26,27,33,7,12,23,15,42,51,6,6,29
53401,4,11,38,30,39,48,5,11,33,0,1,7
33413,5,6,16,7,12,32,19,39,58,11,13,14
39122,2,11,15,7,20,22,6,14,36,5,23,29
00490,0,14,23,11,11,21,6,15,21,6,30,34
37683,15,35,62,30,48,73,23,51,65,19,23,26
13152,5,12,13,12,37,45,9,22,29,10,23,24
54669,10,22,27,19,48,56,5,18,30,20,20,20
70100,8,16,41,1,6,12,28,47,52,15,33,50
94464,8,18,27,11,32,38,12,19,38,10,38,45
50384,1,9,35,21,31,40,0,17,24,15,23,26
76605,7,29,45,6,23,47,1,31,45,5,23,26
76029,10,10,30,10,11,18,3,3,5,19,39,69
38581,14,18,33,25,27,32,5,8,14,12,18,19
34854,1,7,28,5,7,8,10,20,20,4,23,41
85053,7,32,41,29,37,45,17,17,32,10,16,19
52294,16,35,55,8,29,34,4,5,22,8,11,14
88990,12,13,37,7,27,54,13,25,26,7,12,28
88438,24,33,39,1,9,20,16,16,22,28,41,56
55204,12,22,26,17,20,38,20,36,59,6,8,26
16556,1,1,3,18,35,41,12,22,30,21,30,33
50177,2,8,19,16,30,51,1,18,35,20,20,47
16770,26,27,52,18,24,43,9,17,32,8,25,45
31694,3,24,38,0,7,9,5,18,19,17,26,48
43936,15,20,24,2,19,44,0,25,28,27,34,44
84672,5,11,15,5,13,18,11,20,28,6,15,22
99479,27,33,47,19,29,33,4,12,32,3,21,23
80943,9,23,30,4,21,26,3,10,16,3,10,19
54871,20,22,31,9,22,37,8,14,29,10,14,16
25762,12,14,25,10,16,23,2,8,8,8,10,11
24643,15,36,43,13,24,35,1,27,35,0,28,53
74560,5,6,13,4,4,22,10,12,16,16,27,31
63092,0,9,18,11,31,40,10,15,29,12,39,41
78625,14,21,25,6,14,20,26,44,50,3,11,22
09259,8,21,28,6,12,29,16,22,50,1,16,36
23357,18,18,27,7,7,22,14,30,34,3,3,13
32442,6,8,21,16,18,23,2,8,16,9,14,33
57096,21,25,39,14,27,46,2,17,20,20,31,40
07794,6,19,38,1,13,17,7,9,19,7,35,51
65077,5,15,30,18,31,36,9,11,28,10,14,20
39841,30,36,44,20,29,41,10,11,20,28,33,33
67938,20,46,47,16,33,53,11,19,28,12,15,22
72137,8,24,35,6,31,36,9,15,17,21,31,41
63948,12,34,36,1,18,44,1,13,18,4,8,19
93603,4,9,27,0,9,9,5,28,39,3,22,29
97790,6,8,16,5,5,25,9,11,12,28,38,59
43328,15,26,33,1,9,17,2,19,27,20,23,37
85331,5,30,57,20,48,49,18,36,48,18,28,45
83243,10,19,23,7,24,32,6,12,12,11,14,19
39695,9,12,12,8,13,27,3,5,7,14,35,53
21554,1,10,37,6,23,27,7,35,53,0,7,12
31321,16,24,32,18,18,28,15,22,32,5,15,18
81474,24,35,43,9,17,33,7,21,29,5,10,13
16626,27,38,44,9,15,19,19,24,25,3,5,5
96379,30,36,45,6,23,33,0,2,21,6,26,38
92005,9,21,39,11,22,32,2,18,21,8,26,46
89726,10,15,42,2,4,9,26,40,47,1,7,20
07389,15,22,27,4,11,19,9,31,61,2,21,21
08698,11,29,30,2,3,5,6,15,22,14,20,47
93435,2,6,10,2,13,19,4,26,34,3,10,19
32365,20,46,48,3,20,26,11,31,57,9,16,23
25587,10,20,23,23,30,35,9,23,27,26,39,46
02669,20,33,40,6,16,16,1,12,17,5,9,17
29514,2,8,28,26,31,36,17,35,43,4,21,21
71513,1,16,33,2,7,26,10,18,47,10,12,16
23766,20,46,59,12,29,40,4,14,28,10,14,30
81130,2,9,11,18,18,29,5,5,5,7,17,45
10880,6,10,15,17,30,42,16,32,52,15,18,20
04119,5,8,9,19,20,39,8,11,12,9,19,27
92548,10,15,24,3,6,11,20,23,25,8,17,17
29203,5,14,29,10,11,28,11,13,15,0,5,27
70948,0,6,34,13,18,35,4,28,36,28,38,53
66583,7,9,9,3,10,19,24,32,34,15,32,32
70429,8,22,33,4,15,27,9,16,19,13,16,38
96893,19,19,21,2,30,44,2,7,12,10,28,49
91333,3,21,32,24,29,48,4,4,8,19,29,29
66602,2,9,9,22,30,32,3,5,24,8,14,14
31484,8,13,20,10,22,36,6,13,20,7,9,12
62704,3,22,24,6,22,26,23,31,34,5,10,15
69976,10,14,41,5,13,38,3,4,18,19,27,33
49213,4,8,25,19,21,30,6,8,10,1,10,17
62598,14,31,49,20,32,43,6,9,18,7,37,49
53811,1,21,34,7,16,19,19,22,38,17,26,34
89429,9,13,14,8,10,31,19,36,39,8,26,26
98496,4,11,24,8,23,23,21,39,48,11,18,28
69938,5,16,21,12,16,24,20,29,32,12,16,25
60662,3,14,26,8,12,42,0,30,39,10,20,22
24069,24,28,39,10,34,38,24,28,54,13,22,47
38829,7,16,36,19,26,47,17,31,33,9,19,20
86571,8,33,42,6,24,28,20,34,58,8,29,35
63497,0,30,37,8,28,29,2,23,41,23,25,31
71019,13,32,43,8,22,41,15,25,31,0,7,15
51635,7,17,20,19,42,63,6,15,17,7,13,18
75640,0,14,30,20,47,54,5,9,10,6,15,17
11573,9,16,18,24,40,55,1,1,4,6,14,23
36773,12,14,18,6,6,16,0,7,15,11,19,20
27399,13,30,59,11,23,25,1,12,33,19,26,33
63616,1,31,35,8,38,44,3,14,30,0,17,27
10547,5,10,22,7,17,21,25,50,59,8,14,20
66392,7,10,17,12,17,22,18,21,22,10,21,29
92335,12,29,35,14,22,30,8,8,17,8,9,24
28503,17,23,26,20,38,44,1,26,54,1,20,24
36596,6,15,24,3,3,12,23,27,52,11,21,21
80372,2,17,23,30,37,39,9,11,19,10,15,19
46644,13,41,61,28,38,48,4,7,30,23,44,54
53117,5,13,21,9,15,27,17,27,47,7,18,27
09407,25,25,31,23,28,34,18,19,34,6,11,15
64813,27,41,60,0,8,17,10,21,30,3,22,36
14647,8,12,15,5,10,13,10,11,19,10,24,32
95644,29,48,69,9,14,31,9,19,26,9,19,43
96439,15,17,24,3,8,16,5,14,22,13,25,49
32978,16,18,23,2,5,11,8,11,21,7,17,25
22943,17,47,49,4,26,32,1,25,37,0,5,31
00269,4,12,29,8,8,18,1,11,41,13,30,33
87003,6,14,44,5,14,18,8,28,34,21,29,41
49271,10,34,34,0,4,11,20,22,31,26,35,37
67625,21,23,32,9,17,34,9,16,16,3,9,32
78378,5,8,12,0,17,27,10,28,33,4,15,18
26217,10,13,33,20,33,53,6,23,33,10,10,24
02223,25,29,30,18,34,48,3,8,8,10,15,35
72290,10,32,42,4,7,10,21,40,50,0,18,34
60039,8,15,33,2,4,10,4,5,17,3,6,21
16335,9,25,39,6,11,17,12,17,20,12,32,42
47364,15,23,25,4,6,28,7,16,22,0,15,38
23470,0,1,9,3,5,15,9,15,24,3,9,14
89681,17,20,24,1,14,25,18,39,50,27,27,36
22725,20,25,34,30,44,46,23,28,29,4,6,27
08630,17,19,21,10,16,16,3,15,24,10,12,22
83220,21,25,27,5,18,36,8,12,12,20,38,39
27392,7,18,20,26,29,33,10,10,26,16,19,48
65575,0,6,8,13,17,23,2,12,18,11,23,26
92088,4,6,13,5,9,15,8,11,30,7,17,27
56487,9,18,37,7,16,46,29,32,62,24,43,62
64984,7,7,11,4,13,33,1,5,9,8,33,52
76431,14,32,47,3,22,32,4,14,17,17,27,42
49614,20,35,37,11,19,37,1,1,12,8,30,36
66032,30,39,44,4,19,44,5,9,33,8,10,14
70713,1,6,16,3,4,27,7,12,13,16,22,32
39796,8,14,31,20,29,46,7,16,19,2,20,40
30305,7,14,31,4,10,11,0,19,23,8,10,30
98926,25,27,47,4,20,45,4,15,38,5,9,17
98059,7,11,24,15,21,38,17,44,50,8,24,42
40887,12,28,53,17,24,30,21,31,34,4,18,20
12453,16,21,40,0,15,28,6,25,41,2,15,24
78345,5,5,5,2,32,44,1,7,17,8,15,18
35581,0,24,42,14,32,39,1,10,40,19,47,66
16186,3,9,22,6,10,32,1,9,18,5,8,23
08879,2,6,7,5,5,5,19,30,33,7,10,12
35675,9,15,23,24,46,51,16,20,28,17,21,22
78295,4,14,21,14,19,19,9,19,27,24,25,54
39014,2,22,23,0,27,32,12,12,15,5,7,14
19215,20,26,35,8,12,26,11,12,14,15,44,46
05804,20,23,29,18,19,21,17,43,63,0,4,16
57230,11,31,56,19,49,68,6,11,28,10,12,19
46637,0,3,17,16,16,25,18,21,39,9,9,10
05085,14,19,30,5,9,17,2,15,22,9,10,36
37656,5,9,28,5,11,21,15,27,33,8,12,12
38914,11,15,15,3,17,21,0,2,16,9,16,31
17073,10,11,25,5,21,37,1,24,51,7,15,17
75155,20,27,57,19,19,23,23,32,46,7,20,27
20762,2,14,14,12,32,40,1,9,13,3,5,12
24117,8,12,29,6,25,51,20,24,50,3,7,7
81160,20,34,55,18,20,25,14,29,46,26,31,51
