uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
81023,0,1,19,6,33,47,6,11,14,20,24,34
93659,1,12,19,0,30,45,8,8,14,10,29,56
68920,28,37,44,11,15,20,15,16,24,4,9,25
98332,8,17,38,17,24,33,0,20,45,6,10,17
53738,8,25,25,7,22,39,15,34,51,0,1,10
04854,11,19,20,4,18,33,17,30,41,27,27,31
12627,0,1,1,10,17,17,5,5,12,1,19,32
31324,11,11,17,5,12,32,25,33,39,3,23,26
05556,7,13,23,23,25,36,4,14,14,2,17,32
28444,8,14,16,7,7,20,1,11,35,7,8,9
95981,4,16,42,23,41,43,1,27,44,0,10,39
09626,0,7,7,5,15,19,6,16,21,16,25,35
43607,6,12,40,13,28,46,27,29,33,5,18,32
81025,28,42,67,20,39,50,7,24,49,6,15,25
77059,13,18,22,9,22,36,7,18,25,2,10,11
26138,2,14,25,20,37,39,0,8,11,3,12,39
90042,20,25,42,3,21,29,5,11,17,10,20,38
37711,4,7,9,1,7,33,3,29,31,0,12,31
37379,5,12,29,4,11,28,4,7,14,15,22,32
71785,29,45,50,18,28,36,4,9,15,3,26,42
59403,19,22,44,20,34,41,9,27,30,7,11,15
11108,26,28,30,7,13,14,9,10,19,4,5,10
18400,12,13,19,18,21,34,22,22,48,6,16,17
95278,17,19,19,9,15,27,4,14,28,5,7,15
95814,17,34,52,2,28,30,20,42,43,0,8,8
40793,11,38,68,5,30,35,8,34,47,3,10,10
28578,5,19,22,16,25,25,6,20,22,16,27,29
92366,3,3,17,13,18,45,1,8,11,7,20,21
40412,13,31,42,6,33,41,8,12,22,25,25,35
42576,27,54,73,5,32,41,1,8,13,18,30,33
10358,3,16,31,9,11,33,4,20,22,14,21,29
87738,13,14,37,10,16,22,3,12,19,22,26,52
29836,8,13,20,16,23,26,1,9,27,12,18,21
73131,9,18,25,30,30,40,1,5,5,19,20,29
56260,7,7,10,9,17,21,11,22,36,20,32,50
34596,3,25,33,2,22,27,20,44,62,24,29,36
86813,29,33,60,7,27,40,10,10,25,9,37,39
66021,18,19,34,1,4,13,17,44,52,1,18,35
98064,4,4,34,24,42,43,10,12,19,4,21,41
19073,9,18,21,13,14,30,0,18,36,3,21,25
98118,16,20,21,14,39,47,9,17,18,10,17,31
25797,26,37,44,3,28,30,26,37,43,19,26,26
27964,19,35,51,14,19,26,16,19,19,26,32,41
19682,6,9,21,0,10,21,15,24,33,9,19,28
08752,5,5,22,0,7,11,1,12,21,29,44,49
42882,13,18,20,18,27,31,5,22,26,7,12,17
96552,1,28,42,9,16,24,18,27,46,3,27,31
88512,12,24,27,4,14,23,10,14,21,13,13,23
87332,20,24,45,11,16,23,28,37,56,16,37,53
19475,9,22,28,9,28,39,6,27,38,4,17,17
67309,1,6,8,1,2,22,16,34,40,4,8,23
69134,7,37,41,3,10,15,23,24,24,5,19,22
95077,3,9,10,8,21,30,25,53,62,16,34,63
62278,1,20,40,5,7,12,29,36,37,13,28,38
28170,18,21,25,18,27,33,20,24,26,28,33,39
33742,18,20,20,4,21,27,24,24,34,0,3,5
63557,20,21,31,12,22,33,1,19,29,15,19,28
52164,5,6,15,21,31,37,15,18,21,28,36,48
49794,17,19,32,11,11,37,13,21,25,14,39,39
64299,10,10,20,20,50,53,16,44,52,7,24,35
14629,18,27,35,30,35,59,29,40,48,14,18,28
80330,1,15,24,4,11,11,6,8,18,23,50,55
60474,4,18,19,2,2,10,4,22,24,2,11,17
88077,6,13,23,12,19,46,7,9,16,9,11,19
40711,3,18,28,1,14,17,6,8,38,10,15,25
49367,12,28,34,0,3,11,5,5,6,23,24,29
29226,23,27,47,29,30,43,28,28,46,0,18,40
83646,3,3,6,5,13,14,3,7,16,13,33,34
68015,13,20,33,7,11,14,6,13,17,23,25,28
32162,4,14,43,2,11,14,1,5,17,8,13,13
00280,18,24,32,8,23,44,2,3,6,3,20,24
07077,7,8,33,2,12,37,7,32,36,2,15,18
38525,0,6,9,8,9,22,4,14,16,14,30,57
17908,1,17,18,21,37,37,1,2,20,7,18,34
52280,27,34,41,6,13,27,1,1,15,27,44,52
38772,10,23,47,19,27,38,5,15,42,15,16,41
96766,9,33,35,6,8,38,29,43,55,13,18,20
34425,20,30,53,7,7,27,6,19,27,11,30,57
60516,5,16,28,6,25,33,5,6,34,16,30,30
27989,8,14,25,0,27,46,14,23,41,3,5,8
92303,16,16,25,9,9,28,6,26,45,9,14,15
56196,25,53,74,10,13,30,4,16,18,14,24,37
66608,17,22,31,3,20,38,28,34,57,3,22,46
03467,20,44,44,6,28,32,2,12,22,0,7,19
16545,4,6,8,5,9,14,0,8,21,26,39,48
10353,8,13,17,9,9,18,11,13,43,1,27,44
85552,20,41,54,9,24,46,1,18,26,24,25,36
47815,4,4,6,6,17,22,0,12,20,6,18,33
44815,11,22,28,1,6,7,4,9,10,13,14,18
88437,9,9,19,5,18,24,1,11,19,1,1,4
80226,25,25,36,3,18,32,11,12,14,1,15,22
46412,9,21,27,3,7,12,11,17,34,20,41,41
24923,8,22,34,29,35,43,1,8,38,8,9,36
74922,27,38,43,5,12,31,8,11,26,18,25,36
65368,25,33,35,0,7,19,26,42,58,4,10,19
07964,6,6,12,5,5,12,7,20,25,23,31,34
37409,8,15,38,1,3,5,17,27,31,8,17,26
27042,9,22,30,11,11,16,14,23,26,10,24,33
81994,7,10,27,1,15,18,16,30,34,5,16,18
