uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
21579,6,7,17,11,13,29,2,6,8,30,39,40
01246,19,35,35,30,50,52,9,12,14,11,37,58
98181,15,15,32,16,46,73,5,5,17,7,13,25
74777,6,12,22,12,26,40,8,24,29,17,26,42
71427,0,8,12,4,15,15,9,10,11,16,31,49
82349,20,33,62,10,20,26,30,35,58,8,15,28
38833,3,13,19,5,13,31,20,27,35,20,42,46
74475,27,36,39,1,8,38,8,38,44,2,9,29
79784,2,6,9,3,8,22,11,20,45,16,30,37
51808,11,13,15,10,24,28,0,4,7,6,12,14
18607,4,24,30,14,28,40,20,27,37,6,21,22
59486,3,22,25,1,11,21,15,16,17,19,22,36
22466,9,15,33,0,2,18,22,41,51,24,30,40
33457,3,9,26,6,17,17,10,20,22,16,31,33
54344,16,34,50,20,21,29,9,14,32,4,4,19
52805,14,15,19,17,24,34,7,20,28,6,6,10
67951,2,6,19,21,36,43,4,9,11,15,29,32
83567,10,36,41,2,3,11,10,38,47,9,23,39
50387,7,8,14,9,22,26,6,6,9,8,13,19
14754,8,18,46,30,59,76,25,25,25,0,4,13
62382,12,29,29,14,24,29,13,19,20,2,9,14
28714,6,36,43,9,10,23,10,11,28,2,11,22
96607,11,40,40,4,12,14,7,7,11,8,34,35
01157,3,13,18,10,20,37,10,20,22,6,23,48
83487,2,2,25,20,28,38,21,42,60,0,6,14
65676,4,4,5,6,12,30,24,33,55,2,17,23
80307,4,14,16,12,14,29,17,26,39,7,19,28
19568,15,35,39,9,28,32,5,10,35,7,12,25
97772,9,16,26,14,17,22,7,7,26,3,11,28
72149,13,18,40,0,7,8,12,16,31,16,19,36
77239,2,22,27,8,10,10,0,9,14,3,11,21
76432,15,44,51,6,21,35,3,11,39,0,2,29
43147,10,34,44,7,13,17,8,11,21,3,33,49
11741,5,30,30,2,10,10,4,18,18,1,4,9
06127,29,37,39,10,24,39,27,45,61,6,25,43
