uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
99443,8,11,26,13,17,22,1,9,20,12,12,20
36472,25,34,57,20,24,54,0,10,20,7,14,18
49890,3,3,7,5,14,21,26,34,43,25,34,43
15175,17,28,36,1,18,21,2,11,12,0,6,6
97904,8,14,33,3,31,45,18,23,27,2,24,49
15125,1,3,17,2,7,12,11,21,26,3,7,14
21629,7,25,42,3,15,18,8,18,36,2,14,24
83091,13,43,71,6,11,29,21,39,44,0,9,14
80334,1,12,16,3,27,36,7,20,22,8,10,15
87604,4,18,48,1,17,41,15,30,32,4,34,44
49046,4,9,18,9,26,31,3,9,11,16,34,42
55580,13,18,22,19,37,39,7,13,20,2,14,17
96098,5,25,26,5,7,8,1,7,26,6,33,35
40628,1,13,26,0,12,22,25,45,65,4,8,13
06518,1,8,28,9,13,17,13,23,23,5,11,14
95768,1,27,37,7,14,20,4,16,17,7,20,21
91071,21,26,28,12,23,33,15,28,47,6,9,19
64039,4,11,30,18,44,49,1,2,8,6,7,8
89573,2,12,32,29,33,35,7,11,14,6,12,12
34262,23,37,64,10,25,31,27,38,41,10,33,62
83751,5,13,27,1,30,38,19,27,35,5,7,24
46683,27,34,52,20,45,55,10,19,21,9,31,40
13245,7,27,31,2,7,30,9,12,23,16,30,49
21089,28,46,46,10,19,20,10,18,22,25,51,59
93881,12,22,38,16,46,53,5,9,22,11,12,35
66261,6,10,26,21,24,28,6,29,36,6,11,38
22918,9,30,40,0,15,26,28,30,30,10,17,34
78053,4,18,35,17,22,26,16,22,26,15,24,27
69486,25,27,30,4,9,15,7,32,38,4,11,20
75936,7,7,10,5,22,23,8,12,14,16,45,48
41275,0,9,22,22,30,41,16,19,36,9,20,30
03034,0,4,10,8,10,34,1,8,23,18,24,53
46938,22,38,56,4,12,16,2,17,46,29,33,43
72250,14,19,41,5,29,29,2,28,43,29,39,44
13016,15,41,65,3,23,26,15,18,19,3,31,58
34451,9,11,33,3,18,32,7,9,9,23,39,46
47023,7,9,11,2,11,15,3,3,5,4,11,15
11291,12,19,36,7,14,20,17,20,25,16,16,16
77647,20,27,29,25,36,45,13,20,35,6,15,25
56969,15,17,32,7,10,16,11,11,22,13,14,16
86795,7,17,35,7,10,11,10,20,29,9,36,44
07931,21,40,45,6,7,22,10,26,32,16,21,38
80992,22,29,34,3,11,14,21,49,51,17,28,34
35337,0,3,3,6,24,37,28,29,29,29,35,57
31082,29,38,45,24,53,53,11,16,36,5,35,35
22697,8,19,25,11,11,12,20,25,30,8,24,25
42973,15,26,26,5,32,48,2,5,30,6,14,14
75943,9,14,23,7,22,43,9,24,33,0,20,23
76383,6,20,27,9,13,43,30,50,55,7,21,41
56026,26,35,45,14,16,34,4,17,26,3,21,31
88601,18,42,62,10,17,24,12,20,24,9,16,19
88515,3,19,21,13,22,38,4,13,43,3,7,25
57593,5,5,8,29,35,44,20,32,33,3,33,62
15606,1,1,6,22,41,62,9,11,25,12,40,46
15192,16,28,54,4,16,34,8,17,22,10,12,16
12281,15,18,36,8,20,47,16,24,26,3,6,6
45221,4,12,26,4,26,42,20,34,54,14,32,41
87371,29,37,49,0,2,21,7,17,17,5,11,17
41934,5,29,38,10,12,28,1,12,18,26,32,52
08513,20,22,27,30,44,47,12,30,37,4,4,34
39985,9,16,21,1,16,28,19,20,29,6,14,17
94095,6,13,24,12,13,23,8,13,15,1,15,20
48750,13,17,35,8,8,9,3,9,29,5,10,27
08925,1,22,52,11,21,28,3,3,4,9,17,19
84293,27,27,28,6,26,34,9,16,18,17,27,41
33271,5,5,12,9,16,20,24,33,39,12,31,45
44197,9,26,36,1,21,26,14,25,27,10,23,41
85286,6,11,24,0,6,17,20,39,63,6,6,10
94950,12,12,21,1,16,33,11,11,15,2,10,13
23654,23,27,43,7,16,25,5,28,36,10,14,33
60369,4,10,18,3,18,24,7,14,42,1,19,27
66836,7,11,18,7,30,36,0,22,40,27,37,50
72282,8,26,37,9,31,59,19,38,44,22,39,44
32147,6,15,21,10,16,22,17,27,31,7,22,30
84770,1,30,42,26,30,34,6,15,20,10,19,36
24599,16,18,35,2,17,21,20,25,43,6,16,29
72301,0,15,30,1,3,17,9,13,42,17,26,38
70747,28,30,32,30,52,52,4,10,10,2,17,30
82678,9,12,18,24,25,54,29,59,64,3,22,34
84044,2,12,34,28,38,44,15,29,31,15,27,50
40906,30,55,57,0,5,13,22,47,57,2,12,22
02246,21,23,28,13,22,33,1,1,3,14,37,43
79695,7,21,40,5,16,17,4,10,16,0,8,28
98261,18,18,23,12,19,25,22,23,36,25,33,42
62982,5,17,36,15,25,33,2,15,17,15,26,46
62032,4,18,18,2,7,7,23,39,48,5,13,18
51823,30,34,50,16,21,22,7,22,49,28,52,64
74509,0,3,22,19,24,24,3,21,31,8,10,11
56217,19,30,38,25,33,46,10,15,29,24,48,52
66377,12,36,59,8,13,20,11,20,21,17,29,33
24827,9,11,17,0,8,38,0,2,30,20,30,31
45986,3,11,19,9,9,25,1,5,12,7,8,18
16148,20,26,36,17,21,29,8,13,21,0,4,24
05229,3,4,9,3,9,18,15,29,43,2,30,36
33785,2,8,24,16,28,28,5,10,13,6,9,19
32221,4,10,21,7,7,22,4,10,31,29,31,42
74116,3,13,32,5,9,19,8,11,25,23,35,37
10813,8,8,20,19,20,25,7,7,28,0,29,35
62213,1,26,33,9,15,45,2,3,4,4,8,16
32267,1,4,12,11,16,21,0,3,23,8,15,23
56219,5,6,8,5,14,43,7,9,9,9,26,34
71324,21,22,50,4,33,40,4,12,22,17,21,37
76656,3,7,17,10,13,14,9,21,45,8,30,33
71830,2,22,41,7,14,15,6,36,53,8,26,35
59495,10,21,30,3,4,29,7,15,18,1,10,26
47142,10,17,27,0,9,13,1,10,26,12,14,30
04086,20,34,56,30,47,73,19,37,56,7,16,26
95102,23,30,45,4,22,38,15,21,41,3,8,25
72221,16,36,36,10,20,26,10,14,32,11,38,46
97911,6,14,15,9,25,29,5,9,18,8,21,23
61113,23,39,67,4,5,15,27,38,49,3,8,27
09158,7,8,15,5,12,20,4,5,9,3,16,24
15512,10,17,20,5,17,24,4,12,13,27,40,47
47690,10,30,33,7,14,17,9,31,39,1,1,13
45488,20,40,43,9,15,22,12,22,31,7,10,13
93457,0,14,32,6,7,15,8,23,24,2,6,26
48277,2,5,9,4,6,14,7,12,15,3,3,20
93226,0,5,15,4,14,16,4,16,28,5,22,45
38848,17,30,45,1,1,15,6,12,27,21,24,34
71032,15,33,51,3,6,24,26,39,39,19,28,35
88984,12,14,24,28,37,58,4,4,9,0,11,25
37618,19,32,38,29,35,63,3,3,19,3,3,5
84071,0,0,9,1,19,41,12,28,35,6,7,22
44878,5,12,21,28,37,42,4,6,36,28,43,50
56472,9,19,35,7,14,25,0,10,15,11,13,32
94631,9,21,29,21,22,43,19,33,38,0,23,33
08256,6,23,35,17,27,54,6,15,24,10,11,18
49188,2,9,26,5,19,48,16,36,61,7,8,30
20916,4,7,8,3,21,21,3,3,20,2,2,13
60033,9,15,33,20,21,24,19,28,51,6,15,24
18967,4,8,15,2,10,19,15,16,18,14,15,20
42079,14,33,44,4,10,22,13,14,15,12,21,37
87089,9,26,49,0,0,9,3,6,13,6,19,49
08962,24,41,44,1,4,4,7,8,14,2,11,17
15089,6,31,36,22,26,30,15,20,22,8,9,23
86693,10,21,50,20,48,51,14,16,36,1,16,29
19596,0,9,30,5,8,16,6,10,18,10,12,40
28684,8,32,46,12,28,35,9,13,14,0,9,26
62050,8,19,26,4,9,12,3,14,24,2,6,17
03683,19,19,22,20,50,50,10,10,25,8,8,17
02907,2,3,10,16,32,41,8,38,53,5,6,12
83633,17,39,51,1,17,31,20,30,46,0,9,13
95166,0,30,44,29,29,40,21,26,35,0,2,9
12446,13,42,52,2,16,21,9,16,19,8,14,14
22123,2,11,15,17,17,22,2,11,15,13,21,41
27794,19,21,37,4,5,14,2,7,30,7,23,28
26006,9,24,24,7,16,23,1,1,21,10,23,23
37200,1,15,30,5,6,23,11,11,20,3,28,38
97405,12,23,38,1,30,39,0,5,5,3,9,16
09858,3,3,12,9,34,37,6,7,17,7,25,42
35389,25,31,32,24,24,41,17,19,25,14,17,24
08852,10,34,37,9,18,28,1,18,47,9,20,22
20501,12,21,24,7,19,30,1,5,14,5,15,22
62005,6,16,28,9,13,14,4,14,34,6,24,30
75247,5,14,14,16,19,25,8,15,23,11,16,20
12883,4,12,12,9,18,20,14,24,26,5,18,28
54761,17,30,50,25,30,37,5,16,17,10,20,40
08518,1,8,15,9,16,16,6,11,18,16,16,37
09124,3,11,23,7,12,27,2,6,16,22,23,32
56749,2,12,17,0,1,13,11,13,18,4,5,12
76954,0,10,28,14,17,36,20,23,26,8,24,48
57369,30,39,47,8,37,39,8,14,16,10,10,21
60177,2,19,37,13,22,27,16,24,44,3,14,28
70010,4,23,48,8,24,26,23,37,47,15,43,49
01993,7,9,23,0,3,18,2,13,18,10,29,46
36570,7,31,41,9,11,22,12,32,49,18,48,64
03569,19,35,45,9,19,28,13,23,37,15,21,29
83006,4,5,23,9,13,29,7,24,38,3,10,11
65857,10,30,36,15,25,26,6,12,25,5,21,33
83161,6,15,27,26,29,39,4,5,26,17,42,62
12234,9,11,31,9,21,37,2,17,27,13,28,29
03613,1,9,15,7,7,13,10,10,14,1,3,30
64352,15,16,20,8,11,26,16,42,70,8,8,24
87472,9,16,32,5,12,36,18,19,28,16,24,27
53357,10,10,14,7,11,40,17,20,25,10,15,17
02964,5,5,11,18,20,38,5,14,15,16,23,26
58196,9,25,31,8,12,21,5,13,17,5,9,15
38841,4,5,8,10,23,26,5,10,20,4,8,9
20633,1,2,10,16,20,44,20,38,56,22,27,32
82285,3,7,12,17,28,38,10,10,16,24,27,41
50501,12,18,28,24,40,47,17,23,31,8,14,19
15028,9,26,46,28,34,47,2,11,14,20,39,54
97648,9,39,43,9,15,44,5,11,28,5,32,32
50299,0,14,20,6,8,17,23,24,33,5,13,22
40055,5,33,34,27,31,38,20,32,32,8,8,23
69481,11,36,44,0,17,39,14,22,28,3,15,30
04611,29,29,45,15,32,32,7,15,17,4,10,14
25998,4,14,15,9,17,20,19,36,38,17,31,35
35780,6,6,22,15,42,50,3,7,25,0,15,26
58744,11,30,55,9,14,19,9,10,22,14,31,42
86892,13,43,53,10,34,38,30,33,43,4,14,14
31039,0,11,17,9,19,26,13,30,37,0,10,33
58262,10,24,45,4,34,36,16,24,43,10,24,27
82594,8,21,38,10,21,49,25,43,63,6,8,26
67514,8,15,31,25,40,42,16,38,42,17,31,44
65612,8,21,51,5,5,11,5,21,29,18,25,38
64417,6,13,21,27,54,58,16,19,35,13,15,31
16123,18,27,29,7,7,24,2,12,15,1,30,35
90176,11,15,27,0,3,10,5,32,41,20,30,30
20999,12,13,17,17,20,20,27,31,58,10,18,26
93787,7,7,28,14,19,21,9,14,16,11,33,41
15900,18,18,32,1,15,18,0,27,37,1,9,18
65494,5,15,24,27,54,81,15,24,28,11,20,20
42316,2,19,20,6,6,29,20,27,30,3,18,18
92772,7,24,32,7,7,7,3,18,24,5,21,38
97387,28,41,53,7,15,19,1,13,27,7,13,21
19319,7,17,32,0,14,14,9,19,24,4,4,34
42944,27,33,51,4,8,9,5,23,26,14,25,38
23767,4,8,13,12,17,24,11,41,43,8,29,37
26391,14,15,23,24,44,52,9,39,48,11,27,35
34421,1,5,27,8,22,28,11,15,18,10,13,31
78805,5,10,19,3,26,27,12,25,31,5,29,32
58748,9,25,32,6,11,21,19,19,26,7,11,19
09770,8,15,30,19,27,51,13,15,22,5,20,32
64240,9,11,18,12,21,30,0,29,33,7,7,14
56202,0,2,4,11,25,43,24,31,38,2,30,30
07532,8,27,28,27,32,50,21,24,41,4,6,13
53325,20,39,58,10,35,53,26,53,56,12,13,15
26326,16,32,41,18,31,51,21,36,47,5,14,22
