uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
76757,0,10,17,23,30,34,17,23,43,12,17,24
83632,10,12,30,16,25,29,3,31,46,21,30,32
09586,17,25,46,15,37,39,1,3,4,10,37,42
75306,11,12,22,12,15,23,9,18,22,3,10,20
59781,20,29,32,24,29,29,9,26,36,11,12,41
57356,1,21,26,29,36,40,0,25,37,9,10,18
10429,3,24,26,2,5,6,3,3,11,5,5,17
81890,13,36,38,1,8,15,6,10,13,1,12,15
66919,4,7,9,7,24,34,8,10,35,16,19,32
54774,12,21,23,6,19,28,10,17,20,28,44,69
78445,12,27,49,19,24,44,12,17,22,25,41,49
81227,28,29,36,19,27,37,7,12,21,9,35,49
09975,30,50,57,12,26,29,18,26,43,0,17,22
83106,10,25,26,10,27,29,16,21,28,1,2,5
69795,2,28,33,2,21,34,7,12,22,3,11,25
19717,3,12,21,6,8,15,8,13,24,13,16,25
61596,6,14,17,7,21,28,20,25,25,5,10,18
96573,15,44,51,6,6,31,7,22,24,8,8,17
35735,12,17,23,2,14,17,18,40,49,0,24,41
15344,11,23,44,7,20,33,16,19,23,4,8,19
77702,5,12,37,8,11,21,10,33,40,21,39,59
22697,3,5,14,16,25,28,23,36,59,1,8,12
72395,2,11,21,0,11,27,4,19,22,12,31,34
74963,27,47,53,6,34,55,27,47,54,4,29,51
46397,15,23,25,25,37,46,6,12,22,3,30,46
07884,2,16,18,8,35,38,10,18,19,4,10,15
15631,7,14,31,2,11,13,2,18,31,6,17,33
03294,24,35,44,19,37,52,4,18,26,3,4,4
74909,9,33,34,1,10,12,9,11,27,2,3,29
11976,9,18,20,10,22,41,16,18,44,4,30,34
20873,3,5,8,8,17,20,16,17,22,10,10,37
03358,11,23,31,22,42,61,4,8,9,4,19,30
23443,8,22,29,12,20,24,13,25,26,10,20,30
26335,14,14,18,0,17,20,4,16,31,5,6,14
11451,0,5,32,1,20,40,3,7,8,3,21,33
25857,2,19,29,20,38,40,20,25,36,13,18,19
30858,7,14,22,9,9,14,18,36,40,2,26,34
88590,20,27,31,2,30,38,13,13,29,0,14,20
92519,4,8,14,2,31,51,3,21,48,7,13,15
98511,18,20,23,11,15,34,18,45,50,18,27,30
09914,7,8,38,12,26,56,15,37,52,5,6,25
64469,16,24,27,4,4,15,6,14,16,1,3,4
87149,11,28,33,20,23,31,29,50,61,7,10,20
71978,7,15,23,9,17,17,6,13,16,6,13,22
41386,3,18,22,8,26,29,17,37,67,4,20,23
24114,7,7,8,9,11,13,2,21,36,9,25,25
27715,6,36,40,16,22,25,11,15,32,20,32,47
24840,17,23,29,8,11,19,11,13,25,2,15,15
38303,2,20,26,1,16,23,20,30,43,5,25,38
90808,20,26,27,0,17,26,7,17,21,10,15,16
84873,1,12,28,25,45,54,10,11,14,16,16,30
76228,3,12,13,3,26,39,11,17,17,20,24,30
37451,10,10,23,2,25,53,1,1,6,15,15,22
99941,3,11,20,19,48,53,19,43,43,1,4,14
83553,13,16,21,17,37,37,17,28,34,16,36,49
56691,20,24,31,5,19,38,7,15,29,10,12,14
03238,1,30,41,28,35,46,9,28,39,1,27,37
14736,5,17,37,18,27,39,10,38,57,2,19,20
37010,6,32,35,8,17,18,16,19,22,7,16,30
67932,7,15,21,17,19,19,2,12,30,7,18,19
09352,5,15,15,1,22,22,19,31,45,2,2,6
94235,7,17,26,17,42,56,7,18,40,5,11,26
67125,9,25,54,9,17,18,10,11,11,27,28,35
60336,7,11,36,0,7,17,29,40,43,12,14,16
46613,1,3,6,1,6,18,23,40,41,13,24,34
15562,13,15,23,10,15,16,7,17,45,7,7,15
30693,4,21,22,8,38,61,8,30,39,16,17,26
58544,3,6,12,5,23,41,4,9,16,6,6,14
93180,9,15,41,10,37,63,17,22,23,14,34,37
65508,20,21,24,14,17,30,28,36,37,1,8,37
76536,9,14,18,10,19,32,19,46,52,3,25,47
69513,23,30,34,1,11,19,24,33,44,21,30,37
82992,29,52,74,8,14,16,3,22,24,3,20,37
86660,11,36,41,1,5,8,8,11,16,6,13,19
48529,12,12,16,13,18,19,1,7,35,8,20,21
65363,16,24,37,6,17,19,14,29,34,4,9,26
44915,20,21,44,24,30,48,2,6,7,4,10,21
99881,7,12,12,14,18,38,0,2,13,12,34,38
13732,10,16,20,12,12,21,4,25,31,7,12,21
65655,1,7,21,30,46,55,0,2,7,14,22,34
15373,2,32,43,7,11,24,17,18,45,5,12,25
22457,3,14,34,30,31,31,4,20,23,29,44,64
88648,17,27,35,12,12,16,0,18,18,16,28,32
68364,19,46,55,5,21,27,13,19,25,8,9,13
69805,18,40,48,2,3,3,17,41,45,1,5,11
62659,10,21,29,7,35,41,8,14,26,6,11,21
82113,9,25,37,2,26,49,15,16,25,13,21,46
07025,7,17,26,20,21,49,9,16,17,5,23,33
48143,11,12,29,14,43,51,19,21,39,28,40,54
97338,17,34,42,11,25,51,2,14,24,5,14,23
35445,10,14,25,11,13,28,12,19,29,3,15,21
36019,19,27,51,16,42,43,1,1,10,10,20,24
01102,16,22,41,7,16,43,15,35,47,1,8,10
45549,18,37,39,5,19,28,17,37,41,0,17,40
35428,9,16,28,11,30,33,24,36,45,20,35,38
47774,18,22,27,13,31,33,4,10,16,20,21,44
95376,11,20,31,10,15,26,15,26,46,10,13,24
05309,17,18,33,16,29,30,8,10,22,0,10,19
52595,7,9,9,28,39,44,7,10,15,3,20,36
55628,5,12,14,20,39,49,2,22,31,2,22,28
80415,25,46,47,20,49,52,1,18,26,10,13,19
38631,8,26,37,15,22,42,13,17,26,18,24,39
36933,2,15,34,18,41,50,10,19,29,0,20,21
85793,6,16,22,16,36,37,1,17,19,26,43,47
14088,20,20,23,5,11,14,2,8,15,19,48,51
32988,2,11,13,0,17,40,3,3,5,8,21,34
30453,2,12,14,3,22,25,5,16,27,3,7,15
05827,0,2,4,2,24,35,2,29,32,5,27,34
06207,3,21,37,6,11,15,5,33,35,1,15,19
35807,5,19,25,5,20,30,8,38,39,14,15,18
24694,25,30,47,2,9,11,7,9,30,30,35,36
40948,20,29,37,28,36,58,2,6,21,20,25,28
46422,18,36,45,7,14,16,10,17,21,16,21,31
51067,7,21,50,13,29,45,9,16,26,14,43,51
73653,3,4,17,30,30,49,9,10,23,7,14,24
02356,9,21,24,25,49,65,5,17,30,20,30,37
64206,28,36,63,21,25,33,9,11,13,2,10,22
97263,12,36,38,1,19,38,12,19,28,3,11,27
20715,19,39,46,12,16,26,8,9,13,7,11,13
93823,4,31,52,6,12,21,1,15,31,0,26,43
69955,7,7,8,3,27,43,2,4,24,5,18,20
74076,0,8,17,6,20,33,2,26,27,10,13,19
77705,15,29,39,2,12,13,14,43,50,16,27,27
89022,20,47,47,12,18,22,25,31,31,6,33,38
19631,6,8,8,5,14,15,16,26,46,23,29,41
44481,16,17,32,14,25,37,16,38,43,0,6,10
92576,9,9,27,29,48,52,0,18,28,5,15,19
68807,8,26,30,1,5,13,26,34,35,13,17,17
32819,2,4,24,5,11,14,4,31,58,0,14,23
61019,13,15,32,5,13,42,16,26,43,9,29,35
56812,15,25,42,20,29,37,15,33,62,6,11,22
83225,0,21,29,5,10,18,10,17,17,2,20,28
36220,2,4,15,19,25,26,4,12,19,30,35,52
72040,10,21,25,14,22,23,10,10,16,15,29,46
50498,17,36,40,6,9,18,8,11,11,8,15,23
05330,8,18,28,4,20,21,5,13,14,3,19,20
45073,19,25,47,2,5,25,8,13,15,13,14,23
94094,10,27,28,19,26,52,8,31,51,18,25,32
50680,7,9,29,16,38,44,20,37,38,1,22,40
37524,20,22,42,4,11,32,18,26,35,9,18,22
72426,2,10,13,14,25,31,15,18,18,24,29,37
16039,13,42,50,9,12,18,10,24,29,18,29,36
50131,20,45,55,14,38,39,16,34,37,10,28,37
61518,6,7,17,14,22,23,16,23,25,1,3,22
25238,11,18,25,10,17,31,26,31,45,19,48,57
92851,6,26,37,7,16,33,4,6,21,7,15,25
85243,20,26,36,23,34,40,17,24,36,1,7,18
09013,10,39,43,7,15,21,10,19,25,18,18,43
71805,28,42,42,5,31,42,9,29,52,19,20,24
51783,17,20,50,0,9,19,6,11,39,7,23,31
05434,9,19,42,19,36,54,4,22,37,7,27,27
61189,3,23,42,16,17,22,11,15,45,17,26,32
87587,8,27,27,9,15,19,5,16,25,26,35,40
57374,11,16,23,13,31,44,18,36,46,18,47,62
14646,5,13,32,4,27,32,4,11,12,22,46,54
76980,19,20,29,15,34,36,23,35,61,3,14,19
10424,2,9,12,3,3,11,19,20,24,1,5,15
02871,7,23,43,19,23,33,29,34,61,13,21,34
23712,11,19,23,15,33,43,3,9,16,1,13,27
90564,3,6,8,14,33,61,9,22,26,18,20,30
91294,18,27,48,18,20,39,8,24,51,6,7,12
35815,7,12,26,12,13,25,9,12,20,2,12,20
29603,11,14,22,1,28,36,4,15,31,5,10,11
15877,27,38,57,11,14,23,3,14,36,4,13,41
62327,0,6,12,29,48,48,8,12,18,7,11,12
71146,1,18,27,1,10,25,2,9,16,6,14,21
78635,15,18,31,26,32,58,11,16,20,7,24,33
24614,1,20,27,9,13,31,12,12,17,10,28,53
87251,0,7,17,30,36,54,2,6,35,5,6,14
34549,1,7,10,9,20,30,0,5,5,16,25,31
55046,5,22,48,12,31,51,17,21,51,12,20,24
72327,5,11,20,3,11,40,19,35,39,18,24,27
08240,11,13,36,8,15,17,0,17,24,10,13,32
07443,4,6,6,8,11,12,7,10,14,13,23,31
18690,7,20,36,7,14,22,7,9,12,7,11,24
72052,19,21,27,14,15,45,2,13,14,0,0,20
55738,19,25,35,3,31,49,18,21,21,10,19,19
33430,24,25,29,7,25,35,0,6,24,28,34,38
90231,4,28,38,6,13,15,14,23,36,7,16,23
40329,2,11,17,10,27,35,3,25,36,18,27,54
93001,6,9,26,19,30,56,6,10,11,15,30,46
14695,27,53,59,1,7,17,9,29,29,2,32,40
89711,5,19,23,5,7,24,10,27,28,23,23,25
78997,3,6,11,27,33,57,4,33,56,8,19,46
35909,30,39,56,15,30,30,0,9,27,3,23,29
31153,8,8,25,28,32,41,11,22,25,27,29,43
99355,6,10,15,10,28,31,9,9,25,15,35,52
83923,8,16,20,5,7,12,23,25,29,5,15,20
69410,9,10,20,13,24,25,5,8,14,20,24,43
69444,8,12,14,5,6,19,12,21,33,24,43,53
79404,30,37,38,5,6,23,4,20,21,1,14,17
36018,4,11,20,6,16,24,10,16,44,26,33,49
40737,4,19,19,4,8,21,28,48,58,2,9,15
34384,10,29,30,9,14,31,11,32,50,12,14,16
51724,4,27,28,15,19,26,1,28,29,19,28,32
61733,1,4,11,20,30,30,23,33,51,26,39,42
48583,7,12,14,5,22,47,10,19,26,14,18,25
25247,23,30,35,16,16,33,8,38,39,6,11,31
01487,21,39,47,1,5,13,0,10,27,14,26,43
97672,14,14,19,3,9,11,14,41,62,9,27,36
35782,9,17,27,0,18,18,12,20,20,5,23,31
71728,13,35,41,0,8,16,5,20,20,0,6,10
10780,6,32,49,28,49,56,25,34,46,13,15,25
15961,6,15,20,12,23,38,9,28,47,4,14,19
31331,4,8,19,25,26,55,16,33,36,7,9,36
76500,1,23,35,2,30,40,20,35,43,4,6,21
02392,2,17,26,8,14,16,4,7,15,19,21,31
70685,12,21,24,16,18,29,1,24,29,5,11,22
36962,3,22,37,25,31,45,10,28,49,2,22,30
77769,0,10,23,26,28,48,9,25,27,8,18,28
23490,2,4,11,0,9,14,28,40,53,13,29,39
97797,10,15,18,16,26,28,0,26,35,2,4,21
65505,15,19,27,9,13,13,9,25,45,16,18,36
56666,20,37,51,18,21,30,8,14,30,8,37,58
79205,0,1,15,24,28,43,20,30,32,0,23,30
12724,8,16,32,7,15,19,8,34,34,29,32,43
28343,1,6,6,3,9,13,5,12,38,1,4,18
74655,8,10,39,10,18,22,9,20,27,21,27,46
05255,4,9,20,4,26,31,8,32,32,5,6,26
32636,16,33,50,19,29,38,20,20,21,8,18,36
55696,9,22,52,0,2,12,1,3,5,5,14,40
59516,3,8,13,8,14,18,1,1,1,2,19,26
39253,1,13,23,5,6,14,5,14,29,3,11,11
23019,15,34,42,12,24,30,14,19,39,26,33,37
73419,7,17,22,14,15,22,15,30,40,2,15,18
02183,9,21,25,4,24,30,4,14,24,7,22,32
91975,18,33,63,1,8,23,19,21,38,2,15,15
91267,11,22,38,6,26,32,6,20,32,26,36,37
24141,14,17,47,6,22,27,4,20,30,0,6,20
38506,27,43,70,12,12,14,6,10,25,10,15,34
11539,10,10,29,9,18,29,0,13,14,18,21,24
79425,16,35,37,7,12,25,1,3,20,13,20,24
44941,0,1,22,14,24,24,8,8,23,0,7,13
57352,20,45,45,16,28,28,5,19,22,22,23,29
22128,11,19,28,2,7,9,3,16,20,29,38,59
35479,30,39,43,1,2,19,8,27,31,20,39,45
01242,0,10,14,3,5,23,17,27,46,21,36,66
80227,5,13,24,12,25,28,7,14,14,10,22,34
69838,0,26,53,4,11,13,4,6,28,0,6,14
96622,27,44,49,3,5,8,6,26,31,30,53,70
24480,4,12,13,18,21,41,7,12,17,6,19,48
63325,6,26,38,12,39,49,16,23,29,4,5,15
57527,18,18,32,17,21,29,10,10,23,9,18,24
92380,17,20,30,10,17,43,16,33,37,8,27,34
40145,13,28,31,8,9,26,21,24,42,7,17,22
12507,12,12,19,11,15,17,13,20,21,3,28,37
01170,9,15,20,15,25,27,6,8,15,14,25,34
96551,27,37,47,2,17,22,9,29,45,0,18,27
26283,25,26,36,0,0,9,8,11,20,2,15,22
12590,23,42,47,1,24,33,0,0,23,10,14,33
82046,0,13,29,7,9,12,23,27,27,0,1,11
53679,20,28,40,2,17,25,8,10,23,25,40,49
78771,6,15,25,3,8,12,3,15,19,5,23,41
84862,17,27,55,2,22,22,10,29,44,0,1,10
88809,9,16,23,12,19,23,13,23,26,2,3,4
13439,2,14,32,19,19,23,7,24,27,11,11,20
15234,11,19,33,4,20,47,10,21,26,6,25,26
31737,4,11,17,17,23,24,18,22,23,18,19,37
49655,10,16,35,3,22,22,7,15,20,12,26,26
11863,10,11,14,5,14,19,19,29,48,8,21,38
67945,8,12,39,9,28,41,9,11,22,24,34,50
71435,4,13,26,9,10,12,10,17,28,1,3,6
27956,8,13,32,5,9,15,11,11,38,19,22,26
55247,8,19,28,10,25,45,10,19,34,4,21,23
92842,7,23,32,11,36,37,1,8,10,8,9,21
41553,10,14,23,2,16,25,6,7,10,26,39,43
67318,12,24,51,14,17,44,28,29,34,3,32,45
50499,9,20,28,2,11,22,5,22,26,5,26,35
23828,8,11,34,20,40,46,1,9,13,14,21,21
58816,2,6,10,5,15,19,15,33,42,27,30,36
14510,10,21,32,17,41,43,16,33,63,12,19,22
06045,17,27,31,1,23,24,10,20,30,10,16,18
26289,23,28,45,6,11,25,21,23,50,6,13,13
80876,6,14,20,27,39,43,7,9,17,16,16,23
23634,4,6,11,5,14,16,6,13,14,16,29,29
49931,5,19,24,1,5,8,20,38,52,13,26,44
52220,8,17,28,11,21,22,7,7,17,0,21,25
32271,4,15,15,2,16,25,29,34,44,8,36,49
16337,4,21,25,13,23,30,8,26,30,6,6,22
63254,19,21,25,0,9,28,3,3,7,29,43,68
91738,10,18,25,10,19,25,10,18,46,1,3,5
15592,19,25,33,18,48,66,2,20,34,0,9,12
14733,6,7,11,4,4,20,20,22,25,5,6,9
89564,23,24,27,10,12,32,6,13,42,1,12,29
51333,1,18,21,16,18,22,6,24,26,23,27,38
65425,6,26,48,15,44,71,5,8,11,17,25,32
31386,7,8,17,1,16,24,20,49,59,15,34,39
38636,6,29,39,4,25,25,21,25,42,10,17,26
14938,4,11,26,6,16,23,5,9,9,0,4,25
