uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
49410,26,30,47,18,25,33,29,35,59,17,43,44
27478,14,18,19,11,17,19,30,37,44,4,13,30
09494,0,16,25,12,24,51,9,24,30,22,25,25
20717,2,22,42,13,26,32,4,6,23,7,34,47
48488,14,22,25,19,24,27,25,30,45,12,21,33
39147,17,26,39,18,28,37,30,35,38,3,10,11
68650,3,11,29,27,33,45,12,29,36,9,19,19
20688,20,34,42,16,38,48,15,23,31,21,36,36
05681,2,8,13,16,17,20,4,13,25,1,1,6
98515,13,43,47,2,18,25,2,3,9,14,18,34
85265,0,6,16,2,6,8,6,20,38,16,23,26
31215,17,35,40,10,16,35,10,34,34,10,18,27
26699,10,25,44,11,20,35,6,11,23,11,19,35
98567,1,8,11,27,29,51,7,8,27,12,24,28
45452,11,11,18,9,14,14,0,2,8,12,19,19
90802,5,15,17,10,14,34,7,28,33,30,60,74
50922,8,10,39,7,7,20,10,40,46,19,27,46
39747,3,8,10,5,23,52,10,34,41,17,34,38
92432,1,17,47,5,12,20,10,11,17,1,5,31
90936,15,41,47,20,23,43,10,29,55,8,14,20
53326,13,29,32,6,21,23,26,30,32,17,20,24
33073,9,10,26,13,25,27,3,12,21,4,12,26
45059,18,21,28,10,28,29,5,13,13,12,14,32
66258,13,15,29,18,47,65,27,29,59,7,16,16
73253,9,12,21,13,23,29,15,19,26,9,15,19
71826,3,6,17,6,12,27,20,31,37,13,20,30
06158,17,47,48,5,10,14,26,40,47,20,33,36
49442,30,36,66,3,11,20,14,18,21,7,21,38
08803,10,15,34,7,28,33,6,9,29,25,38,48
23351,13,28,37,17,30,50,5,6,15,1,13,21
58695,5,9,22,3,32,37,4,4,13,10,14,41
26878,2,13,20,7,9,24,9,19,28,17,23,33
01070,0,7,10,15,28,30,1,8,15,6,16,20
07809,30,32,41,3,6,13,0,4,14,8,11,12
66423,3,10,19,20,20,29,10,33,63,13,32,58
26161,10,11,17,14,34,38,11,11,16,29,39,44
32448,7,26,43,11,14,27,21,40,57,2,17,24
57616,19,46,53,5,30,37,2,11,18,20,33,34
67387,1,7,22,17,31,47,5,21,21,8,8,19
16258,10,35,50,15,29,36,22,27,30,17,23,33
74181,3,8,19,18,44,71,8,18,19,9,19,29
25454,27,44,47,7,23,27,19,27,31,25,38,42
36421,9,28,34,8,8,24,9,26,55,8,10,11
79387,9,23,41,3,5,21,15,27,34,13,13,39
26229,20,28,34,1,7,12,0,0,20,30,31,44
61335,9,15,34,20,31,34,9,23,46,11,20,33
06042,9,25,42,7,12,15,4,21,21,12,27,37
71578,1,6,20,4,5,15,8,8,9,21,30,50
51499,12,14,31,1,20,29,29,57,71,30,46,59
79073,13,29,39,6,12,21,6,23,42,1,9,9
73655,1,3,33,14,17,25,6,8,11,26,26,39
95826,8,23,23,4,7,22,9,11,15,4,11,30
25543,26,52,61,3,11,21,8,19,29,2,11,11
10669,21,24,38,2,14,15,2,4,7,1,1,31
46539,23,29,41,19,21,35,6,14,15,17,23,32
35110,7,37,49,10,12,18,13,27,29,4,4,21
46099,2,2,25,17,24,34,10,22,32,1,7,22
62889,16,24,30,12,29,34,13,33,47,9,9,25
10657,8,15,22,4,10,23,9,17,35,10,14,20
14743,2,3,6,17,21,31,20,29,36,19,33,43
66936,2,12,21,9,28,51,18,20,24,13,27,50
53918,8,22,37,9,23,33,0,27,34,20,22,51
80463,6,13,29,18,26,43,4,10,28,2,9,12
90217,16,23,24,1,6,6,16,23,38,1,3,17
29544,7,37,56,11,24,30,6,25,29,4,5,9
88609,0,10,15,11,16,31,14,21,26,28,47,66
49390,28,28,43,30,41,63,9,25,40,17,23,25
53766,1,20,35,7,11,15,10,31,50,15,21,25
12615,9,17,23,1,5,5,24,27,30,1,21,30
70845,9,14,14,13,34,64,5,33,33,10,20,21
62998,5,14,22,7,24,28,2,12,31,3,13,23
97789,0,23,30,4,4,16,7,9,25,30,31,38
91270,8,23,30,21,27,29,19,26,31,0,2,3
79796,20,26,31,5,12,18,2,6,7,11,31,36
97647,0,16,28,3,16,26,9,11,17,11,27,27
82185,18,27,34,7,29,35,2,12,12,28,34,45
03240,4,7,11,2,7,7,9,13,18,14,22,32
77141,5,13,42,8,8,21,28,31,44,14,33,33
35753,10,24,38,8,20,27,4,15,42,27,28,38
31470,9,15,23,8,9,14,12,15,45,3,15,22
20873,18,25,29,2,12,18,11,14,24,6,6,12
81738,10,23,26,1,22,38,1,24,24,3,20,26
68134,7,17,26,27,47,55,18,31,43,0,5,14
15638,7,27,53,0,9,20,4,7,16,7,37,45
84555,5,28,36,6,16,38,9,25,39,9,29,36
80128,16,37,45,0,7,17,14,24,24,18,20,28
03812,14,33,63,13,13,31,0,10,24,16,31,52
12086,8,15,34,4,15,32,8,16,28,7,13,35
90066,11,13,32,7,13,35,2,16,23,3,11,21
56517,3,20,25,30,35,43,5,15,22,2,11,30
35623,28,35,42,16,26,29,2,7,25,13,21,21
77122,2,5,5,6,15,17,13,26,55,18,24,39
78318,5,7,28,11,18,20,0,17,22,0,9,15
28121,3,28,55,8,22,41,8,35,47,15,39,49
50067,11,17,18,19,24,34,7,18,36,11,20,28
36192,1,10,14,27,32,40,3,8,21,0,0,1
18173,4,5,21,12,42,49,6,18,27,14,22,52
01582,1,7,12,10,12,12,7,14,31,6,14,15
35431,0,1,6,9,24,30,7,27,42,17,36,45
19147,4,7,36,8,28,30,9,17,25,0,18,18
93950,5,5,16,1,3,17,2,5,9,2,17,28
12358,6,10,34,7,25,25,29,29,41,5,25,32
35698,9,12,12,18,37,54,7,15,20,0,3,11
49199,5,11,21,8,11,24,3,28,55,15,18,36
92488,11,17,18,5,21,22,9,26,39,8,15,23
59878,6,6,30,7,10,16,3,8,27,11,29,34
26482,13,13,33,14,23,41,19,28,40,30,48,63
39536,8,10,25,1,11,18,24,32,42,2,24,27
09002,8,9,28,2,7,12,15,27,42,0,29,49
82483,10,13,30,3,7,9,9,19,21,19,31,38
36516,8,14,22,20,24,26,3,17,39,8,11,12
36029,16,21,40,14,18,21,3,3,4,28,33,40
20985,4,4,13,24,30,43,1,10,11,18,25,26
36505,1,1,28,14,22,26,9,9,10,14,24,32
10865,20,32,41,1,4,12,10,33,36,15,34,53
57782,2,8,14,20,25,25,13,24,48,29,45,45
65095,12,32,33,9,18,31,11,30,46,5,13,17
28884,0,3,8,14,18,25,7,8,34,0,4,5
89039,10,12,21,14,23,23,6,7,18,3,12,14
37885,25,26,28,5,34,50,16,17,19,9,19,21
93496,10,15,16,30,38,57,15,31,41,20,39,64
97674,8,8,15,6,6,26,25,28,28,16,25,29
93016,4,18,43,7,11,11,10,32,47,25,34,34
26465,10,40,54,2,11,11,1,7,17,3,28,45
97233,10,15,33,5,6,10,9,18,19,10,20,31
88795,13,28,39,5,8,18,10,28,34,6,16,41
13796,0,2,6,6,13,24,11,13,22,7,16,35
63559,1,9,12,8,21,36,5,22,23,16,24,34
27941,2,4,10,10,13,17,9,15,15,5,13,31
55056,6,12,18,26,36,45,15,17,27,9,29,29
17762,15,16,32,9,11,15,3,13,19,14,30,32
37717,25,45,74,4,25,26,10,16,19,9,14,22
33747,17,23,48,26,31,33,13,17,19,24,52,54
90046,17,39,40,8,11,20,2,22,32,2,4,14
02101,28,42,50,0,19,27,7,26,30,6,24,26
07329,12,15,23,5,29,47,14,21,27,8,36,38
94479,21,36,44,3,3,8,27,33,35,7,7,7
60905,12,20,31,9,26,40,4,12,16,8,22,30
71781,9,23,35,9,18,27,28,50,75,2,21,31
63815,11,16,26,10,10,28,4,4,7,12,18,22
92627,4,21,35,3,15,16,18,34,34,9,13,17
91173,5,10,21,1,30,36,18,22,32,16,26,55
73425,7,12,21,0,2,3,10,11,21,10,26,35
39970,13,14,21,8,19,23,5,14,30,27,30,35
56804,19,20,40,7,14,20,0,0,7,3,10,25
55348,22,32,49,2,28,38,26,26,36,22,50,53
02096,16,38,43,18,28,28,5,25,49,29,30,44
77917,7,14,21,14,19,21,5,25,40,21,34,43
75327,3,5,6,15,34,35,8,37,49,7,16,16
34132,1,5,7,10,30,33,2,12,18,3,10,11
53665,9,26,36,4,7,24,27,40,41,2,6,22
84090,20,26,26,1,15,30,1,11,20,4,12,22
63685,19,20,37,11,12,24,12,12,16,12,22,39
64149,5,7,25,7,26,36,7,30,30,29,33,37
56749,1,10,33,17,17,25,4,19,38,13,39,65
45556,3,3,24,28,33,35,20,40,52,5,8,25
88215,23,42,52,7,20,38,9,36,40,8,18,23
21659,3,3,26,19,48,65,3,33,45,2,5,8
28001,8,14,32,2,5,23,3,12,18,3,12,29
69729,17,21,26,16,16,26,9,19,20,1,3,6
15273,4,6,10,0,16,19,10,24,51,10,11,14
94579,5,6,6,4,12,38,10,23,34,7,7,18
60593,3,29,43,2,19,25,1,5,17,18,24,40
12612,24,31,42,19,19,49,7,35,39,5,16,19
26525,29,30,49,6,31,38,8,28,40,12,14,14
25600,5,9,19,0,7,8,20,44,47,13,14,28
55490,9,16,22,8,27,52,19,48,48,9,22,47
87499,10,21,36,0,8,36,1,7,33,0,10,35
23247,1,5,35,7,33,39,1,23,29,8,9,9
55153,7,17,27,10,20,21,5,5,14,18,23,24
38022,2,12,19,25,42,47,8,13,30,1,24,26
56656,0,2,8,9,13,20,7,15,39,7,37,41
11460,0,2,2,1,3,10,5,6,36,9,10,27
74872,19,38,55,25,44,54,7,10,10,23,24,53
65795,14,16,19,6,26,32,20,38,41,16,18,18
70529,21,23,24,7,22,30,17,47,76,10,12,13
93370,2,9,16,27,42,72,4,12,22,24,28,38
12535,12,20,21,6,10,15,9,26,40,14,37,37
02062,3,10,28,7,16,32,10,10,17,4,24,44
47984,14,20,21,20,22,50,28,29,32,6,11,21
93429,0,2,7,16,19,32,2,30,33,21,23,27
18767,0,7,27,2,8,13,17,35,51,7,8,24
60309,14,16,26,3,7,28,6,31,41,8,17,25
54781,5,9,27,5,12,31,5,16,24,2,29,41
33108,11,11,11,9,16,30,29,33,48,8,16,20
01752,0,23,42,5,34,55,2,9,27,19,24,33
86847,5,20,25,9,14,26,3,19,40,0,4,25
11811,23,28,49,12,17,19,14,18,22,7,23,33
46863,5,22,34,9,9,19,12,12,14,8,25,28
71794,22,34,43,21,28,36,7,11,24,23,31,45
35729,11,16,36,28,34,47,17,28,37,7,21,29
61947,5,7,32,18,20,48,8,11,19,10,27,47
51972,11,37,45,16,20,28,25,41,50,0,16,22
26752,16,33,58,4,10,35,13,43,52,9,11,25
87013,19,36,53,10,29,36,3,26,32,17,20,39
09152,9,16,41,2,10,15,14,16,34,20,25,50
85181,5,14,27,3,6,8,14,18,35,9,26,31
73703,13,22,40,3,12,30,7,15,18,2,26,39
38223,12,25,29,9,13,25,14,14,19,3,30,45
19835,19,37,55,1,22,32,9,16,21,26,33,40
96757,24,30,36,17,22,27,8,13,17,9,16,29
91385,1,6,15,28,41,50,25,35,55,19,19,24
66493,2,7,9,2,2,9,5,13,40,25,46,64
78443,5,20,28,7,20,47,9,15,31,8,8,11
05020,0,2,18,14,17,24,11,11,21,5,15,15
70889,8,11,11,2,12,14,2,15,35,4,11,22
79703,9,19,41,2,7,36,12,21,26,0,20,34
14926,26,34,47,3,18,37,3,25,45,2,29,40
30790,20,36,42,15,24,37,8,8,12,6,16,24
