uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
39576,4,18,27,20,36,54,21,22,32,18,18,19
90568,29,47,76,15,26,48,15,24,27,20,21,28
15323,10,10,11,3,25,25,22,27,27,10,18,22
72316,9,16,18,4,20,22,0,8,8,7,16,19
10178,3,19,20,25,28,31,24,38,45,27,33,37
89087,22,39,45,5,7,14,2,8,15,17,26,41
18142,2,17,23,19,20,46,5,13,13,6,23,32
11287,19,43,44,19,24,25,0,11,13,0,9,18
30486,9,23,28,3,10,28,8,10,16,20,23,32
63748,2,15,24,7,25,50,14,42,51,26,26,51
82739,9,20,29,29,42,56,14,20,21,16,24,31
66199,25,25,31,10,13,25,3,4,15,14,18,26
77131,25,35,37,2,6,8,0,10,14,10,32,41
63790,2,14,43,8,8,11,9,14,14,2,3,6
19882,5,6,18,5,5,10,18,18,23,11,15,17
31532,9,16,26,2,15,21,9,24,32,4,14,19
35784,1,9,17,1,14,19,0,7,19,1,9,16
92148,14,39,68,2,13,32,27,30,31,10,24,32
67204,16,18,27,2,2,13,10,33,39,3,7,23
87777,18,32,42,19,21,37,17,34,34,27,37,46
89921,7,16,23,6,11,31,1,14,32,24,34,43
00731,27,32,57,19,21,23,9,15,24,13,19,27
29374,3,31,47,6,22,42,4,5,12,6,12,17
55552,9,16,27,17,31,34,17,22,36,14,16,31
44900,16,28,32,7,7,7,0,3,10,20,25,27
42535,2,3,30,2,8,30,4,17,32,9,16,26
02536,0,4,7,27,37,38,27,31,50,8,18,35
34432,0,13,19,9,19,19,4,24,42,10,14,34
96288,10,35,40,1,4,27,7,15,18,0,5,21
91984,16,23,30,23,34,63,10,20,36,4,12,16
48215,15,17,32,18,19,29,9,19,26,13,13,14
75664,15,17,20,15,22,32,17,26,30,1,28,28
78566,18,26,36,9,16,20,9,25,37,8,25,43
45731,10,29,34,0,2,4,5,32,37,3,9,24
37336,17,24,30,8,26,32,19,19,25,2,18,38
52642,5,15,16,11,33,54,8,12,15,5,5,12
84334,19,36,37,3,10,29,28,29,29,10,23,43
75383,7,9,30,3,10,26,10,14,16,9,20,27
98484,28,30,31,25,41,49,3,8,9,2,18,48
14881,0,17,21,8,21,41,12,16,23,4,7,20
40663,28,35,53,18,21,49,8,32,36,3,8,17
86463,9,17,37,13,20,27,0,8,16,7,18,24
28895,3,28,33,5,12,33,0,9,36,6,13,32
21075,0,30,34,13,17,27,7,33,34,4,24,44
96788,8,23,24,21,21,32,17,17,35,5,25,31
39529,25,41,49,20,36,43,9,25,42,3,3,10
06160,2,11,28,10,17,21,0,4,15,6,11,19
79283,14,33,36,17,42,69,15,35,45,7,11,30
09733,4,12,25,9,9,15,8,12,20,7,16,19
63846,26,44,48,16,16,24,14,17,18,3,5,6
59622,0,2,12,2,19,26,19,29,31,21,39,53
87304,20,21,28,7,18,39,9,19,21,16,22,29
96049,6,6,35,7,20,29,1,3,3,13,21,29
13688,19,24,31,16,24,44,1,9,16,17,35,44
10006,7,8,13,0,8,13,27,47,52,3,13,14
19494,2,32,55,7,16,26,10,11,28,25,35,64
