uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
17456,9,10,20,28,44,51,0,2,3,16,20,21
36888,26,31,32,7,19,19,7,11,21,15,20,21
75217,3,13,27,2,12,19,17,37,44,20,30,37
84299,10,19,36,3,23,33,7,11,21,17,45,46
58529,11,17,27,10,39,39,8,25,26,1,21,36
89812,5,8,9,8,14,34,9,18,31,4,9,9
08714,14,23,35,2,21,23,3,11,20,3,6,20
00293,20,29,32,9,28,30,2,12,18,18,18,34
52978,8,9,25,9,20,33,3,10,21,7,12,25
41891,26,48,64,10,18,32,1,25,26,4,17,25
13727,3,13,41,18,18,33,1,24,32,26,42,44
58511,20,32,42,7,11,41,10,10,14,5,10,28
62434,4,25,55,27,45,51,6,14,23,9,26,27
96849,8,17,27,8,29,31,13,15,16,1,5,8
09051,2,9,22,9,21,34,26,36,56,26,39,47
20961,20,28,36,4,7,20,5,19,21,4,21,29
87683,4,21,31,17,18,28,3,28,45,13,27,29
54343,4,6,21,5,8,11,29,45,61,20,24,25
58209,7,9,30,5,9,21,5,15,18,3,5,10
28172,10,26,35,5,10,19,7,16,18,30,45,48
78785,4,10,15,2,9,20,9,23,35,0,4,9
17392,10,27,35,14,33,39,15,24,29,2,3,13
28442,3,21,31,1,10,14,13,22,36,1,3,5
65582,3,11,17,30,30,37,1,18,27,10,27,50
85930,0,16,23,13,32,35,26,27,33,2,21,23
61648,3,11,16,11,18,36,30,33,38,7,9,14
15414,10,15,39,10,34,36,8,17,36,4,8,9
18609,20,29,35,7,16,18,20,28,29,11,17,22
44887,0,29,35,1,4,30,0,17,24,17,18,22
56928,9,21,45,19,45,52,16,34,35,11,25,30
20640,1,18,18,0,5,8,21,24,28,0,4,10
13115,26,36,56,10,38,52,6,16,22,9,17,27
33054,3,13,26,4,17,19,10,10,36,28,46,54
92827,5,8,8,20,27,29,10,13,22,0,10,12
79935,8,17,20,18,29,54,3,17,26,17,23,24
43633,23,28,34,1,10,36,12,15,21,0,4,4
84592,2,4,7,6,22,34,2,9,9,11,28,28
32836,9,14,23,1,24,44,13,15,30,1,7,12
28962,2,9,27,10,30,33,8,21,29,2,5,11
24163,0,1,25,16,20,30,9,22,42,4,10,30
42191,8,35,43,3,33,47,12,20,32,27,51,60
41678,20,22,40,2,6,6,9,18,37,2,11,39
28204,13,28,28,1,4,11,6,7,28,21,25,52
34869,10,29,34,4,23,35,1,21,21,19,27,57
43924,4,10,27,18,23,31,11,32,40,5,17,32
45512,0,29,37,12,22,28,18,25,35,2,11,14
74434,10,13,21,8,34,34,29,54,78,7,7,15
88897,6,20,39,17,33,43,7,26,43,9,27,32
50289,7,31,57,13,24,28,6,9,21,17,24,42
68673,0,14,34,2,9,17,5,12,12,8,13,33
26805,9,27,32,15,24,33,1,4,12,5,11,11
62598,0,7,18,0,0,8,18,22,31,2,7,30
96181,20,48,48,1,6,27,17,17,32,14,23,26
43134,4,11,11,7,13,15,22,26,29,8,12,19
93919,3,19,23,6,7,7,19,26,33,8,13,13
28670,16,28,31,6,22,26,2,30,30,26,30,41
40100,13,39,49,13,14,21,2,23,43,4,9,10
89542,9,12,38,16,24,29,26,35,35,18,26,37
64291,9,11,19,7,33,54,17,17,39,7,8,14
05657,3,17,18,13,17,23,23,34,49,3,18,28
08017,9,33,48,2,15,35,9,13,29,18,23,36
29906,11,23,27,2,7,15,3,4,22,4,12,24
93000,8,14,31,18,44,50,5,20,39,5,26,30
54371,19,21,30,9,15,18,13,19,37,7,20,40
59672,2,2,2,13,14,14,1,17,20,9,16,26
68887,27,47,52,20,29,30,19,38,47,1,18,33
13241,4,4,24,4,22,34,6,27,36,3,9,14
59381,14,43,51,20,34,49,5,8,34,0,10,24
94964,23,29,59,19,29,48,30,40,46,30,35,37
