uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
70568,5,7,29,5,12,17,6,16,43,0,0,4
39987,16,23,46,6,14,44,29,36,45,4,13,29
35301,19,41,47,26,53,71,0,4,13,10,15,17
12853,22,35,36,29,48,54,10,12,15,19,20,30
24636,15,16,17,10,18,32,1,11,20,16,35,42
12987,16,18,19,20,45,54,0,0,8,15,21,23
84820,29,38,44,7,10,29,13,21,34,2,11,39
77330,3,6,12,2,8,22,18,19,30,5,8,33
43612,3,33,50,0,30,39,12,13,30,15,16,17
09198,4,4,14,20,29,46,23,45,49,15,20,39
25797,15,34,42,4,11,18,11,30,53,24,31,34
85629,7,20,24,4,23,27,10,39,43,4,7,23
41994,8,23,39,4,8,16,3,16,18,9,15,23
03804,6,7,20,22,36,38,1,5,22,10,13,42
82822,3,25,39,8,21,25,8,18,26,6,7,9
66943,21,21,31,22,30,31,9,30,45,18,26,29
71000,10,12,13,0,7,22,0,9,34,8,12,21
55206,16,22,27,16,24,26,15,32,40,12,15,18
54189,2,25,31,5,25,49,12,33,43,14,21,24
25297,14,21,27,1,7,15,2,3,13,11,15,22
86593,4,29,37,16,32,38,0,8,18,5,32,54
88884,3,8,16,2,12,19,10,20,21,2,13,41
68282,16,21,28,7,12,32,7,7,14,4,20,20
17524,4,26,26,14,34,36,0,8,8,29,50,54
57751,5,30,41,20,47,50,9,37,38,5,12,15
71690,3,3,5,5,6,35,5,14,16,0,8,22
45125,7,7,13,4,17,18,7,27,46,7,31,34
58165,4,17,22,9,20,28,10,17,24,26,27,34
43444,9,39,46,14,23,28,1,28,36,18,44,54
44069,19,28,35,8,16,24,3,5,11,15,15,21
51294,1,12,22,19,33,53,6,7,8,11,26,36
41775,2,10,24,26,37,51,9,12,22,18,37,40
16303,7,12,22,6,25,34,19,26,31,24,32,33
84116,7,14,23,16,20,45,18,29,51,6,12,18
71796,7,9,37,6,7,15,11,21,23,15,31,48
53337,18,21,23,15,32,42,10,10,29,10,15,18
83778,8,21,35,1,2,8,1,9,22,4,16,43
61727,2,7,17,0,30,54,16,37,45,2,27,47
40644,26,43,46,24,30,33,5,23,27,6,6,6
07619,14,18,31,10,13,33,5,10,22,30,42,62
14821,9,23,30,6,8,18,17,18,22,0,7,14
19785,21,30,34,10,27,29,8,9,10,10,17,20
55418,7,11,13,0,14,21,9,18,33,6,25,41
43023,15,19,21,12,12,18,12,31,36,3,13,30
28808,6,17,30,16,28,43,18,26,46,7,13,17
27006,24,44,53,16,22,35,29,29,47,2,10,17
48029,15,19,45,30,35,48,4,8,17,1,6,11
26106,19,34,37,25,38,53,28,30,31,15,24,31
89990,8,31,61,10,24,40,29,30,36,3,17,41
32009,17,41,44,3,20,37,4,9,10,1,4,12
47642,23,30,59,1,31,35,8,12,21,0,4,7
16746,13,19,29,7,9,18,8,10,28,8,32,36
39339,4,12,21,7,32,51,6,8,16,20,20,21
69887,21,40,44,18,22,22,11,26,28,9,16,28
64908,11,21,33,5,14,26,11,31,52,26,31,51
14871,27,29,37,5,15,22,3,15,39,8,16,23
85068,4,12,39,7,30,49,9,11,21,8,20,20
63305,2,8,10,22,32,48,6,29,32,8,8,10
21613,8,21,27,7,32,33,0,8,8,3,4,23
23261,6,33,42,1,9,13,4,6,14,9,10,11
41443,7,20,21,18,22,28,13,18,19,15,22,28
02383,12,31,37,8,24,34,0,7,14,27,27,32
89529,8,8,17,28,53,65,0,4,17,0,14,17
04231,13,43,67,8,21,25,18,18,31,13,18,34
26816,0,6,11,2,9,11,3,10,14,2,16,28
10981,19,46,55,7,12,22,9,14,14,24,26,39
65391,0,4,24,9,22,38,5,22,29,9,17,19
38015,7,18,19,2,18,33,7,13,24,23,43,46
25397,6,21,46,10,22,26,9,28,55,4,11,12
13174,27,35,35,8,23,41,5,9,17,2,10,10
80912,10,35,44,1,9,16,6,31,48,11,16,16
24641,5,7,36,2,15,25,10,13,17,17,31,39
64679,4,15,31,26,26,34,15,20,28,25,31,40
79549,25,48,50,3,7,12,5,7,22,18,25,28
88375,9,10,14,8,14,27,10,23,28,10,35,58
97182,6,28,58,17,31,41,5,24,39,1,1,6
28511,2,4,16,9,10,15,1,3,8,7,19,29
65333,27,47,50,7,9,10,15,40,50,15,33,41
34614,25,31,32,23,32,39,21,33,38,6,18,23
53810,6,8,13,17,31,53,20,24,44,1,18,28
56527,4,20,27,8,23,32,18,28,33,2,22,27
74246,27,34,35,2,8,9,8,13,21,7,7,16
17839,29,36,42,12,22,40,20,41,44,12,28,34
22720,17,30,48,8,12,13,22,29,42,8,21,39
24116,10,30,38,0,5,15,5,19,27,20,23,34
10394,29,37,39,0,10,22,7,14,28,19,23,38
58570,7,13,33,14,14,19,0,9,15,7,11,19
38659,0,8,29,17,24,40,13,31,50,6,9,15
94059,1,5,21,5,21,29,2,14,38,15,17,27
82471,21,31,49,5,21,51,0,22,25,13,19,38
06088,6,32,32,4,18,32,19,24,32,1,7,12
85714,13,21,27,10,16,42,17,32,37,27,28,46
14570,13,25,26,0,10,18,19,39,52,1,22,31
36115,3,6,13,3,18,24,28,37,38,19,39,39
87547,4,15,21,6,14,27,6,26,37,3,7,15
75284,3,3,7,11,15,31,9,18,24,0,3,7
81040,15,24,42,13,25,41,17,25,40,29,41,45
72603,5,19,33,8,18,48,13,17,35,19,39,42
11813,0,6,12,14,15,32,0,23,40,19,20,36
83735,18,26,44,14,23,42,14,26,36,26,32,47
49725,17,25,42,10,16,20,9,16,17,5,12,36
59019,4,18,36,20,36,58,0,3,33,19,33,39
84418,26,43,44,5,7,7,8,19,36,3,3,27
69193,17,24,28,8,10,12,16,18,29,1,5,13
70544,16,16,32,29,39,63,2,12,14,8,10,10
47112,20,21,40,1,9,13,3,5,13,3,6,9
62518,20,39,53,4,14,21,26,44,45,6,6,25
05423,6,9,20,29,48,76,26,30,50,10,40,52
99885,28,37,43,2,15,43,30,39,46,11,23,29
29400,8,13,20,18,31,41,1,9,20,10,14,30
90738,27,28,41,12,42,44,4,10,11,5,13,16
21482,13,29,32,1,12,32,29,29,44,17,30,41
14035,0,21,31,2,21,36,24,32,37,8,19,30
64147,3,10,29,13,14,15,18,32,34,6,28,28
50526,7,16,30,1,8,12,19,41,46,2,6,34
32601,9,15,23,14,19,26,7,18,23,1,11,22
04133,8,11,20,1,1,7,5,12,13,27,35,40
05069,8,14,25,25,38,50,1,8,17,22,26,32
39341,17,21,39,5,31,40,18,19,29,9,15,30
03932,17,22,23,16,30,30,8,16,44,3,11,19
85487,3,3,9,2,9,21,1,26,49,7,7,9
94855,8,36,42,7,14,15,3,14,24,10,25,42
80111,7,9,27,15,34,51,26,31,31,29,33,48
59725,10,10,28,2,18,25,2,20,48,7,16,23
25782,20,46,61,3,26,43,14,34,39,28,37,49
73181,4,4,10,6,8,22,4,9,26,19,23,28
18064,9,13,13,5,19,37,12,36,43,24,35,35
39109,11,16,17,7,16,16,6,35,54,13,14,25
58226,30,39,55,17,39,46,10,17,25,10,11,27
50103,3,9,14,1,23,26,20,26,36,4,16,18
99762,0,27,32,7,12,13,5,32,33,21,35,52
78293,19,28,44,16,24,25,7,7,11,19,35,38
89778,10,37,45,3,3,26,0,18,23,3,18,19
75730,8,14,21,21,38,46,8,28,32,17,26,26
13440,8,9,20,5,5,14,6,11,19,22,30,50
57824,4,9,29,3,20,49,7,22,26,3,23,26
03338,18,23,31,6,12,19,10,12,26,14,21,32
65786,9,19,26,2,8,27,6,16,18,20,33,43
94305,6,23,35,3,18,23,10,32,35,9,37,37
41342,28,34,41,1,6,16,2,7,8,30,37,54
23860,26,43,49,10,19,25,23,29,37,11,13,20
20827,12,31,32,2,7,7,14,15,15,6,30,43
51826,7,11,22,6,11,31,8,23,35,5,13,30
41271,11,21,37,8,11,17,7,9,13,2,12,20
09873,11,38,47,3,23,52,5,13,24,10,34,52
06876,18,37,54,22,28,29,6,7,26,21,23,23
49981,4,19,20,4,21,28,10,21,51,4,4,17
47867,6,32,33,3,10,30,9,20,45,10,13,16
19180,30,39,40,12,12,22,0,7,10,8,26,27
69163,14,20,21,8,12,22,19,24,35,1,11,15
00589,0,11,28,7,21,46,5,7,9,17,18,20
41991,9,16,35,11,28,35,20,45,51,7,17,41
68149,13,31,39,10,25,50,5,12,13,17,38,46
90154,6,12,27,9,37,48,5,11,22,25,30,39
15466,19,38,67,4,6,6,4,17,25,10,13,32
94138,17,37,39,8,10,30,8,21,36,3,5,14
