uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
50683,10,12,17,20,28,38,16,36,44,2,2,9
42557,13,30,44,2,14,23,13,19,31,5,9,13
38557,6,10,11,7,7,32,4,6,11,13,33,43
61404,15,20,29,1,1,7,7,15,31,8,14,19
41883,1,3,22,0,0,10,1,17,20,3,9,23
85701,1,24,24,7,12,17,15,18,26,22,32,34
67474,1,5,14,8,18,28,2,13,20,4,7,8
91630,14,18,23,10,16,16,6,9,14,3,9,14
43489,4,12,17,21,38,42,11,38,50,10,30,48
02887,18,37,59,10,28,46,6,6,30,1,13,41
40346,10,24,24,2,15,20,4,10,16,7,15,17
32006,2,10,23,25,42,57,11,26,26,12,40,47
67473,15,34,35,8,15,24,10,20,26,7,21,29
80487,0,11,37,13,23,49,6,20,50,9,33,37
14238,19,22,22,4,14,16,3,4,6,4,21,50
58113,3,12,23,4,5,8,0,3,9,14,44,58
50633,12,21,23,18,28,31,17,29,32,2,5,11
58569,25,27,44,7,8,8,6,10,15,9,15,16
81364,20,33,42,14,21,33,6,12,18,9,12,20
30869,17,33,34,9,23,29,1,27,51,9,9,10
37877,10,28,29,9,10,12,4,24,35,2,17,37
90157,14,21,21,0,26,27,10,30,39,8,12,28
05991,25,41,56,5,8,29,28,28,34,1,16,21
42247,0,2,11,2,22,31,15,25,42,17,36,40
71382,0,14,34,5,17,35,8,15,22,5,20,21
34454,1,14,20,10,15,21,10,26,42,7,13,37
20014,19,28,28,16,37,43,3,9,17,5,10,27
71961,3,16,22,7,20,20,4,17,18,5,16,31
15755,27,37,45,2,8,10,9,18,39,16,28,32
46490,18,19,37,14,24,39,28,30,39,26,45,64
69109,15,29,46,15,32,32,3,23,24,6,9,15
26026,2,21,31,10,22,30,3,31,47,0,8,16
12696,10,14,21,8,14,28,1,20,40,8,23,27
68451,11,35,36,6,12,23,5,22,30,0,20,25
18221,18,19,39,5,12,21,5,5,12,6,23,28
68036,2,8,21,7,23,28,5,28,57,13,19,33
79773,22,47,47,1,7,23,9,22,46,7,25,26
42257,26,34,54,14,21,22,12,18,23,8,15,35
52011,0,24,38,2,24,29,11,38,41,5,28,29
86543,27,35,40,11,28,38,6,6,26,4,9,15
07533,8,14,16,24,54,65,3,9,37,2,7,10
33149,13,16,33,16,23,24,10,24,32,23,36,38
80693,14,27,36,0,14,24,21,24,29,12,32,49
69356,12,31,50,8,22,32,15,26,41,3,7,10
70585,19,25,35,9,23,31,20,40,50,8,33,35
47662,9,36,51,0,14,25,16,25,37,4,7,13
68262,3,17,33,29,46,52,15,30,32,1,10,30
72682,21,29,29,10,19,27,1,5,26,18,39,48
53787,20,49,78,5,13,27,7,30,39,17,28,34
08757,0,0,19,22,40,47,1,31,35,21,22,26
75824,23,30,37,1,10,11,1,11,15,13,28,29
99822,5,6,29,7,13,19,6,17,34,4,10,14
20235,5,29,44,18,27,42,20,24,24,0,9,15
97673,0,17,30,20,22,22,13,15,24,7,13,32
68825,18,46,52,0,2,2,10,14,24,19,35,39
86710,3,33,36,1,13,25,3,7,10,26,26,35
08291,5,11,22,30,39,42,4,27,46,23,44,51
51580,30,47,49,6,9,28,5,15,35,26,30,30
14461,6,15,16,9,10,26,13,14,35,10,10,27
01376,22,49,53,10,21,25,11,25,29,1,2,5
91108,1,4,27,20,31,34,8,14,36,0,7,8
73919,1,9,28,27,50,52,9,38,42,5,7,7
98021,7,31,40,5,18,20,8,28,38,8,15,20
57686,4,4,5,26,47,49,8,23,42,1,11,11
55952,7,22,35,10,15,33,6,10,11,4,14,34
88924,8,13,15,28,58,70,10,29,35,7,16,26
69640,6,9,24,17,23,31,24,24,50,10,11,14
43703,10,12,42,30,34,35,20,48,48,22,32,62
47709,28,33,44,9,18,27,1,7,8,18,29,40
76573,1,7,19,21,24,28,1,8,10,3,12,13
21079,16,21,37,10,40,54,4,10,28,17,19,26
27111,15,26,46,14,34,39,20,24,34,4,30,37
97742,3,9,13,5,24,28,8,18,26,13,17,19
36463,21,23,29,4,24,47,10,14,16,2,8,13
13037,24,29,47,26,29,38,3,12,21,22,32,44
95300,2,4,5,3,11,30,4,19,21,18,26,32
81614,4,29,32,9,11,13,3,19,28,17,23,28
32060,16,23,51,1,9,39,7,8,20,1,4,24
66308,18,38,46,16,26,36,20,20,25,9,25,30
83013,24,25,34,7,28,32,15,23,26,15,16,36
03909,7,14,40,11,39,50,7,16,18,20,22,27
92507,0,6,11,8,18,26,12,16,23,29,39,52
16427,9,9,38,9,24,34,2,4,9,1,8,12
62840,19,30,36,28,36,46,28,36,41,14,28,31
60943,19,47,51,4,5,22,26,46,74,16,22,31
79497,5,31,40,5,7,8,8,34,41,10,26,29
71017,2,14,26,20,40,42,3,4,12,2,5,10
40607,4,22,31,10,31,47,6,12,32,20,20,30
30380,28,30,31,19,25,46,8,14,14,14,22,32
46331,1,11,17,2,8,15,23,46,51,10,16,20
61704,14,27,31,18,33,36,4,17,26,26,33,43
17245,24,33,39,8,12,23,1,6,10,5,8,13
98061,10,34,35,5,14,15,0,7,7,16,34,34
83833,10,15,18,4,4,27,23,33,40,18,43,50
79821,14,21,22,8,15,26,10,17,20,2,17,37
49995,3,7,14,9,37,42,17,31,52,4,5,5
88286,18,21,23,5,17,26,12,21,39,27,31,48
78739,9,28,30,10,22,23,10,10,22,7,18,22
85734,13,22,22,13,20,46,17,29,42,21,24,28
30838,22,26,28,1,18,33,0,7,17,8,21,21
54763,2,8,22,19,28,28,6,15,37,0,8,8
22012,10,13,33,9,27,27,11,35,35,3,6,15
14799,4,9,39,18,44,71,22,22,24,14,30,39
77898,10,19,28,27,51,51,0,18,27,10,19,40
17229,6,11,30,5,12,16,4,32,34,8,14,23
85483,9,13,25,22,38,46,4,8,14,12,16,21
90285,11,32,37,1,9,14,30,37,42,18,19,28
02457,1,8,12,2,2,16,3,5,22,0,9,11
57519,3,5,18,18,27,33,9,13,21,0,28,37
16927,7,36,40,10,11,29,6,20,28,28,45,66
02137,2,15,23,4,20,22,13,17,23,20,31,37
91014,12,15,16,17,17,30,0,1,11,18,27,30
04336,27,35,62,8,9,9,5,15,45,2,5,11
48384,13,13,21,4,8,22,13,18,20,6,23,42
48806,7,20,48,9,17,29,20,46,72,7,20,20
00207,10,29,50,9,9,39,1,25,25,3,30,53
15467,3,19,37,0,7,30,0,11,19,17,33,35
52247,0,18,18,17,21,33,12,13,22,15,15,31
34761,9,18,24,6,22,32,11,20,32,8,28,38
58907,12,30,37,5,13,16,9,21,23,20,44,68
52853,24,31,37,6,17,23,0,13,18,14,26,30
59836,12,16,25,4,8,36,14,43,54,6,8,23
68239,11,26,26,29,29,29,14,42,56,11,19,23
26190,4,14,21,27,32,46,10,11,14,0,6,11
75738,21,38,39,8,8,28,5,32,44,15,26,26
18168,10,10,18,30,31,35,1,27,38,13,22,38
62890,26,32,42,26,34,48,3,5,12,12,24,43
28963,27,45,46,1,5,15,5,14,16,11,22,29
30987,16,24,26,1,17,30,19,25,50,9,19,19
35576,10,22,33,2,9,9,15,18,27,5,10,29
49239,3,8,13,17,17,20,8,34,55,8,9,12
43157,0,4,12,4,14,14,4,23,30,0,4,33
63031,3,28,37,7,15,20,9,29,32,1,4,8
84605,3,6,33,29,42,56,2,4,15,8,26,36
50130,7,29,33,16,23,32,14,35,64,29,36,64
52707,11,24,30,9,24,29,5,22,41,13,33,41
30053,10,14,22,27,40,53,10,12,21,0,3,23
38221,16,22,25,3,15,27,3,22,37,0,3,8
14331,3,5,18,6,21,41,30,40,40,7,14,28
41467,3,11,15,10,17,35,7,11,12,0,23,27
29646,19,34,36,5,13,36,16,18,22,29,36,44
33474,17,22,22,6,13,21,9,11,12,6,8,22
21208,8,15,27,7,19,37,4,14,43,0,8,8
77158,10,10,19,7,15,35,1,8,23,2,8,28
46491,10,15,18,29,29,35,9,14,23,18,29,43
48883,6,7,16,17,35,51,0,2,9,5,7,26
79957,10,21,21,0,9,18,28,45,45,0,18,41
49883,10,16,18,6,17,29,5,10,13,0,8,25
70431,10,25,44,6,13,40,6,27,34,29,37,61
73052,8,38,58,5,22,40,17,38,46,25,30,42
04655,5,10,24,1,8,21,19,33,34,5,7,11
37505,19,28,43,21,49,72,11,29,37,9,21,37
34466,8,19,23,8,17,40,10,21,37,1,1,18
72427,7,13,33,13,22,42,15,15,22,12,12,21
09528,2,16,22,2,7,17,7,9,37,0,6,12
