uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
23545,7,15,25,7,24,32,1,10,15,5,8,12
53220,9,13,29,13,16,23,0,4,9,1,17,34
37960,5,10,17,4,10,15,9,15,19,2,2,30
36881,14,29,31,10,11,20,4,11,17,7,16,19
88094,19,28,39,0,9,14,7,12,36,11,20,45
77608,6,26,46,7,25,26,4,5,8,1,3,13
65348,12,15,23,1,7,8,4,14,23,7,17,32
71964,5,11,11,2,10,17,3,21,29,10,10,15
83111,2,7,23,15,20,41,8,20,24,22,41,42
05558,5,18,19,30,31,33,25,29,48,0,18,31
25434,30,30,35,2,11,13,8,24,29,28,34,41
54256,0,12,39,3,33,43,5,14,19,13,16,44
82960,22,33,48,28,31,38,6,11,13,5,14,17
57158,10,22,35,0,13,25,20,31,43,2,29,31
25249,8,19,23,10,16,24,10,13,16,17,24,54
87620,16,26,33,3,11,15,2,19,36,10,30,30
72587,6,14,20,3,5,9,0,11,16,4,32,55
88978,15,15,32,15,25,42,8,9,27,16,21,29
01127,3,5,12,28,52,81,5,9,25,0,7,9
49782,8,19,27,3,16,18,2,11,12,5,23,32
49186,8,9,11,8,9,9,4,20,24,0,2,2
59723,6,10,21,1,22,30,9,21,29,8,23,32
66426,12,29,49,10,13,30,8,28,38,0,3,12
65627,18,34,45,16,21,30,2,5,8,5,13,34
73331,19,38,38,1,28,43,4,5,13,10,24,41
94522,4,19,23,4,11,23,5,22,29,1,1,20
34349,13,26,42,5,11,15,18,27,35,7,12,31
13199,12,27,37,2,6,19,14,31,51,10,16,32
70298,16,19,25,0,6,10,2,5,22,15,37,44
83555,15,18,48,4,15,32,1,20,50,20,30,38
22889,10,20,25,1,28,29,16,29,35,1,5,6
98775,22,26,51,2,2,20,14,16,27,3,3,9
07698,4,5,12,0,16,46,11,41,41,27,30,43
36198,29,57,67,9,26,33,16,26,35,4,13,31
72735,1,22,33,7,8,13,14,28,31,20,31,53
68404,14,44,55,10,17,29,2,4,32,1,16,23
87060,7,22,25,7,17,19,8,10,29,0,7,17
98819,3,13,19,2,12,31,27,33,41,5,7,13
85832,2,22,33,7,23,27,18,20,49,2,15,28
82253,9,17,19,3,27,29,30,37,51,9,9,13
03012,8,27,37,4,33,42,14,33,36,12,19,29
58878,20,49,75,12,29,39,10,15,23,0,4,24
29434,22,41,43,17,44,47,0,10,17,1,10,19
83793,16,16,24,7,24,26,20,29,48,2,6,7
89026,0,9,10,6,22,30,27,50,57,1,11,22
60511,16,31,51,10,11,28,15,27,34,15,16,18
75155,14,21,35,7,15,29,13,13,16,10,31,47
78655,5,15,26,2,4,5,4,7,20,8,18,39
01791,4,32,44,5,11,14,7,34,44,3,7,17
39723,9,10,10,8,19,19,14,23,28,1,1,7
40774,6,11,21,10,28,52,21,29,47,6,7,10
70869,2,3,7,24,47,67,0,20,20,5,23,43
93733,0,5,12,1,20,22,9,14,35,18,44,57
34604,0,14,33,13,31,33,3,8,25,8,12,19
65357,17,22,33,5,24,27,0,3,5,1,2,10
18803,20,26,45,6,32,52,16,30,51,14,23,23
52850,15,30,50,0,24,27,0,1,13,22,30,30
55715,1,3,18,22,25,37,29,32,42,5,9,34
95110,6,14,28,8,22,41,19,21,26,16,24,27
69412,9,10,38,3,6,9,8,23,35,3,7,8
27148,20,26,38,14,29,29,20,35,35,6,10,22
98306,6,6,34,0,29,37,15,26,27,9,13,32
60872,24,45,47,0,2,7,14,29,40,5,20,31
78717,3,9,16,5,14,25,27,28,33,4,6,17
07418,8,10,16,2,6,12,21,26,48,18,18,19
23878,25,32,53,6,23,28,14,29,54,3,6,16
39786,11,13,26,0,3,16,20,35,43,27,38,39
50778,7,16,23,15,39,50,13,22,23,16,30,47
53689,8,16,17,14,15,23,20,29,35,9,27,51
76414,16,40,50,2,26,30,21,30,44,8,11,18
67480,17,18,18,20,32,35,26,42,47,6,19,27
97836,8,20,28,19,29,32,8,20,39,9,12,20
59288,16,27,36,8,11,19,23,39,41,2,22,22
94115,14,18,35,9,34,38,8,8,21,4,28,36
78460,10,18,22,7,34,42,8,14,27,30,30,33
14638,14,14,24,13,17,21,13,20,49,8,15,33
70520,1,26,35,12,28,37,9,19,33,27,31,53
79203,13,35,37,6,10,18,5,8,38,5,10,15
03324,11,39,45,14,31,33,10,36,45,4,9,20
88747,6,29,35,25,43,58,9,27,31,11,16,40
97001,20,40,58,9,9,17,13,16,28,23,53,59
07894,4,12,15,24,50,67,11,17,18,8,27,32
23919,4,32,32,20,25,50,8,35,36,7,14,27
56778,5,20,26,7,9,33,3,18,19,13,29,31
23996,7,10,36,10,28,38,9,20,41,20,32,42
38355,23,25,47,10,12,20,2,3,12,5,19,21
24871,10,12,24,26,36,41,5,24,24,3,3,31
71263,1,14,20,2,6,11,5,11,11,25,25,48
95747,17,22,34,25,33,55,19,23,29,4,12,40
77658,5,19,38,1,6,10,14,31,40,7,15,23
13336,5,15,35,18,27,28,0,10,16,19,25,33
29908,4,11,30,26,33,41,0,12,25,0,8,16
36119,3,7,8,2,17,31,5,15,23,1,5,19
43893,5,27,47,10,11,28,11,15,25,0,0,0
91497,14,23,24,20,22,22,8,31,39,9,11,22
61944,0,0,9,10,24,26,8,28,34,6,16,16
48791,10,11,27,28,41,45,20,22,41,19,23,40
11992,19,39,41,4,17,41,0,4,9,5,8,30
83280,5,9,23,9,26,36,26,30,30,6,16,34
68363,16,24,35,2,6,24,6,16,26,1,22,31
58084,18,22,50,27,28,51,4,11,15,0,7,13
25469,11,22,25,7,17,19,0,7,16,10,14,22
90504,26,41,47,8,17,25,16,27,46,17,22,31
99109,5,25,39,6,16,24,7,16,17,1,31,36
91606,20,40,52,2,8,16,1,5,11,4,5,12
83909,5,22,50,4,30,45,3,7,9,9,15,25
64332,4,9,21,16,26,54,6,11,25,8,14,33
57826,17,18,45,8,17,18,2,12,22,5,6,17
14707,14,28,28,16,18,18,27,30,55,17,25,28
48246,4,14,28,25,26,45,1,3,15,5,6,30
85507,3,5,8,0,10,25,10,19,26,18,20,29
03795,15,34,42,6,15,20,26,34,40,9,9,21
69546,25,43,53,4,11,36,2,17,19,18,36,56
43914,9,16,22,6,18,47,1,13,29,2,11,13
56572,19,29,34,10,26,40,9,17,25,26,56,67
05988,5,27,45,13,18,44,8,18,34,9,10,25
21556,1,14,16,0,11,14,1,21,22,9,25,27
42382,8,17,21,26,33,55,0,4,12,0,6,22
44985,9,37,40,0,0,17,8,18,27,5,6,25
52751,15,33,35,10,11,20,11,12,13,8,13,26
81886,5,16,24,1,21,30,13,18,21,19,27,27
83806,15,42,47,6,18,24,10,36,37,1,2,15
73482,2,19,33,19,23,29,12,22,34,7,12,13
54129,12,28,36,8,12,32,7,21,49,1,9,19
93551,13,31,36,8,33,37,0,8,23,4,7,9
10492,4,8,28,9,11,20,2,11,31,6,6,15
03347,4,4,7,10,29,45,3,19,34,19,23,47
62819,4,11,37,6,11,13,9,16,28,15,17,18
03811,23,44,64,1,17,25,16,21,25,8,17,37
93947,5,8,25,0,14,32,0,18,37,0,9,35
60215,0,3,32,5,7,19,7,8,12,5,6,25
35329,2,5,15,15,44,51,10,19,23,9,9,25
59200,18,23,26,8,32,50,16,32,39,18,26,43
31911,10,13,14,8,21,37,18,38,48,6,18,44
45748,17,40,46,2,8,10,5,15,42,4,27,28
63110,4,6,7,2,30,32,6,17,37,2,2,12
85351,0,2,16,21,51,62,20,35,37,20,38,65
99170,1,5,8,9,9,10,10,11,30,0,28,28
18321,5,14,26,17,25,42,21,22,50,1,11,41
63904,22,32,42,17,37,45,21,34,50,24,52,57
38462,15,17,26,18,23,37,9,14,28,7,9,35
71835,11,11,30,8,14,16,15,27,38,8,11,41
84862,19,29,35,13,31,51,8,15,21,0,14,14
19900,16,20,28,21,22,32,1,11,13,11,22,23
66890,7,24,38,7,23,34,6,20,20,9,21,40
27264,30,49,56,11,11,17,4,11,16,10,14,25
10044,16,16,25,28,32,42,7,12,18,5,9,27
97244,9,31,47,4,11,30,5,15,44,25,30,48
97452,5,32,52,2,21,39,7,14,19,25,40,63
70851,5,11,32,10,12,20,20,32,37,22,40,53
17071,5,16,19,7,23,44,17,36,63,8,23,31
91524,19,24,34,10,27,55,9,17,32,27,34,44
01835,0,4,27,2,5,25,12,32,35,2,3,12
13071,19,28,42,11,12,19,27,36,45,30,53,63
44625,21,36,50,15,24,27,7,15,41,17,28,41
35149,9,27,30,8,19,38,27,54,55,9,26,55
69561,5,12,13,1,6,11,1,7,21,5,10,18
52104,3,16,22,21,49,60,4,31,44,7,26,46
38919,1,9,14,7,12,18,2,18,31,10,11,24
98544,6,17,32,0,17,24,17,17,33,8,14,24
14502,11,12,16,19,22,27,0,14,17,9,20,48
79074,18,35,52,11,17,21,9,17,44,23,24,35
54468,0,5,14,6,13,18,5,29,45,3,4,25
85130,10,16,26,2,19,31,8,14,19,5,15,31
84229,0,10,12,26,38,39,1,25,31,0,1,1
88713,11,26,30,4,12,14,16,39,51,3,8,11
37068,6,6,9,2,28,35,18,27,52,8,31,44
58519,0,5,18,0,6,9,8,25,34,17,17,23
64652,12,37,48,4,6,16,20,25,41,0,6,11
95464,9,14,21,11,18,32,17,27,33,12,31,55
21147,17,43,55,12,20,29,16,25,26,26,56,73
61249,3,21,45,5,11,16,2,27,42,0,4,33
11660,8,10,11,4,13,33,0,13,33,10,14,15
98400,15,25,33,1,19,20,7,26,42,24,27,37
69813,8,17,23,16,36,39,7,30,43,7,31,32
56561,9,17,19,15,29,31,4,14,17,13,32,33
04675,29,35,54,1,28,33,18,27,55,6,18,26
76258,10,40,56,14,21,38,3,17,23,17,46,48
57672,2,6,19,7,20,30,3,11,23,16,34,63
74802,12,16,27,15,40,52,7,9,32,16,19,32
44543,22,33,39,7,15,16,20,35,48,14,23,29
54211,3,16,20,10,15,27,0,2,4,6,24,32
97084,6,23,29,1,11,22,11,26,35,20,37,40
40511,1,3,23,18,30,34,7,19,46,8,16,24
75212,3,20,20,0,8,18,9,20,40,13,25,43
83869,11,22,39,13,17,22,14,31,33,14,20,23
32468,19,37,45,8,18,23,18,22,50,20,24,31
06858,30,47,50,9,15,27,16,25,44,0,16,40
25576,0,16,18,21,23,33,7,7,28,7,12,38
25040,10,12,29,24,31,40,15,25,36,11,21,29
27720,10,35,38,5,25,29,28,34,47,6,24,35
84852,17,17,25,1,21,41,8,16,37,23,28,37
34219,1,7,10,7,25,36,7,34,36,10,32,33
36359,26,40,51,5,20,41,8,13,21,9,9,31
38619,1,2,2,0,26,26,1,21,39,30,58,77
42370,9,17,25,7,29,35,11,13,15,0,6,12
66132,18,18,31,18,20,21,10,13,13,5,11,31
89696,4,7,19,10,19,27,8,33,43,6,9,15
14935,3,20,40,0,11,17,7,19,20,18,31,39
25371,7,27,34,10,28,36,15,22,25,25,30,56
75447,9,10,24,13,21,22,7,23,28,26,48,67
07205,6,10,30,3,20,22,0,9,24,8,14,24
15463,10,17,26,23,23,31,7,8,16,16,17,22
90570,4,13,34,3,21,51,3,8,19,5,7,18
78783,17,18,37,8,9,18,10,30,48,3,9,10
11527,3,15,17,3,27,30,10,18,30,3,18,20
55159,12,20,20,17,28,35,19,31,44,18,22,31
40492,10,34,36,2,20,31,3,33,35,4,18,38
70561,2,14,23,6,11,15,7,31,50,18,20,20
33484,17,20,25,9,16,26,3,17,33,7,17,25
64781,30,49,51,3,9,13,24,35,39,26,36,41
38446,2,25,48,7,19,22,1,10,30,8,17,36
04171,2,17,22,2,20,30,11,14,16,17,25,31
32918,9,9,36,11,26,31,3,9,9,11,18,30
06237,8,18,28,12,30,31,4,18,28,0,17,26
49196,7,12,13,0,5,19,13,17,35,0,1,25
93356,12,20,24,11,23,50,16,21,23,5,15,23
54591,0,14,14,18,28,33,22,23,25,20,40,41
27282,6,18,28,2,18,35,8,9,9,2,11,15
11060,5,8,24,19,32,42,8,19,22,10,16,35
44630,9,11,12,14,34,40,7,8,28,6,20,48
35751,12,32,62,10,33,46,9,19,29,9,16,21
26429,4,18,46,13,16,28,0,6,13,7,27,36
46622,15,27,55,5,8,28,9,30,43,0,0,12
91942,10,32,41,20,24,31,6,14,15,5,6,14
12734,14,42,42,2,23,30,3,11,15,6,11,22
66769,17,24,37,1,2,8,22,35,47,9,19,29
83478,2,12,32,18,19,28,3,7,12,18,27,34
53136,14,34,62,6,24,29,5,9,26,14,15,16
48367,19,39,55,9,25,35,0,9,19,13,16,16
28581,0,8,18,4,6,20,1,6,9,27,52,57
13758,24,29,41,4,5,28,5,14,15,10,11,14
85423,15,38,49,7,8,9,1,14,20,5,15,26
