uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
15118,14,15,22,15,17,17,27,46,56,6,11,38
25120,7,23,42,4,14,24,14,41,45,1,7,17
88158,8,18,30,19,20,27,11,27,32,18,18,23
14563,5,14,15,4,10,13,11,40,49,7,10,20
45379,14,29,37,0,9,14,0,3,7,18,24,29
29228,9,33,59,2,6,9,5,12,27,14,15,16
50163,18,36,46,10,14,20,14,21,22,6,7,16
48230,10,24,29,10,10,15,0,13,16,9,13,13
43656,6,13,29,10,16,19,7,7,12,10,10,13
40139,30,41,42,10,14,36,0,14,19,5,14,25
51071,8,17,19,0,2,31,20,40,50,0,9,24
36688,6,15,24,9,12,32,1,24,39,30,32,47
82870,5,16,37,8,9,21,18,28,47,10,24,30
56126,28,57,59,10,16,21,6,11,11,17,19,38
94409,22,44,49,20,22,24,0,14,23,1,2,19
56904,29,47,62,0,7,29,5,15,21,22,22,25
93671,2,9,17,9,29,36,21,29,57,3,13,18
90641,25,33,40,5,19,29,5,11,31,1,30,50
89151,10,20,21,29,55,55,6,11,13,5,6,8
33985,18,26,26,11,19,37,2,2,7,13,17,17
78176,1,18,20,13,23,38,2,4,31,6,25,29
76586,28,42,53,26,30,37,24,28,36,26,37,53
77919,6,11,15,5,29,38,8,13,24,12,32,35
58905,29,35,35,13,13,21,8,23,35,3,6,26
68816,17,25,42,0,9,14,25,34,40,22,38,42
78745,19,39,54,9,13,19,16,36,59,6,24,44
65815,3,13,42,1,24,35,1,7,8,7,22,48
07318,8,10,20,16,42,44,2,10,11,18,25,35
28978,18,44,64,14,15,24,4,21,26,0,7,34
34284,2,22,26,1,21,27,7,10,15,6,10,20
29009,13,19,28,10,23,38,14,29,32,2,5,5
36862,0,4,6,22,35,53,10,25,43,1,8,10
25122,16,18,18,18,28,44,23,24,50,13,24,38
07052,8,17,25,14,22,32,15,40,45,9,32,53
47140,5,15,17,27,28,48,16,42,42,16,25,29
65747,17,32,33,0,1,19,5,14,14,2,8,13
95452,10,18,33,9,9,24,7,12,18,3,14,21
33927,11,20,33,17,25,43,17,19,26,15,26,27
63966,18,32,36,29,30,50,1,9,16,0,7,23
18912,3,26,44,2,2,4,10,11,19,5,8,15
66912,7,23,33,13,25,33,1,1,9,7,8,15
38560,8,12,14,1,4,12,0,17,24,4,12,28
60640,5,10,16,7,8,15,20,47,49,10,28,37
72972,2,19,34,2,9,9,28,32,34,17,38,42
08045,5,9,11,26,26,36,5,8,13,4,5,10
40319,5,11,30,17,23,30,3,6,8,4,20,22
84182,7,16,27,18,38,43,0,0,17,0,10,11
72242,1,7,18,1,9,14,24,28,53,30,32,50
68903,16,25,36,6,10,24,15,16,19,28,32,42
18909,4,14,34,18,22,22,4,12,13,5,13,17
17128,9,23,24,16,23,36,3,22,35,1,1,3
90390,6,16,20,12,17,18,0,19,30,19,21,24
04669,9,17,25,23,39,49,1,4,13,10,29,36
51409,2,15,25,8,24,34,0,8,20,1,10,18
05568,6,21,31,2,9,34,4,12,18,16,23,36
05586,21,24,31,3,8,25,19,44,45,3,19,27
36146,6,26,44,9,29,48,1,5,9,10,13,23
46803,3,3,8,29,30,30,10,21,25,1,19,25
69547,6,11,25,8,15,19,2,11,21,13,25,32
50839,7,15,19,7,15,25,18,20,24,12,12,13
45884,15,33,33,24,31,34,24,50,54,9,21,30
70516,17,25,40,23,46,66,0,1,17,14,15,19
61669,5,15,21,13,43,66,14,27,41,2,13,21
75640,30,55,55,20,36,37,10,24,27,10,36,45
03529,2,3,6,3,13,20,16,16,44,10,18,20
84111,3,12,21,5,8,14,10,17,37,15,34,37
42811,7,14,29,5,10,17,2,4,10,0,3,22
55184,1,8,14,6,11,17,1,2,13,19,30,59
29723,1,19,20,12,14,29,2,8,17,15,20,47
07216,8,9,16,18,32,39,15,23,29,0,0,2
99370,10,14,23,2,7,34,27,27,36,9,19,48
66828,7,21,37,20,30,36,7,17,21,30,30,51
10290,0,3,10,19,25,27,0,0,9,27,31,47
73768,20,22,22,5,10,24,29,29,48,11,22,27
36924,4,19,25,26,37,60,11,14,17,4,4,21
05808,19,27,40,7,35,50,3,6,25,2,20,29
87113,9,26,33,0,6,23,5,27,43,16,27,34
30673,27,29,43,7,14,33,21,28,40,7,7,17
20619,3,9,11,8,14,27,18,33,50,7,15,23
44105,19,41,48,5,10,18,0,29,48,5,15,22
54269,6,14,14,10,19,23,9,9,11,0,19,27
83222,2,5,24,7,25,40,3,7,12,6,12,24
22950,2,10,13,4,11,17,2,9,23,23,40,46
81936,27,42,49,3,8,10,9,29,33,8,13,33
17155,8,12,15,2,6,7,6,21,45,10,19,42
88978,2,22,24,6,24,35,14,42,44,9,16,33
59368,14,20,39,7,14,18,12,13,29,8,14,29
59503,20,30,34,21,44,51,19,47,59,29,48,57
34593,23,40,54,10,38,46,17,25,52,5,13,18
54412,9,28,42,18,23,24,9,22,26,1,4,4
67218,20,33,37,8,13,17,8,13,16,3,20,39
64481,8,18,22,5,20,27,28,43,48,5,22,23
03124,8,10,25,26,36,40,10,15,34,27,30,48
75025,0,3,3,5,10,16,1,7,24,8,10,10
45858,2,11,38,20,21,40,9,29,34,15,36,46
68484,4,13,16,5,27,28,8,24,25,25,35,41
23848,15,16,36,21,25,44,11,24,30,7,27,35
94481,8,27,35,15,15,19,0,19,37,3,27,36
83989,12,28,32,5,19,20,8,12,17,5,21,28
71172,7,10,21,3,12,20,1,5,13,9,16,35
32588,10,10,22,4,16,34,0,2,5,9,25,38
83838,22,30,52,15,21,37,8,11,15,6,16,17
59383,21,31,42,29,42,61,17,37,46,16,31,36
88629,9,16,30,3,21,28,1,28,37,3,5,14
