uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
42174,7,12,22,18,25,34,5,11,17,8,33,47
30413,3,4,16,3,11,21,24,24,31,3,9,12
46694,8,16,17,8,19,21,30,45,52,19,44,70
12978,3,11,20,5,8,21,25,35,49,7,8,17
52470,1,9,22,2,5,29,3,13,23,3,28,53
72290,6,14,22,3,12,21,11,17,26,4,18,27
71787,9,13,14,9,29,46,3,8,15,7,23,27
10686,5,25,39,14,28,28,15,17,34,1,12,14
24840,30,33,42,4,10,32,21,31,49,17,23,41
99419,2,15,24,11,35,38,1,4,10,6,25,34
67961,9,20,35,2,32,33,8,14,15,5,6,32
95136,0,16,25,4,11,34,10,10,30,26,34,40
55081,7,17,21,4,4,17,3,10,20,9,9,13
50375,26,45,49,7,23,27,26,34,36,11,12,13
88953,5,10,19,5,33,33,26,39,46,20,47,51
65459,15,21,29,29,40,40,17,25,28,18,30,36
06875,20,43,46,11,16,38,19,39,59,30,31,40
44945,0,23,27,13,32,49,10,10,30,20,29,37
03266,13,17,29,4,4,4,16,17,25,5,14,23
92396,6,9,24,5,13,23,9,28,50,2,8,12
17900,16,18,24,3,5,14,13,18,34,30,49,59
34772,4,6,10,17,25,30,30,42,47,9,9,17
23368,4,18,27,20,21,21,5,25,27,9,22,37
45176,15,20,45,7,8,14,21,27,36,1,7,16
55853,8,13,16,4,5,30,9,15,15,13,39,51
90251,0,6,31,9,17,29,14,37,55,8,24,31
53684,18,21,23,9,11,17,7,15,27,7,10,16
02759,5,12,19,5,6,8,3,8,15,7,10,18
93348,14,25,26,3,22,25,9,28,35,23,31,35
26861,2,5,8,8,10,22,4,13,17,15,26,32
21684,2,11,40,7,11,15,28,31,50,6,7,15
28140,6,12,22,0,8,15,9,20,39,28,38,57
55909,7,10,17,1,10,18,0,15,25,5,9,31
10557,7,8,17,1,23,42,18,38,57,1,19,23
84110,8,16,28,10,10,14,16,19,27,18,45,46
27552,16,25,32,1,11,11,5,6,9,22,24,47
29058,22,24,38,10,37,41,14,17,23,30,36,37
00859,7,34,34,17,35,60,27,27,47,20,20,38
83388,12,12,31,2,7,9,13,28,40,15,21,37
59228,18,25,27,2,5,10,1,20,28,0,3,4
01344,16,32,44,3,26,54,29,35,35,1,10,27
70589,18,33,51,6,21,29,17,36,56,21,21,36
49766,15,33,57,3,7,16,20,27,48,2,12,40
81507,20,24,25,30,32,32,5,9,29,23,41,61
45471,7,12,18,6,20,30,2,15,16,15,28,42
88997,10,12,19,10,18,19,11,17,37,26,30,39
17766,4,29,35,5,5,10,20,34,42,29,38,41
95092,8,38,42,6,21,27,20,30,33,9,10,16
11854,1,11,15,3,3,26,3,8,12,9,14,30
38851,3,7,12,5,17,24,4,17,18,9,30,35
05145,16,18,22,6,32,52,29,39,43,10,30,46
76583,22,31,42,9,26,43,2,11,29,16,25,50
53697,15,41,60,0,4,14,14,21,32,20,38,58
12251,6,25,54,12,19,26,11,22,32,2,8,25
45316,11,29,39,8,11,36,26,27,30,1,18,28
66563,29,37,49,10,14,17,5,6,6,6,22,43
31523,8,18,18,7,11,18,10,38,38,18,35,38
11213,8,13,14,10,34,36,16,43,51,9,12,15
91200,7,21,42,16,18,22,9,15,25,10,30,47
