uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
50635,4,20,29,15,17,32,13,13,20,8,24,27
49002,2,7,13,16,20,26,21,21,24,8,22,27
75560,1,24,52,17,32,60,28,31,32,4,4,11
60659,26,33,61,9,38,40,1,13,27,21,34,44
93451,27,29,38,5,12,26,13,32,50,30,45,49
71904,7,17,18,3,7,18,5,9,29,10,28,29
02270,3,7,10,1,16,18,4,17,18,0,8,38
09204,9,22,25,4,17,35,6,11,18,4,18,36
02261,9,30,31,4,7,10,12,23,47,23,33,37
76376,8,13,19,7,17,27,6,13,19,7,25,29
34926,3,12,23,0,13,13,30,55,57,7,16,27
36743,4,5,15,3,4,25,14,22,50,5,8,13
40162,6,13,14,28,51,64,1,4,6,5,27,37
91485,6,19,28,0,9,36,29,53,69,30,37,38
54702,2,3,13,7,20,48,3,3,20,10,36,39
93280,6,10,32,2,6,21,21,23,35,1,14,19
57474,6,10,36,13,26,30,22,27,28,0,28,36
64510,4,8,26,29,57,59,1,5,14,11,19,46
19487,9,32,40,10,10,20,7,8,21,5,13,30
43625,5,10,19,9,23,49,16,24,24,2,30,33
03068,6,34,54,25,32,36,8,20,26,23,27,36
26741,7,8,8,24,34,35,2,7,20,0,5,23
59826,5,17,18,11,25,43,4,10,20,11,14,44
26588,14,22,31,5,28,28,5,34,39,0,7,15
44206,0,27,34,0,0,9,3,12,14,25,26,32
07258,22,39,54,4,19,42,5,8,14,16,28,31
79976,4,9,20,29,59,75,9,21,28,13,20,22
93892,7,9,18,10,12,37,3,3,18,24,28,48
56132,9,19,26,5,13,22,23,33,41,11,12,23
88682,7,18,26,14,15,22,5,7,9,10,10,28
14067,6,20,35,8,30,47,9,10,29,16,25,26
02656,12,18,26,9,14,25,6,8,14,20,30,58
73713,18,24,24,20,44,45,5,13,20,21,30,37
98449,6,15,16,14,15,24,1,27,43,11,27,50
16160,6,12,18,1,19,30,5,12,18,19,30,39
39863,8,25,30,5,6,13,28,38,49,5,34,39
23367,9,19,31,9,16,23,1,2,4,14,16,21
72805,28,45,56,9,17,19,8,14,21,5,19,25
20552,13,20,25,11,21,27,5,8,10,6,6,15
67646,18,24,25,2,20,31,7,10,12,1,9,10
86028,24,32,41,7,37,49,4,20,28,12,15,24
98562,4,10,27,10,15,38,18,28,36,1,13,34
29781,9,12,32,13,25,34,5,17,22,4,12,15
21916,3,10,11,15,30,36,6,14,30,9,35,42
77697,9,16,20,6,11,13,16,28,30,7,7,9
51892,6,26,32,1,10,30,19,29,35,20,29,31
40547,3,6,23,0,10,20,1,3,23,2,12,24
14692,0,1,4,8,22,46,13,17,18,2,7,20
39430,11,31,57,6,18,22,10,12,18,17,43,46
15171,3,13,20,3,25,25,19,32,58,3,7,24
52193,5,6,6,8,10,19,5,7,19,13,28,32
61443,13,17,27,20,46,52,18,37,53,19,21,27
16096,1,8,15,24,48,56,15,16,38,11,15,32
34747,19,41,56,10,31,33,6,10,19,3,13,20
09529,14,21,23,20,33,43,7,8,32,7,11,14
30087,11,14,29,20,23,26,4,9,21,13,14,17
55364,6,16,32,17,27,27,3,13,19,5,25,42
73887,10,14,21,6,22,31,3,12,19,29,31,34
87868,14,14,38,0,20,29,8,13,39,12,16,39
52304,30,48,72,7,27,27,9,28,31,2,4,14
98174,23,38,44,2,13,17,8,25,43,10,19,25
05017,10,20,35,30,43,59,7,26,33,5,20,29
65075,7,9,11,0,10,14,16,46,48,19,22,29
04137,2,7,17,3,7,7,23,40,45,5,13,42
24823,15,25,26,2,10,38,12,33,33,4,27,28
47160,6,16,33,8,11,21,5,7,11,9,14,15
13574,12,16,20,23,37,57,15,27,35,7,9,17
24071,0,5,5,19,35,38,4,14,31,14,20,24
11020,9,21,27,3,10,10,20,28,30,19,34,38
21191,25,40,42,9,11,23,20,26,35,14,44,64
14448,22,31,40,14,19,23,5,29,44,14,14,18
44855,9,36,45,0,10,12,3,8,8,0,10,14
