uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
75098,1,5,22,8,10,17,10,18,23,26,30,40
21755,25,29,56,9,9,20,0,1,12,0,1,1
80595,4,16,18,15,17,22,2,11,11,8,21,50
33199,3,21,23,29,49,62,15,22,39,2,18,27
28663,21,22,27,24,26,28,6,20,30,17,43,50
86745,9,16,44,1,2,10,6,15,35,2,20,29
95391,3,21,29,6,21,31,2,20,26,6,27,54
07712,10,11,12,21,33,36,14,16,26,5,9,17
32813,15,35,42,20,31,37,7,16,37,6,13,18
59031,26,27,32,14,20,29,5,9,9,2,12,13
60467,22,25,49,6,14,19,15,41,52,7,13,27
68622,27,42,52,9,23,35,7,10,19,9,15,36
01102,8,10,19,14,21,36,20,21,25,3,9,33
37799,2,16,33,5,6,24,5,9,14,9,9,17
46681,12,17,42,10,20,24,16,26,30,10,18,19
47307,18,32,34,6,21,51,3,16,23,2,16,19
48985,16,37,47,16,18,37,8,28,37,5,20,25
33194,20,50,59,29,29,34,6,13,37,11,35,43
44354,7,7,10,22,40,40,8,21,25,10,10,20
68505,25,31,51,12,15,19,12,20,27,13,16,35
41889,13,28,46,5,9,27,8,11,20,10,26,44
01975,21,31,40,21,26,35,2,20,31,7,27,48
83141,2,3,16,22,30,43,7,8,13,28,29,39
09953,0,8,18,23,25,27,4,12,18,21,37,37
23435,27,53,63,6,11,26,1,4,24,4,4,23
13000,3,12,40,3,3,11,1,1,8,8,26,33
07392,8,13,23,8,13,19,8,25,34,29,29,38
00305,8,14,34,19,30,55,12,17,19,18,18,23
08249,4,8,29,18,36,43,7,7,15,7,15,15
58203,25,47,64,0,25,42,6,10,10,10,31,37
86297,11,13,21,12,20,38,29,39,39,23,32,34
98509,8,25,26,6,12,22,23,37,38,24,29,30
88743,6,11,12,5,19,19,4,24,46,25,45,48
97905,2,3,8,6,15,26,5,15,24,9,19,33
51318,6,34,35,10,15,38,1,7,25,27,35,43
26155,2,3,11,8,16,23,25,31,33,16,25,37
67539,14,15,23,10,22,39,5,15,32,20,34,39
26459,19,21,36,9,12,38,2,10,17,5,18,23
62751,6,16,39,5,32,37,8,26,38,30,46,49
72229,20,24,31,5,7,7,15,20,29,2,5,8
24445,7,16,30,2,12,38,0,28,34,6,10,26
77374,18,47,53,15,17,20,2,17,30,16,27,30
87137,6,14,22,8,38,58,21,23,33,8,15,23
48946,26,29,45,5,7,14,5,33,37,25,52,60
95301,9,38,40,14,26,36,21,30,48,17,36,42
82875,19,44,45,8,16,19,27,54,58,3,7,21
89083,1,13,14,18,21,34,16,21,23,3,17,20
48335,0,0,8,8,18,37,10,13,23,12,14,37
55701,4,15,32,3,4,34,23,38,57,3,7,24
81037,16,37,56,21,28,36,15,15,19,1,7,7
67994,5,7,17,10,10,21,13,14,33,18,46,48
80657,0,22,28,30,40,46,9,11,16,4,27,39
51433,11,12,40,3,21,45,4,20,27,4,8,17
17048,30,48,61,4,31,39,16,18,48,21,21,29
42831,10,18,31,22,31,59,10,25,49,19,24,33
86851,6,9,12,3,6,17,10,22,23,11,14,34
44796,6,10,15,0,6,9,17,21,50,8,10,30
76227,12,24,24,10,10,10,8,28,44,16,25,35
35657,8,26,42,7,17,35,20,20,29,1,21,21
66080,16,29,31,2,7,11,30,36,56,2,12,30
35316,12,29,35,17,33,46,5,7,10,2,26,26
95648,4,17,18,1,27,34,3,8,12,2,7,13
06217,2,27,36,29,29,48,11,38,50,6,30,40
65705,2,11,13,7,27,36,4,8,13,3,13,20
01580,24,30,30,11,18,23,6,17,19,2,26,39
88845,4,17,37,2,4,22,5,10,17,4,10,16
15626,4,14,15,21,27,30,8,8,17,0,9,28
94428,8,22,43,1,8,19,12,14,28,2,2,16
62238,25,30,51,18,20,20,7,8,10,19,21,21
22129,9,14,16,1,3,3,23,43,67,2,18,38
01153,10,31,49,18,26,29,19,30,30,11,18,32
38299,21,27,36,29,29,29,0,5,10,6,30,53
71076,1,10,21,0,14,14,6,24,45,1,4,20
43584,10,17,36,16,25,29,13,17,30,8,12,25
60933,1,6,20,1,15,19,5,12,17,10,12,26
55227,3,6,7,3,22,29,3,3,31,9,9,17
09481,11,14,34,8,22,37,15,31,42,6,14,17
17289,23,30,34,8,29,49,27,46,62,17,43,47
69515,5,34,37,0,8,13,6,15,25,12,28,44
71252,2,16,23,20,36,45,3,30,32,4,24,27
22311,7,10,19,4,29,35,15,33,33,10,10,11
34002,19,49,63,11,11,13,9,19,42,20,30,48
93001,10,10,13,9,39,47,8,26,36,15,21,22
48319,18,23,39,18,20,25,7,16,35,3,12,26
76641,3,23,35,17,17,23,10,32,40,17,26,45
35087,20,30,44,1,25,39,19,35,53,9,10,19
58163,0,5,25,7,16,26,0,11,34,18,34,61
94535,4,20,23,17,19,21,18,32,35,2,3,6
09170,10,33,37,9,9,9,5,13,21,6,10,12
99172,2,11,17,25,28,56,4,19,23,8,10,18
33997,4,4,7,10,17,36,8,14,14,17,22,25
26095,11,11,20,21,48,49,3,4,4,2,5,14
30537,20,23,30,10,24,46,16,21,31,1,4,12
47017,20,29,30,30,37,41,9,15,26,24,38,44
74919,15,20,38,9,16,20,5,12,17,14,37,39
42969,26,36,41,9,24,27,18,29,55,23,43,47
97871,6,35,53,8,14,27,19,19,20,8,17,26
12421,3,15,31,1,16,24,1,12,28,12,27,44
97489,0,12,35,6,22,26,17,37,37,1,15,16
46739,4,20,29,7,7,15,10,20,21,1,12,30
82147,19,22,38,9,13,16,8,25,42,26,32,37
21352,0,8,15,8,37,46,8,11,15,16,40,57
45497,14,15,18,8,33,51,14,19,20,2,18,30
02195,3,9,31,2,7,12,1,28,34,5,28,44
83525,25,36,46,11,26,31,12,38,47,5,11,29
79740,9,13,27,10,20,25,7,19,43,8,8,13
23578,7,8,17,15,24,29,7,18,23,8,17,41
51402,0,16,35,1,9,18,12,37,65,6,18,47
67087,18,20,25,18,28,31,4,21,29,2,31,37
37486,23,28,34,30,30,40,11,21,40,19,28,55
79607,20,49,49,17,35,35,2,16,31,10,14,31
57217,8,15,23,9,12,19,1,13,24,20,27,49
63461,2,5,9,8,18,39,0,0,5,13,29,52
42641,10,18,25,1,20,20,6,22,35,2,8,36
17761,10,18,33,10,21,44,15,32,55,5,5,13
17357,10,14,21,1,5,10,7,22,34,6,25,34
04948,14,21,28,0,9,9,16,31,37,2,17,32
43836,7,32,32,5,9,33,1,9,30,19,35,53
02456,11,30,32,27,47,55,4,24,32,19,37,38
32418,15,24,37,20,23,40,19,31,57,5,34,43
75687,5,9,16,2,28,34,10,29,41,4,18,33
79939,10,19,25,9,31,46,2,14,40,17,17,28
13385,19,32,40,3,23,29,7,30,39,7,12,16
74959,8,28,37,0,8,12,7,17,26,8,19,30
07072,7,7,25,10,21,25,9,12,28,18,25,37
39441,14,22,41,10,15,30,11,14,19,30,38,50
41819,4,30,31,9,16,27,1,20,29,1,1,5
75287,3,17,23,3,27,50,3,5,26,12,21,49
91576,11,26,31,7,17,23,3,21,28,9,17,28
