uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
78781,3,27,33,25,33,37,0,9,18,1,12,26
55118,10,36,44,15,25,32,30,43,63,5,7,13
81985,2,11,16,3,16,43,4,24,32,6,9,18
71717,1,8,18,28,37,45,26,31,34,2,21,40
71788,2,3,28,10,19,27,8,13,20,15,17,37
08348,20,26,35,10,12,28,11,18,32,25,41,41
96755,18,36,63,16,34,36,23,23,34,4,12,41
24780,30,38,56,2,7,17,1,7,13,7,9,21
38287,12,16,24,16,17,26,26,31,34,10,15,18
20983,2,17,20,2,19,39,16,37,46,12,29,36
52551,7,11,21,4,14,23,4,9,27,2,11,31
19936,4,11,26,9,10,39,6,10,12,20,49,58
27759,1,19,21,8,26,30,2,12,30,4,7,11
86305,20,20,47,2,32,50,10,10,18,4,9,17
85903,23,45,56,5,24,34,12,14,21,18,48,54
74297,0,10,28,14,16,17,6,20,22,8,23,32
87160,9,12,22,5,12,25,1,26,42,10,37,53
84525,3,10,16,10,12,16,6,15,17,17,23,26
39032,24,28,38,3,3,14,25,30,33,5,17,28
19427,1,9,23,16,22,30,18,37,39,3,15,23
10966,4,15,18,10,14,34,21,26,36,13,17,27
31283,10,32,41,10,31,51,16,36,49,9,18,18
27546,6,10,14,4,32,43,1,12,21,11,18,27
60469,19,32,36,0,2,10,30,31,35,20,22,45
64822,2,2,25,17,18,31,19,20,36,4,4,4
97357,2,3,5,4,7,17,20,22,40,21,29,39
98808,30,53,81,5,9,17,1,3,9,8,27,31
19359,1,15,24,6,8,24,20,23,32,13,26,34
58387,24,42,49,3,15,22,5,30,36,18,41,41
45986,14,26,50,13,13,15,8,13,17,11,14,32
18606,25,34,39,17,46,61,7,26,30,8,13,21
60351,19,19,30,9,22,25,16,38,56,20,35,46
97014,3,6,9,27,49,60,23,38,40,1,22,46
28220,8,13,19,6,20,27,10,27,27,25,27,44
65661,10,13,23,25,44,44,24,39,48,1,3,3
48047,16,18,34,11,19,27,2,9,26,6,12,12
16809,0,13,19,12,19,26,25,31,41,3,10,30
12179,11,11,16,8,34,43,6,15,22,2,6,13
46259,7,10,17,1,1,1,0,27,28,18,22,30
07058,16,34,44,12,14,21,8,18,28,2,5,24
34428,1,17,31,4,6,13,9,31,35,12,15,21
51233,15,30,43,5,31,33,9,18,38,13,20,35
00022,3,23,26,0,4,7,12,14,17,15,36,39
58705,2,11,30,9,23,27,20,29,47,16,41,54
27030,6,8,14,5,6,6,14,28,36,5,6,35
41493,3,20,22,7,34,43,9,20,49,18,28,33
05432,4,5,25,4,4,6,8,18,19,2,5,33
30988,7,9,20,18,26,41,8,9,15,5,15,16
