uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
38064,1,11,13,2,28,31,11,17,21,13,28,36
52372,7,32,43,3,13,16,21,38,45,7,17,31
63069,13,29,56,2,20,50,20,20,32,1,24,43
49338,26,46,56,18,45,53,6,19,21,8,18,22
86316,0,4,24,24,30,42,9,16,17,10,12,15
42508,27,39,41,2,10,16,7,16,22,13,23,39
76746,1,1,10,3,14,19,4,13,18,26,44,52
84811,5,9,23,26,28,36,1,1,8,10,12,23
30827,9,29,34,16,24,33,9,15,31,10,20,25
26500,3,24,36,8,10,24,0,10,18,1,7,22
22771,5,9,26,8,9,20,15,15,17,17,26,29
27707,9,16,21,1,6,33,9,10,11,8,14,44
93590,1,3,19,8,24,34,13,22,41,4,29,45
77628,4,16,16,2,6,33,20,21,24,7,15,20
20369,1,1,8,14,20,37,2,3,19,2,6,9
99653,6,13,37,4,15,16,14,36,42,3,12,17
34142,11,11,17,23,29,36,5,11,35,17,21,29
77002,14,31,43,15,19,26,5,21,30,20,24,54
83680,5,8,18,11,19,39,11,18,22,5,11,17
64000,7,12,32,0,27,36,2,18,18,19,30,47
21245,28,34,53,2,7,11,3,10,11,4,19,24
97968,0,10,18,3,13,17,2,16,32,10,13,20
68169,29,42,49,4,14,27,2,26,31,0,3,11
26450,5,29,55,26,28,41,12,22,25,14,17,26
36871,22,27,46,6,10,30,18,18,19,7,14,25
55054,17,27,57,20,40,55,0,1,8,9,12,23
61239,3,13,21,27,31,44,5,11,11,14,14,24
93047,24,24,31,3,19,43,10,16,39,10,24,38
43307,6,16,21,10,38,56,5,9,25,6,12,17
36853,7,12,20,9,9,13,17,37,64,6,13,18
16357,5,5,9,7,8,15,17,38,56,9,16,23
03979,10,10,18,9,21,32,4,7,8,10,24,27
53224,7,13,15,14,31,31,18,33,45,18,44,50
53634,11,21,27,10,16,40,0,0,13,18,33,33
50733,3,4,26,19,31,50,16,16,25,6,22,30
47709,11,11,24,9,12,20,7,24,27,16,31,39
82499,27,30,32,20,50,74,6,10,15,5,14,22
95248,25,26,44,1,21,28,10,18,39,1,12,34
41137,6,14,30,3,12,28,5,28,32,10,13,13
12685,5,6,8,10,22,46,12,26,44,10,30,55
51185,5,9,13,8,38,47,11,21,24,10,32,41
10738,0,19,36,7,17,37,19,20,30,1,5,6
99581,11,12,20,1,6,9,16,20,39,0,1,8
45237,13,18,39,13,19,31,15,17,28,20,30,36
34539,4,9,17,25,49,62,3,5,15,26,46,56
67092,5,16,16,8,15,36,17,47,51,2,4,12
02650,4,12,37,2,7,8,0,10,12,5,16,22
43378,3,3,7,15,15,44,4,23,24,19,29,36
67937,2,6,6,7,14,23,8,19,29,9,10,21
33548,3,12,16,8,28,31,4,16,23,6,7,12
84878,9,22,29,9,34,45,10,30,45,10,26,41
15806,11,17,17,23,27,39,4,20,38,9,11,18
47185,3,20,32,9,26,35,3,5,9,4,11,16
24097,12,12,31,3,7,9,10,37,54,8,27,33
40069,15,44,55,1,26,45,14,16,24,23,29,43
93968,25,27,33,7,19,35,5,15,22,17,25,49
79815,3,19,28,2,19,46,10,18,27,1,9,15
22209,5,5,21,10,12,34,11,26,27,2,8,9
84121,18,19,28,14,21,48,2,17,18,10,14,23
78665,9,11,23,14,19,20,19,22,52,16,30,38
45127,1,9,27,10,24,44,10,29,33,8,8,32
70162,5,12,33,12,29,46,3,21,39,10,20,36
96184,4,19,26,7,16,21,16,45,47,27,34,48
24296,14,22,27,17,33,42,17,22,30,6,6,16
56645,10,29,44,19,23,32,2,27,31,8,26,44
11409,3,11,27,4,8,14,7,8,25,2,16,19
94020,8,15,21,18,28,36,13,33,52,4,17,36
35626,8,13,15,14,16,24,10,13,13,12,38,47
99867,2,5,24,11,31,41,12,27,42,1,24,28
69366,1,15,37,9,23,27,8,28,31,4,11,17
78930,6,23,33,12,15,29,3,5,22,22,40,64
29205,19,33,47,18,26,32,21,28,30,17,19,26
27252,5,15,16,12,14,20,4,9,16,12,37,47
06951,15,19,20,12,17,21,25,36,59,12,36,48
44733,5,13,39,8,14,19,7,27,39,5,9,24
85722,6,9,33,17,34,37,4,5,12,20,25,40
87498,17,22,28,8,10,28,2,31,44,8,9,32
61642,9,17,36,16,22,28,27,32,51,25,33,37
20740,10,10,13,19,26,46,24,34,39,0,10,20
65825,16,22,31,9,31,39,18,21,25,11,21,36
22717,10,16,27,18,20,24,3,9,11,7,11,29
01593,18,43,53,20,25,38,3,11,41,13,21,30
00091,5,20,24,18,20,28,4,11,14,4,7,22
75688,5,15,25,8,18,24,1,10,20,6,14,20
28405,4,33,47,4,11,18,1,8,10,3,7,16
61148,9,20,37,6,16,25,14,38,49,0,10,13
45406,22,24,46,10,28,36,9,17,27,3,28,57
47783,4,8,12,8,19,35,13,31,44,4,14,19
61896,6,9,12,17,20,30,20,35,52,4,14,26
92346,2,9,13,0,15,26,6,10,12,3,3,8
30349,20,44,49,23,24,39,2,4,10,6,6,11
66365,14,25,52,17,39,44,23,24,44,0,12,30
53459,3,6,13,7,16,40,22,25,29,3,23,47
46212,13,24,24,26,30,38,18,26,27,8,27,42
59130,13,13,17,11,19,32,24,31,38,3,23,32
84440,3,10,24,5,29,30,4,16,17,0,22,38
28958,2,5,5,16,24,32,4,21,35,29,51,60
70612,9,12,27,2,30,49,20,45,62,3,16,22
68178,5,24,33,0,19,37,0,14,14,5,14,15
23195,3,6,18,1,19,26,7,31,41,5,13,25
73198,4,5,6,18,28,45,10,10,26,17,23,35
85273,2,7,33,5,16,16,14,26,41,8,22,25
23935,3,9,17,2,10,14,29,46,63,9,17,27
70539,7,7,8,19,19,36,6,12,17,1,19,44
07889,22,31,35,3,4,20,7,22,29,29,59,85
70516,8,11,29,5,32,39,8,9,16,3,4,14
31987,13,33,49,4,30,33,10,16,19,2,9,33
49719,3,7,11,2,10,10,0,5,11,2,22,42
