uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
05557,16,43,46,2,16,26,25,44,47,17,23,26
55373,10,18,35,0,10,19,24,37,45,8,13,38
04991,20,24,37,7,23,50,13,42,50,13,26,30
13397,9,11,19,13,18,32,2,2,21,6,8,12
69161,3,23,43,9,24,29,5,25,25,6,12,29
46972,9,9,14,22,35,40,17,26,30,0,0,1
18336,11,14,21,9,28,43,9,26,33,8,22,40
51284,8,11,13,2,5,10,0,10,14,7,21,30
71567,20,22,24,11,21,31,1,5,12,18,20,26
06507,16,26,33,24,32,34,17,33,33,28,42,59
63123,4,22,26,13,27,29,11,17,44,0,20,47
04505,22,32,51,5,16,22,4,23,39,9,30,37
51303,7,7,27,8,15,26,13,29,33,30,54,66
46745,15,41,49,8,9,28,22,31,50,5,17,31
61786,4,12,35,10,20,40,6,8,10,0,25,33
71275,11,24,50,10,12,26,0,6,15,10,26,28
48027,7,18,35,8,15,24,11,36,37,22,24,43
46664,18,23,28,9,9,14,3,14,24,3,25,41
31214,20,28,40,20,30,33,0,19,42,6,16,19
77403,18,22,24,9,16,22,8,31,45,15,21,29
62149,10,28,39,4,14,36,8,12,19,4,11,20
39890,7,13,26,6,16,17,4,18,32,13,32,42
34838,2,2,6,4,14,21,3,18,19,28,34,42
20927,27,33,39,9,12,32,4,13,20,7,33,39
04186,0,10,37,4,6,14,0,1,2,13,14,17
82374,7,37,52,11,20,29,4,12,18,9,14,28
11909,7,8,20,1,8,9,0,14,21,5,15,21
02852,1,21,28,8,11,24,15,18,29,29,38,66
47207,5,23,43,13,18,25,5,8,21,3,22,37
31665,8,10,26,2,13,28,10,20,23,7,8,10
28621,7,33,53,12,16,36,2,11,22,10,18,18
99940,20,25,27,0,8,17,2,14,17,30,36,38
79158,11,31,43,10,25,35,10,10,22,5,10,20
04861,3,7,23,29,48,51,7,8,10,6,19,25
76216,10,19,27,6,13,28,15,17,36,19,36,42
00916,25,53,79,3,4,5,7,23,30,0,11,21
02084,4,6,15,4,11,41,24,34,51,18,23,27
04614,17,28,31,9,11,23,1,4,22,24,30,47
02124,14,16,31,6,16,25,10,14,34,2,2,10
66415,6,25,55,2,12,19,5,6,18,20,24,36
05964,6,13,27,3,6,9,22,38,45,1,22,26
57754,6,21,39,10,18,24,18,21,38,12,24,39
72061,4,6,14,27,41,49,0,2,9,22,23,27
58394,5,10,16,9,23,44,18,21,22,5,5,6
30803,1,27,47,19,25,25,8,17,30,6,15,16
78207,13,39,41,2,12,19,0,17,35,19,19,29
61989,14,20,49,7,12,16,10,22,38,18,18,21
41092,16,21,30,5,18,24,3,20,25,17,23,33
32779,19,33,35,7,33,40,18,20,21,3,12,20
50387,12,32,58,1,4,30,3,4,5,13,27,34
65312,0,7,16,29,32,40,2,27,45,2,9,11
02996,1,3,12,9,15,40,2,11,28,23,24,29
94630,3,8,22,16,23,27,2,3,9,25,30,30
32280,0,8,9,16,18,27,6,15,30,7,16,25
96548,28,34,52,4,10,12,6,14,33,9,13,28
23042,17,40,51,4,13,31,13,21,26,2,12,16
55324,5,10,28,3,5,9,5,22,40,8,9,10
27937,23,37,49,14,17,25,7,15,16,11,12,14
45518,4,23,27,8,28,43,2,4,5,1,13,22
21453,2,5,13,2,11,24,27,38,41,11,25,35
95546,9,23,48,11,19,23,9,10,17,23,25,35
17669,0,23,32,20,38,47,26,34,39,27,29,38
65690,17,34,42,13,15,34,9,13,19,8,20,29
22706,15,21,31,13,23,26,7,14,25,11,22,39
89794,4,10,29,26,36,36,23,31,41,23,32,56
36957,6,16,16,7,10,12,10,16,19,12,28,34
61976,26,45,50,3,12,15,14,21,45,16,17,31
80513,5,8,10,5,8,27,21,26,31,3,18,23
75320,11,21,27,5,6,11,0,6,7,1,21,28
84194,3,20,30,17,33,62,0,8,9,2,3,13
85613,0,3,7,7,21,51,9,13,22,9,16,40
08761,14,21,32,7,26,32,0,20,38,10,38,49
77012,17,20,34,8,35,42,3,11,37,9,23,48
67595,10,27,28,25,54,55,15,18,22,4,15,27
04890,6,9,13,9,15,34,1,9,33,18,34,37
56644,0,0,8,0,9,24,7,25,38,3,26,42
23850,8,31,60,10,28,35,5,11,21,20,35,39
93443,5,22,47,9,17,24,2,30,37,6,24,32
11197,13,20,22,28,29,46,4,31,49,4,12,13
23505,7,24,43,27,36,39,6,8,9,1,15,18
19713,7,8,17,2,8,37,3,7,14,0,8,19
46337,2,6,13,15,16,19,2,7,12,16,36,40
47561,8,10,14,1,3,7,17,19,23,15,17,24
62504,0,16,23,5,15,42,6,24,30,17,25,25
41450,13,17,37,7,14,15,0,24,33,10,21,41
07251,17,25,34,9,15,23,21,50,58,8,20,24
17890,8,16,25,9,24,46,10,20,22,2,12,14
64596,9,17,18,10,12,21,2,22,22,8,14,22
70596,5,6,14,0,10,10,5,7,28,1,24,24
78846,4,17,27,17,23,26,16,19,25,9,17,29
50203,0,14,26,3,25,52,3,18,20,9,36,44
88592,8,34,54,11,29,34,5,7,15,3,23,29
90370,0,5,15,8,32,47,4,10,10,10,20,34
89307,4,10,11,0,5,7,5,8,16,8,11,17
93973,9,20,23,1,8,17,13,22,24,6,10,24
86805,15,17,19,24,33,41,10,10,18,16,29,33
27945,10,13,41,23,52,82,5,8,17,12,23,24
90789,9,17,28,15,24,44,0,10,20,14,17,27
09623,1,30,37,5,25,25,15,15,16,12,21,41
02285,0,3,3,0,3,9,3,7,10,17,44,60
53440,12,33,40,9,18,27,7,16,17,10,21,22
14706,4,8,30,16,21,47,1,15,19,7,36,38
35493,19,30,30,7,26,38,12,35,55,4,7,16
32081,5,8,21,23,29,59,1,8,34,2,14,14
60904,1,10,10,0,10,13,3,8,8,8,11,13
90088,5,10,19,0,2,12,8,13,20,1,17,24
77103,12,24,30,30,36,53,17,22,28,7,29,32
15149,20,21,30,13,19,24,18,33,61,7,9,18
40127,19,20,25,2,2,16,10,12,16,4,19,22
64054,0,20,24,6,13,14,2,12,18,28,38,45
84801,16,22,27,8,25,29,28,38,44,6,30,45
82464,4,22,32,5,23,24,9,26,54,0,11,12
00736,16,16,25,3,5,8,2,3,6,0,11,26
12050,23,47,50,30,48,74,25,50,57,11,38,68
75152,10,12,16,6,28,31,1,10,28,5,12,18
79398,12,29,48,10,24,26,12,14,22,13,20,31
49186,3,7,9,7,8,15,4,18,30,28,42,48
61940,12,22,25,19,20,21,6,7,8,7,10,33
59184,16,33,61,19,37,44,2,4,24,1,14,23
53507,16,21,50,25,31,37,10,26,31,20,34,46
92468,4,20,40,0,11,18,20,30,49,14,43,50
78506,23,31,44,24,30,34,17,23,28,5,6,22
28903,20,42,48,1,21,31,2,6,7,6,32,40
10201,8,23,36,10,16,31,0,9,9,17,37,42
22969,0,8,23,13,15,26,4,6,21,14,15,24
75914,7,15,45,5,7,35,0,17,32,9,23,31
79116,2,2,5,11,14,14,28,44,44,14,24,30
64340,25,26,32,7,7,30,11,17,24,13,23,24
27340,20,28,40,8,16,17,1,30,34,18,20,26
57840,20,26,33,0,6,19,7,20,24,24,24,32
75911,20,28,52,3,9,14,4,6,13,5,34,53
36255,9,23,44,15,23,28,11,13,29,0,1,3
