uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
72067,22,39,48,4,21,36,6,25,36,6,9,39
79689,19,35,43,22,35,50,6,22,23,19,47,49
87944,2,17,45,1,1,4,4,13,14,13,24,36
78342,4,10,28,10,10,16,15,17,19,13,19,26
68090,17,25,37,6,7,10,28,37,56,18,24,34
92668,8,12,16,10,11,31,13,20,29,11,38,50
75509,8,11,11,23,33,37,1,10,20,8,9,15
26994,12,14,22,18,18,20,7,8,11,7,14,23
54827,8,28,32,17,23,31,3,17,34,20,28,31
69218,2,8,31,0,4,11,13,17,19,6,7,10
86299,7,11,29,12,18,28,9,23,42,17,36,43
62602,4,11,21,0,6,19,3,14,24,23,23,29
97529,24,37,38,24,40,70,1,5,13,5,23,29
76295,29,40,49,2,6,19,4,21,45,9,15,20
62080,7,22,31,28,34,42,8,23,32,23,27,34
45639,18,21,48,4,8,31,21,39,59,2,22,24
97916,3,5,11,11,23,34,7,15,15,9,31,43
28952,9,12,16,19,42,59,7,11,34,7,19,23
27522,7,24,49,18,34,39,7,13,18,8,21,23
16019,4,27,35,0,9,23,1,20,32,5,14,18
04162,2,22,46,17,19,30,9,25,28,10,18,23
74329,8,15,44,1,6,8,0,25,45,1,1,5
61333,8,14,23,27,28,36,20,47,50,3,28,36
47530,14,37,41,2,9,15,23,27,33,9,11,25
86846,18,21,41,0,18,23,0,2,6,3,5,17
74361,11,16,26,14,14,15,8,9,20,15,23,34
34302,18,34,60,15,25,45,14,28,49,14,21,30
62233,5,11,20,5,19,29,6,15,16,2,23,46
65171,14,23,41,30,36,57,1,4,9,2,17,23
88403,8,18,21,7,11,15,3,12,14,2,8,35
54819,9,15,19,1,4,5,1,7,14,15,21,39
50536,1,3,16,14,31,56,2,24,30,7,26,36
45067,2,16,17,10,15,33,9,19,21,5,5,34
50672,10,10,26,8,26,45,4,8,20,6,13,37
15034,9,11,16,21,37,38,1,22,42,6,11,11
07916,15,19,28,11,18,26,16,17,45,2,23,25
06844,6,11,27,16,26,36,11,12,17,11,29,34
66919,8,15,26,2,28,44,15,44,66,26,29,33
16299,4,14,33,20,20,30,9,10,14,3,11,21
60159,16,17,22,9,15,26,23,49,63,6,6,17
99441,0,30,43,26,30,38,2,12,13,14,17,17
28195,13,22,27,10,18,34,20,42,50,8,32,32
48566,1,16,42,1,21,36,20,24,53,8,24,40
91963,10,13,22,0,15,30,1,20,29,5,8,19
89390,2,12,42,21,23,41,0,3,23,12,13,20
15549,9,19,26,16,26,46,5,24,41,8,16,22
25793,5,13,28,14,29,34,13,16,16,7,8,17
04972,7,11,19,1,9,16,24,35,51,4,10,20
35856,7,25,27,7,9,28,12,22,23,26,31,46
52892,19,19,24,22,29,35,20,47,51,0,9,12
76889,3,12,30,13,30,32,10,22,27,15,26,36
92888,10,25,25,3,6,6,11,41,58,5,27,34
78192,30,37,47,10,12,22,12,42,44,10,11,33
04942,0,7,34,10,18,27,1,5,13,19,26,28
09268,2,8,11,15,19,25,14,22,37,0,2,2
94115,10,39,45,4,4,4,6,6,7,4,20,25
95266,7,8,28,10,20,38,16,40,45,4,7,7
08308,4,8,21,5,5,14,7,33,40,17,35,36
26793,7,21,30,1,30,36,10,14,37,5,6,22
30800,11,15,28,5,13,18,0,9,27,12,19,21
72531,3,20,44,18,22,23,20,27,33,2,27,44
08510,5,21,23,0,24,39,3,11,11,5,25,25
79707,9,11,29,10,17,25,30,30,34,1,17,22
46667,4,22,41,5,11,17,5,35,41,8,35,45
85099,4,18,28,17,24,52,6,19,22,9,13,24
41102,19,45,50,3,3,5,5,13,15,3,22,25
68128,14,20,28,3,24,44,5,8,12,17,26,30
18373,5,15,25,15,25,35,8,16,44,16,17,23
14398,2,4,7,8,19,22,3,11,23,0,2,10
35492,6,7,13,1,3,10,9,9,27,19,37,40
39482,1,27,32,10,12,13,0,0,2,4,9,9
99807,9,10,10,7,22,46,9,19,43,17,20,24
27128,13,16,25,15,20,40,11,15,35,9,14,28
21729,9,12,22,1,3,5,3,14,26,7,15,36
94380,9,36,45,1,6,6,20,26,28,11,19,19
98011,8,17,38,7,32,37,17,46,46,2,6,28
50983,26,42,55,22,26,46,11,11,21,3,7,9
72208,27,27,36,13,23,26,8,16,22,14,24,47
66340,1,14,21,5,6,11,14,24,34,1,11,15
16947,5,9,13,3,13,42,12,15,44,13,22,32
61990,18,30,34,2,3,11,2,19,27,6,6,15
21332,16,30,33,6,7,17,22,39,57,15,15,25
99286,1,10,17,15,20,24,6,6,34,15,35,45
