uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
47664,27,45,51,2,8,11,1,5,24,4,29,35
78441,25,44,47,22,27,30,3,10,12,4,11,20
24435,3,13,21,8,24,33,5,8,16,17,25,45
90422,30,33,33,5,11,18,15,21,22,12,38,45
14118,28,36,45,13,26,32,27,35,48,5,21,22
60981,25,32,34,9,9,17,3,9,10,19,37,41
21125,19,24,31,10,28,31,0,4,23,9,27,41
29252,2,13,22,0,17,23,11,13,23,7,14,27
04126,7,14,18,6,12,27,13,17,22,23,43,43
68273,11,23,32,1,17,26,9,9,10,7,14,39
48763,9,12,15,0,25,54,20,20,39,10,24,30
14476,10,26,53,6,15,33,6,14,29,4,11,17
70863,8,11,14,10,17,32,7,21,28,10,16,22
05043,4,23,28,3,16,43,8,20,36,2,32,43
36050,28,49,61,8,17,38,10,11,30,8,18,46
04930,10,25,34,17,20,26,29,34,55,5,7,13
27495,3,8,16,2,13,15,26,26,26,0,0,2
95925,20,33,43,0,6,19,17,28,32,4,9,16
35014,9,34,60,29,34,38,19,28,58,13,17,23
55873,6,11,14,5,14,32,16,19,29,8,20,21
97976,7,17,20,5,34,64,21,27,32,7,13,19
61259,30,38,47,8,9,12,9,25,50,5,21,39
30372,15,31,37,5,11,31,4,10,28,10,22,37
18073,30,40,64,19,21,21,17,18,19,6,35,38
11445,14,29,32,14,23,49,30,39,57,6,16,17
32915,10,16,38,7,14,21,13,20,22,7,12,22
11545,25,37,37,0,13,18,6,12,21,4,13,42
57980,2,19,36,3,6,15,0,9,13,17,21,25
92252,0,30,47,9,17,30,13,32,33,25,45,64
24867,5,14,22,9,25,54,3,22,30,12,15,17
91685,7,19,21,0,9,10,2,2,14,6,8,13
46830,9,18,30,20,35,36,19,31,35,6,9,12
48208,8,17,23,7,13,18,8,18,45,19,25,32
57561,12,21,41,18,28,37,6,14,14,7,12,15
60027,1,12,18,8,25,52,22,23,31,18,28,41
25300,16,21,34,4,19,36,6,9,11,0,19,31
64915,2,17,18,11,18,23,0,6,16,2,19,30
22285,0,21,33,5,9,14,29,39,54,15,23,34
69142,14,27,36,10,16,24,27,29,38,10,14,24
12295,9,15,21,28,31,32,6,7,8,18,42,44
64537,6,9,16,11,14,31,24,43,44,15,16,19
05358,8,21,25,16,26,40,21,26,30,6,18,30
42388,25,28,47,4,27,34,27,34,37,7,21,26
39836,9,30,36,3,14,20,3,6,24,11,17,24
24977,25,33,53,22,24,27,6,7,17,9,16,16
