uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
01079,1,25,31,8,21,30,29,40,49,21,31,32
49400,16,29,35,9,10,35,6,26,32,10,12,13
03709,0,6,8,8,20,26,1,5,11,6,8,34
67746,4,18,27,0,2,18,9,16,31,28,32,48
44531,4,17,29,10,18,27,5,13,16,18,20,38
15505,16,17,28,7,24,37,6,15,25,1,13,16
87684,23,41,42,25,31,49,6,16,19,24,35,54
95954,2,12,14,13,15,21,2,12,18,3,23,32
13154,12,18,39,10,31,33,6,16,31,23,25,32
20373,0,0,11,6,18,23,5,7,35,1,3,20
99894,20,20,25,9,16,26,9,20,25,3,9,19
97016,5,21,50,9,15,15,1,10,29,7,23,42
00781,3,3,5,19,44,47,7,12,31,2,3,9
08566,3,23,30,9,24,25,7,27,31,0,0,20
13954,4,12,16,7,27,27,4,16,35,11,16,20
21849,20,25,32,7,21,24,9,9,17,8,26,29
29332,9,10,10,26,33,47,6,19,31,8,11,18
77413,6,24,48,12,13,18,9,14,19,10,17,34
98515,13,16,16,5,15,45,7,11,20,13,16,40
93509,26,33,41,15,22,22,5,26,26,0,6,8
74828,1,22,29,2,11,12,6,11,15,21,38,56
03669,3,23,35,15,21,24,0,1,11,8,14,35
19170,11,14,20,10,10,18,30,48,56,2,18,20
04961,2,23,32,4,5,8,6,7,20,7,24,44
37784,7,16,17,5,10,17,15,34,43,20,43,61
89117,9,27,34,29,32,40,11,31,46,4,8,14
01083,13,14,23,17,24,37,3,8,10,10,33,37
02677,10,17,22,10,22,25,0,12,32,15,44,52
39671,6,21,25,8,8,12,28,35,38,20,20,22
04209,19,21,30,5,26,31,28,53,58,20,26,56
86379,28,29,33,5,24,27,3,4,10,7,24,34
51404,2,19,22,16,16,17,1,15,25,20,20,24
55642,7,12,22,19,21,24,14,20,33,1,15,29
73241,7,21,21,7,14,23,17,23,30,2,23,29
75659,7,13,23,9,17,17,0,9,21,10,15,25
57309,18,27,42,6,16,17,27,28,57,15,32,34
99281,20,30,31,15,15,16,3,6,17,8,14,16
66308,10,12,16,5,24,44,7,9,14,10,24,27
17022,1,7,21,0,12,13,17,43,49,6,10,16
21587,25,29,37,9,18,18,4,13,23,5,12,12
48493,17,39,46,17,26,28,3,9,16,2,17,25
81724,6,24,47,7,30,58,0,6,16,0,20,31
82319,8,28,46,8,10,40,18,24,28,1,7,19
27173,10,10,19,29,35,35,17,23,35,5,12,17
09535,0,8,18,0,3,4,8,12,22,6,6,26
56201,12,27,54,1,8,35,4,4,10,4,7,12
57594,19,21,21,6,21,39,5,15,22,1,4,12
72210,8,16,24,17,47,47,6,13,23,15,25,28
83676,8,16,26,11,18,19,7,14,33,25,35,41
46145,19,28,34,2,8,9,17,41,53,3,7,25
30740,7,14,20,2,4,12,2,7,9,5,13,21
58311,10,16,19,12,31,38,13,26,30,1,7,13
30288,13,29,30,4,5,5,11,19,25,3,3,26
10722,17,22,39,15,16,23,24,27,37,18,20,27
20146,26,29,42,5,10,28,20,25,26,14,21,40
28051,2,6,8,7,12,31,11,13,23,13,17,23
12650,11,12,38,2,2,8,5,24,27,9,16,30
04195,20,42,51,6,14,38,10,21,29,0,11,26
33413,0,0,12,23,31,32,2,15,18,9,10,30
72523,1,7,26,7,33,59,29,37,43,3,33,51
46915,8,22,41,17,32,37,13,26,33,12,30,50
18615,18,30,38,1,9,23,5,5,29,1,2,15
96829,18,20,30,8,21,21,14,20,35,12,24,28
14854,12,12,19,10,15,18,13,19,26,14,17,36
45396,2,15,16,0,20,28,2,22,39,1,3,10
18687,1,5,8,22,26,33,9,14,33,2,3,22
53776,18,28,36,30,37,55,1,1,1,0,8,11
59921,2,5,10,15,26,38,1,13,14,6,22,44
70669,6,13,14,15,40,42,22,23,27,14,27,44
89861,17,30,32,0,0,23,2,32,57,0,0,5
88271,9,17,21,0,7,12,7,24,27,4,28,45
14558,20,22,28,8,23,36,1,2,10,12,19,28
81473,0,8,14,9,21,36,7,26,54,10,26,56
21799,5,23,29,0,3,13,12,22,22,14,16,22
29250,14,17,25,4,20,21,24,24,26,5,5,21
33715,9,24,31,2,18,20,0,16,30,16,23,26
66298,5,9,31,4,6,6,9,16,16,24,26,34
87105,3,8,8,17,33,35,19,19,37,1,8,16
02036,10,31,33,10,18,43,3,9,9,7,19,27
81287,7,11,13,3,23,52,1,8,8,29,35,59
90283,0,2,3,3,26,35,26,49,64,12,23,43
95751,4,6,29,5,12,15,4,5,9,3,24,42
78888,16,33,53,13,17,30,13,13,13,6,34,53
36874,28,42,49,8,33,35,28,37,48,13,24,25
66328,3,20,42,15,39,54,13,37,44,22,28,47
61169,30,35,40,30,35,39,19,25,33,27,32,61
89095,2,2,5,5,35,48,28,32,50,5,8,13
43652,13,13,19,6,28,34,3,14,32,0,15,35
99807,1,21,40,9,20,48,6,7,32,5,12,25
05842,24,26,30,25,33,53,7,15,22,3,10,14
34185,17,18,20,6,25,47,0,25,32,30,50,69
54800,10,23,26,5,7,27,7,16,20,5,34,38
59168,9,12,40,2,23,24,0,2,5,13,15,20
17104,7,14,24,7,23,35,7,8,27,4,34,40
75278,2,17,38,2,30,46,26,52,69,11,11,11
21369,24,33,61,2,16,25,9,21,29,5,5,13
36532,1,4,9,27,39,47,10,10,26,2,3,4
05738,16,20,21,11,25,40,4,10,15,30,32,41
74928,6,7,7,14,18,24,9,17,22,9,19,28
63367,1,13,20,6,7,33,7,12,19,5,15,23
43565,1,5,8,25,29,36,14,16,22,2,18,28
91417,20,36,44,2,30,35,30,59,60,0,2,10
04404,4,12,22,0,0,9,30,37,37,1,9,16
66605,15,30,55,7,7,32,6,26,27,12,18,19
95782,9,17,37,7,11,27,29,35,42,26,32,42
50952,28,32,53,5,7,7,2,12,13,4,5,9
63066,1,8,16,0,2,8,4,9,12,2,6,22
74275,4,6,36,3,9,12,10,40,53,12,19,29
49143,0,4,30,8,11,18,2,7,13,3,8,20
18416,8,28,30,18,20,31,17,26,32,3,13,17
72124,12,14,22,12,23,28,0,8,36,10,37,40
18858,10,20,28,9,19,35,5,13,27,6,12,25
03369,5,17,17,6,8,13,5,14,17,7,17,26
74397,6,10,38,12,13,23,1,15,25,9,16,36
89930,11,19,31,8,17,26,24,49,69,12,13,18
53457,1,8,17,5,31,43,10,29,37,3,12,21
40163,21,22,23,1,9,37,3,12,20,18,28,38
33747,0,3,22,3,19,25,13,19,37,8,12,20
74286,12,32,42,4,23,37,13,18,21,3,3,8
52366,11,16,21,15,23,34,1,3,4,21,30,47
10685,5,5,30,0,7,25,7,14,23,10,12,15
79857,3,29,32,15,25,27,11,13,19,24,36,48
82431,6,9,15,1,6,10,1,5,12,12,14,20
35503,1,11,15,1,4,10,9,19,22,9,12,33
48241,20,26,46,0,5,10,17,20,27,1,24,33
38839,7,10,29,0,26,37,2,16,24,7,8,15
50832,0,24,26,9,10,18,5,31,31,6,7,16
19119,1,21,50,4,11,11,15,32,34,8,21,39
45623,8,32,49,1,18,25,28,44,63,12,20,30
51305,3,10,12,30,43,64,20,29,48,21,39,52
99556,2,9,19,1,2,11,12,18,35,8,35,36
06278,30,42,68,1,1,1,8,38,47,17,22,24
11849,10,22,22,9,17,22,14,19,26,15,24,40
57872,16,22,38,15,44,54,0,4,7,5,13,31
44706,2,13,34,10,14,21,5,20,31,10,24,30
02180,3,20,50,7,13,21,5,6,7,0,11,29
21933,0,29,48,9,19,40,6,10,35,5,34,38
58153,9,13,28,6,25,38,22,26,35,14,19,37
18718,11,16,24,16,23,25,0,10,12,16,17,18
98620,15,15,33,15,18,25,0,5,10,16,44,64
