uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
43803,4,14,22,23,27,36,14,19,44,8,22,42
11038,3,11,16,3,9,11,2,6,20,22,22,25
34093,8,15,34,15,22,27,17,31,53,18,33,41
98591,13,27,53,5,24,34,17,44,44,9,18,25
46363,17,27,45,13,20,20,10,19,28,6,10,20
67973,0,5,11,8,16,24,1,8,16,6,16,28
14822,4,20,24,7,22,41,1,20,24,1,20,46
63049,16,24,29,17,44,61,8,9,16,29,32,58
46772,7,31,44,0,17,21,7,17,27,1,6,27
88457,11,21,45,16,19,23,4,21,30,2,4,14
64966,0,1,5,4,4,34,15,28,30,19,39,42
29489,13,21,40,25,50,53,2,2,9,7,14,18
59599,11,38,53,2,28,31,2,7,7,15,16,20
75170,9,15,33,6,10,12,9,11,20,10,13,17
78563,5,17,37,2,4,9,9,26,39,8,25,36
21328,2,3,18,3,10,24,19,27,35,0,29,31
98183,4,17,27,9,22,28,17,25,31,9,12,32
31125,10,40,48,9,19,26,5,18,22,3,30,40
69811,4,5,6,9,24,33,12,29,32,17,20,25
21948,6,17,40,0,10,12,19,21,22,5,12,26
99548,16,23,39,2,18,28,6,14,30,25,35,46
53378,16,18,18,0,25,32,0,4,18,6,36,38
08950,16,25,28,2,2,21,11,26,35,11,15,28
40206,18,44,46,20,30,40,15,18,25,7,9,11
67137,0,3,33,14,40,55,15,18,31,13,21,42
43006,10,14,16,8,24,29,6,6,23,5,7,13
09511,1,18,32,8,24,50,9,15,22,27,40,55
80027,12,24,31,15,33,47,29,41,46,8,38,38
94442,13,29,32,3,5,25,2,11,21,0,6,9
62357,0,11,21,6,29,34,7,7,11,14,26,39
25274,13,42,66,1,8,22,6,23,36,0,5,13
36203,10,33,43,18,35,40,9,18,23,25,39,49
38898,9,25,32,6,32,32,1,10,20,8,25,54
60271,10,14,40,7,25,42,16,39,48,4,13,20
42536,28,41,65,17,27,40,15,21,30,7,22,42
41070,6,12,15,23,31,57,13,15,26,8,15,37
96794,9,12,22,15,18,28,9,11,16,4,9,31
98395,3,6,12,1,8,24,5,13,20,4,6,15
60056,8,21,44,13,15,34,1,10,39,4,9,29
89406,3,10,12,1,7,12,13,14,23,10,19,26
10892,7,34,61,26,28,29,15,45,65,7,23,32
83568,7,9,13,4,33,55,1,4,14,8,38,41
51429,30,44,60,26,30,46,8,12,18,4,8,9
93268,23,33,54,20,46,56,18,23,26,0,9,14
33072,27,33,40,5,8,9,18,38,44,4,28,38
28472,2,8,22,10,27,28,11,33,34,7,8,8
39574,9,22,29,9,29,47,0,15,24,4,12,42
74920,1,23,34,12,13,15,5,9,15,5,17,42
06562,19,32,41,20,38,40,5,35,40,9,14,30
82194,9,10,16,30,32,41,1,6,6,0,5,9
35467,1,31,32,7,7,15,30,43,52,15,19,37
21333,10,11,11,6,36,42,12,13,17,0,11,19
04997,8,13,16,3,13,26,3,9,29,8,9,9
34643,7,17,21,2,2,17,23,46,49,2,28,33
71156,16,35,43,10,22,30,16,46,47,2,10,19
22689,14,34,35,4,7,9,16,33,34,7,35,40
62674,10,20,35,1,3,5,15,24,25,6,7,12
24615,3,7,10,11,16,34,13,27,31,4,9,33
61522,8,27,36,5,16,23,25,34,38,4,25,30
58490,16,35,48,29,30,39,0,1,6,3,9,19
45014,4,23,31,2,12,13,6,12,13,7,14,18
41209,5,13,13,7,14,33,0,3,8,10,19,33
64677,10,40,56,4,4,11,6,13,20,8,13,30
28411,19,47,58,20,25,35,17,29,32,9,19,36
52940,2,6,7,7,9,14,14,33,33,6,7,12
29018,14,17,21,10,28,36,3,5,12,9,9,15
73280,8,16,40,8,37,50,3,9,14,0,0,5
43275,0,24,28,0,9,22,6,6,23,18,27,36
84341,12,22,44,3,32,37,10,14,27,27,27,38
57099,1,1,13,3,4,23,0,17,42,8,11,24
95703,10,17,24,20,39,61,12,39,55,4,16,17
15878,1,9,12,6,9,19,6,15,15,6,8,24
40174,10,12,20,3,22,42,5,16,35,25,52,72
60098,5,17,26,7,23,30,8,20,26,6,9,20
29997,17,18,38,15,23,40,0,7,12,3,5,15
32588,13,21,23,10,16,18,7,20,23,14,39,39
82435,2,11,14,0,10,32,17,18,23,8,26,50
47437,10,16,30,0,7,8,0,3,10,0,8,16
41493,8,12,26,7,16,35,3,12,24,19,21,34
29154,19,29,31,10,18,21,15,32,39,12,19,25
77278,0,2,11,19,23,47,7,23,26,7,31,34
87200,0,20,35,16,43,62,6,11,11,2,14,17
40262,20,25,26,3,13,25,13,32,36,15,16,16
87084,15,22,23,7,11,12,6,7,12,7,9,10
54192,17,27,47,5,10,10,28,48,48,8,9,15
93943,17,22,49,11,20,24,3,3,15,15,16,23
