uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
11024,6,15,18,10,10,34,10,24,29,27,38,51
66464,5,13,22,4,25,28,1,26,35,8,10,14
22945,19,25,42,2,3,11,2,4,13,3,8,11
75506,13,13,18,17,27,35,7,11,19,20,25,32
61919,2,11,15,5,12,21,14,17,22,15,18,40
86120,4,9,15,4,8,17,1,29,34,20,39,62
27160,9,29,37,2,8,23,13,30,31,8,12,19
97420,7,9,12,16,25,32,3,5,6,6,30,54
75592,5,35,48,0,5,12,19,33,39,6,22,28
18789,16,29,38,8,29,32,26,46,56,2,14,31
42858,29,35,51,16,36,56,20,24,40,7,16,25
67700,5,17,26,20,48,69,20,25,44,15,15,21
65064,20,23,31,3,19,26,12,26,43,0,20,35
15917,13,31,55,9,12,13,28,48,51,2,22,26
17919,14,17,24,2,4,22,6,30,37,9,29,44
13081,3,3,10,12,18,28,1,8,33,15,15,20
48210,1,20,23,2,23,38,8,16,16,1,1,8
32996,12,17,40,16,25,30,26,27,38,7,8,12
93337,12,21,25,6,25,35,3,7,9,21,31,46
65813,17,25,34,3,3,4,7,25,41,14,19,20
71615,6,19,29,27,55,68,1,23,25,8,12,21
30544,0,11,25,4,16,26,10,18,35,0,3,8
48745,0,27,31,3,13,15,14,27,33,15,17,32
91843,7,17,22,25,29,47,9,19,37,23,28,32
94979,25,44,48,17,39,43,20,48,54,16,16,17
85808,6,17,32,2,26,35,3,8,28,2,7,25
23015,12,19,23,1,8,16,9,27,36,3,14,22
94011,8,15,16,7,11,16,6,7,14,27,45,59
41093,17,28,38,9,35,40,7,12,36,5,6,9
16500,9,16,22,15,17,25,13,22,29,10,38,42
12215,5,25,25,8,18,27,22,29,31,18,47,52
36865,28,39,67,24,30,42,11,38,48,4,9,9
29405,18,25,28,1,18,47,17,26,54,8,31,39
19527,10,17,19,20,20,26,1,3,22,19,21,30
38858,3,3,12,7,35,48,16,18,32,9,13,19
69467,8,21,25,11,20,39,20,32,52,6,10,27
08740,6,25,35,0,17,27,9,23,27,10,13,33
82316,9,23,34,10,16,17,3,19,25,7,10,12
59546,8,17,35,8,27,28,14,33,45,10,26,54
98616,7,17,47,4,26,42,13,37,44,12,21,24
26684,0,8,12,19,49,53,19,47,74,10,10,28
28514,15,24,34,4,21,29,1,24,24,20,29,31
64938,3,19,27,6,16,22,5,10,13,2,5,9
02805,14,28,32,15,33,45,18,28,28,0,21,31
45985,1,1,4,25,49,54,8,13,13,15,25,33
58947,0,9,14,9,19,29,18,25,48,27,39,40
42276,30,59,63,10,11,11,8,8,27,0,6,8
43852,10,17,30,7,36,40,8,20,27,9,13,20
06997,7,16,26,1,26,46,5,17,37,15,22,29
80544,29,46,54,17,25,29,21,27,32,10,29,51
37293,4,7,16,13,16,17,7,9,14,2,4,10
51530,7,17,17,6,7,25,3,3,8,7,9,27
53948,4,8,30,24,48,50,0,10,20,6,13,31
03291,1,12,32,22,34,44,14,22,22,16,24,32
33144,4,13,15,27,31,36,10,17,34,4,14,30
23130,9,39,44,30,56,63,8,12,16,23,32,51
32204,24,36,41,9,22,36,24,34,53,9,21,36
63311,5,11,14,1,1,28,3,6,11,22,51,56
87530,21,37,44,20,31,49,4,8,8,6,12,24
82072,3,15,44,8,28,33,1,11,40,4,8,26
13242,2,17,24,6,9,11,2,14,19,20,50,58
22539,3,13,13,9,36,42,2,19,39,16,25,28
62201,9,16,16,17,39,57,7,35,40,0,1,7
69151,12,33,54,11,19,24,30,35,40,11,18,18
10924,5,23,24,9,12,31,4,19,33,6,8,16
68156,8,14,18,2,14,42,2,6,12,1,9,19
63314,8,10,21,3,12,19,3,22,23,5,16,23
76279,10,18,21,3,4,10,5,7,26,5,29,30
66577,6,16,22,10,12,17,3,7,12,8,17,22
81901,3,6,23,28,37,37,2,5,6,22,38,61
43323,22,30,39,10,13,17,0,10,29,26,55,55
41112,3,13,20,11,24,26,14,15,45,8,15,42
85920,10,14,14,13,23,23,14,22,23,17,20,25
60413,5,19,23,10,32,58,7,27,31,12,17,25
06015,6,15,21,3,5,14,17,21,23,5,15,29
67769,4,20,40,1,8,14,8,33,38,1,18,24
64053,16,20,33,10,35,42,30,36,39,8,38,47
87540,4,23,24,13,26,36,1,5,34,1,30,33
51596,2,8,8,17,30,39,16,17,27,7,12,14
37796,14,31,33,11,15,39,13,14,25,17,25,27
16194,24,26,32,2,5,24,4,6,15,2,9,26
10591,4,34,36,19,38,43,15,42,45,3,14,26
21459,1,1,14,0,17,18,6,21,31,12,41,69
79350,3,5,6,5,24,36,7,17,20,15,20,28
45747,0,2,8,5,5,20,10,30,33,15,24,32
51179,2,12,19,13,22,41,6,15,25,4,8,18
59728,12,20,24,2,15,29,18,25,52,1,12,13
30703,22,23,29,0,30,38,9,21,31,0,5,18
80026,6,25,43,2,8,8,16,17,17,3,11,22
15548,0,15,32,7,16,22,15,18,24,4,12,26
17159,13,22,39,7,28,43,0,8,21,4,14,20
59010,18,33,52,8,26,27,6,21,31,0,1,14
04112,11,27,37,15,28,38,4,13,27,5,12,21
11464,3,8,28,3,22,24,6,14,37,19,22,31
79474,25,30,43,20,29,49,5,9,27,4,29,47
07660,13,14,16,28,40,43,5,19,23,20,29,46
96327,8,22,29,7,13,26,14,19,40,8,16,26
92523,5,5,15,1,23,28,17,27,33,13,14,30
98700,5,20,39,22,41,49,12,17,19,6,27,35
39209,12,22,22,16,16,27,1,8,37,4,13,38
02238,10,11,40,11,23,29,7,19,37,20,20,31
53835,7,9,13,4,8,17,14,30,35,6,6,11
53220,6,30,35,0,25,37,0,7,13,8,18,30
07163,15,15,21,9,19,19,6,10,39,2,3,4
11162,10,10,30,16,36,41,19,26,32,4,13,23
08452,1,6,8,4,14,22,10,15,22,5,18,23
48853,1,28,32,9,22,46,8,34,54,9,14,33
92243,8,34,37,10,16,18,11,30,35,2,19,28
29975,15,33,40,8,10,12,1,8,27,2,28,36
53884,4,5,14,12,27,27,13,17,24,9,13,17
12842,6,9,10,4,23,33,9,15,35,2,9,17
29938,30,51,54,2,13,16,9,19,29,10,12,29
61631,8,11,24,9,18,43,4,32,34,4,5,21
38119,9,19,26,29,33,52,8,12,13,1,21,37
75529,12,14,19,29,44,47,12,26,45,2,10,19
59403,3,17,23,20,23,27,1,4,19,5,11,20
77830,4,6,36,0,3,18,21,23,24,20,31,39
23925,23,26,48,0,26,42,2,11,28,9,24,30
86489,5,15,45,4,9,25,2,6,29,1,10,21
24947,5,6,20,10,30,51,27,45,51,4,6,28
21462,20,25,39,0,7,16,5,13,14,9,14,18
73803,2,5,31,7,14,32,18,21,23,9,12,33
61015,0,6,22,3,9,9,19,40,69,20,30,37
79273,9,16,31,5,33,35,1,23,43,5,35,47
13619,2,17,44,6,12,18,10,39,47,2,11,23
87780,25,29,37,3,14,18,20,39,66,11,14,17
07571,9,24,28,16,35,45,8,14,16,7,23,26
90277,12,37,37,5,12,23,14,23,34,29,32,36
20534,9,23,25,19,29,35,6,24,44,6,23,28
62863,8,24,29,9,14,19,28,31,32,2,3,4
89331,3,21,28,22,24,30,19,27,55,10,16,23
37431,29,43,44,8,11,20,25,35,36,18,22,27
34804,24,29,29,18,18,19,27,36,36,12,22,38
18067,5,22,44,17,25,52,6,10,21,18,25,35
38793,20,36,36,3,9,10,3,24,41,19,39,55
51644,17,35,45,28,32,48,10,21,29,0,7,13
91217,3,16,33,18,38,56,5,10,17,25,28,31
23808,7,26,26,7,14,17,12,27,37,1,29,41
94591,2,3,14,5,9,12,1,7,17,14,23,34
48476,14,40,54,1,5,6,9,19,25,0,5,20
05014,3,3,16,12,20,24,4,19,19,9,9,32
86254,24,32,37,8,10,13,15,15,16,30,45,53
28716,5,21,34,1,15,38,14,15,35,28,30,55
88755,22,32,50,11,21,34,8,20,21,4,10,28
60366,2,20,26,14,17,18,19,37,37,20,48,58
20288,9,24,40,2,19,34,6,34,41,10,28,29
09203,1,6,36,8,16,17,8,12,14,10,18,24
28031,18,25,32,27,32,42,0,29,48,30,34,41
36140,28,35,43,1,8,13,7,9,19,9,15,15
31275,9,24,25,1,29,32,15,21,24,7,10,15
86025,24,27,32,5,15,21,5,22,36,22,39,46
70979,2,11,26,3,11,11,11,14,32,10,12,12
60507,5,8,14,15,19,19,25,25,33,9,15,28
85904,9,18,32,1,13,16,7,11,11,2,28,35
38350,10,11,20,6,9,13,9,13,25,29,29,39
97333,5,34,52,23,34,41,13,28,58,16,29,32
80708,10,11,11,3,5,16,10,19,22,8,13,42
75410,7,8,12,6,15,24,4,19,37,8,35,64
76890,0,4,12,10,27,31,10,24,39,6,15,16
20167,7,13,18,11,24,31,5,8,15,7,17,19
08914,7,27,32,9,11,20,16,45,53,15,23,28
91235,19,20,30,12,30,35,3,7,15,9,20,23
47180,21,24,53,4,13,20,3,14,19,27,27,32
82091,7,25,43,1,5,11,17,31,60,0,2,9
37236,26,40,44,8,9,9,5,34,44,11,28,38
93354,6,8,34,0,6,23,18,19,43,8,14,35
66501,20,35,40,4,14,26,7,10,34,6,14,16
22708,11,23,31,21,33,52,26,26,43,13,14,14
01741,20,26,36,22,33,35,14,27,33,10,15,19
75544,24,24,30,1,7,8,17,19,27,19,21,36
12463,2,25,33,19,23,24,20,30,56,5,11,15
64089,14,17,31,5,6,14,8,9,23,15,44,54
40727,30,35,46,2,11,16,14,27,32,4,25,47
80003,3,5,10,0,13,14,10,20,28,4,21,25
98471,28,32,48,0,11,33,3,5,17,8,9,15
44432,6,27,38,18,24,25,11,15,19,8,22,38
10429,18,27,41,9,15,35,14,36,43,4,5,18
18332,9,11,20,15,23,33,27,35,38,3,16,30
71070,6,6,23,5,8,27,3,12,22,4,20,27
69878,7,35,42,9,14,33,19,38,43,8,26,42
18884,6,12,39,24,37,47,3,4,14,11,13,20
53123,1,5,9,18,30,30,10,15,27,8,25,28
99985,1,13,26,8,20,40,13,21,35,7,15,38
87155,9,19,30,3,21,33,4,5,12,1,11,13
83102,21,35,41,20,24,29,11,16,22,19,20,27
08217,21,36,36,2,9,15,3,14,19,8,26,31
30753,5,5,18,3,6,8,1,5,5,9,24,33
42683,9,10,20,14,44,49,8,13,26,10,19,28
54879,10,13,17,2,12,36,10,28,37,9,17,36
83366,13,13,16,3,5,6,12,14,27,1,31,39
58712,3,29,32,1,6,6,2,30,33,8,32,37
93366,8,11,12,29,39,44,3,11,12,16,22,29
13103,19,28,31,19,28,37,10,14,17,21,49,54
30047,20,47,54,4,5,16,6,19,24,8,13,22
25323,9,18,26,16,33,47,10,26,29,17,36,38
65125,18,19,37,20,21,26,22,27,37,5,22,30
46023,18,18,23,16,29,45,6,15,41,18,40,42
97102,18,28,41,15,25,29,21,33,42,11,30,30
69057,0,6,17,9,18,47,13,28,39,22,28,41
78935,10,27,45,2,12,21,6,25,34,7,11,13
