uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
96331,5,13,20,4,6,26,9,10,27,8,11,12
48525,7,9,14,10,12,15,9,17,25,2,19,20
30724,26,28,29,10,18,19,10,13,32,10,17,38
13076,2,2,2,11,11,35,9,24,34,6,24,32
50694,9,22,28,10,16,22,10,11,13,19,37,48
79969,8,23,26,3,4,29,4,6,10,18,46,70
67507,6,17,18,11,30,31,12,26,32,9,15,33
92988,21,23,34,6,15,34,6,31,39,2,21,26
28133,20,27,31,5,22,39,7,8,19,9,26,32
47080,2,9,12,0,10,31,7,11,18,11,20,25
66394,7,9,15,0,19,20,2,5,6,4,11,31
60532,9,34,40,9,19,29,9,14,28,18,31,61
49516,3,15,26,19,25,51,1,9,15,20,26,45
82846,9,14,27,20,24,24,17,24,29,3,3,10
00400,0,11,17,10,24,30,0,10,36,8,31,32
24599,17,25,39,1,27,40,5,19,20,10,21,30
46487,9,17,24,14,20,29,1,1,18,9,29,37
00169,5,11,24,2,31,32,25,35,39,8,11,17
83888,6,36,41,7,31,31,29,55,66,10,14,17
37687,1,30,37,0,9,9,4,11,18,2,3,23
20603,5,14,18,0,6,15,10,20,20,8,17,19
16428,25,43,49,6,15,24,19,47,52,28,39,48
81443,27,29,38,20,30,35,4,27,28,12,18,18
25636,2,7,12,23,29,42,6,8,11,1,7,37
46913,12,30,30,1,14,16,10,16,36,21,39,53
96487,10,23,27,4,5,18,8,12,23,12,38,45
82950,14,25,31,14,26,26,9,11,12,10,36,37
32046,1,13,38,2,14,35,20,38,47,3,8,21
37031,19,47,64,6,7,11,7,37,57,27,37,38
49210,5,12,15,10,12,16,9,27,33,4,12,22
18412,8,20,48,7,10,13,9,29,33,5,12,15
83615,4,8,8,6,12,15,3,12,24,14,16,41
22050,0,8,23,10,13,20,7,13,31,5,5,8
37507,9,17,24,14,18,23,0,2,9,2,2,9
81761,30,45,59,6,15,25,8,14,34,24,27,44
47616,0,12,29,0,17,36,5,11,14,15,32,41
35412,9,20,23,16,35,35,11,13,22,9,12,22
10833,2,14,15,7,8,8,10,17,26,16,44,65
04040,2,21,25,18,38,65,5,15,23,5,9,14
00844,22,41,43,7,8,18,20,28,37,5,33,35
32979,3,3,23,19,25,32,3,29,29,1,8,13
72133,16,31,32,17,20,33,8,12,18,6,8,18
62312,20,40,47,27,32,42,28,38,44,2,11,13
98122,10,13,22,29,47,63,5,13,23,24,50,55
54255,9,9,25,6,16,38,28,29,39,1,21,21
57593,5,24,46,2,8,15,8,21,26,4,22,23
19119,3,24,35,26,36,44,2,22,27,15,25,33
74283,13,33,58,21,28,42,8,21,46,6,20,28
50338,8,14,33,18,21,41,10,10,35,2,31,38
80647,4,22,23,12,17,20,1,3,21,19,26,35
75734,20,40,41,17,29,37,15,26,36,1,16,16
46326,9,15,18,18,34,39,2,17,36,4,10,34
19447,4,31,40,12,14,29,4,12,16,12,21,41
48640,29,39,65,3,4,22,14,24,34,1,9,13
75173,4,4,6,1,1,15,8,10,18,8,14,24
80196,24,39,41,29,32,34,1,16,45,0,4,4
46610,3,11,13,18,34,46,4,11,24,15,25,26
57769,26,54,63,20,49,67,2,10,14,13,36,43
26903,7,15,24,8,17,17,24,26,50,8,15,29
39289,10,18,20,4,9,30,10,13,21,4,4,5
12546,19,28,38,10,27,28,8,15,32,15,27,35
25581,6,20,28,9,39,43,4,14,44,0,2,2
65510,6,11,21,20,20,47,4,17,23,7,12,30
24036,1,16,18,5,6,15,18,26,56,4,22,30
55544,16,35,44,4,5,6,9,14,23,27,31,60
22515,19,23,43,6,16,38,1,26,27,9,17,22
71132,24,33,57,8,23,33,12,39,49,30,30,30
47152,0,19,25,11,21,21,4,6,6,8,28,36
44556,4,5,11,2,7,12,28,58,75,13,13,18
46066,1,31,37,0,7,19,8,9,17,23,25,39
99076,20,34,38,8,21,24,20,38,52,22,31,32
50618,8,11,23,7,18,21,29,34,35,7,25,49
58018,5,20,21,26,56,85,9,19,34,2,13,22
01440,5,15,15,18,48,49,2,22,30,19,43,54
57707,5,10,32,24,30,48,16,16,16,6,14,35
41208,10,20,25,4,14,31,7,7,14,22,30,42
85360,12,16,22,7,27,38,7,12,17,0,10,18
84622,6,10,18,0,26,30,30,51,55,15,26,26
54341,3,7,16,4,5,7,9,29,29,4,12,16
84854,7,7,27,0,3,9,8,15,15,18,37,37
96859,1,8,25,15,15,31,1,5,5,13,18,27
37892,1,2,7,21,25,29,14,18,20,17,27,45
31751,3,28,44,1,7,11,1,9,13,8,17,35
28756,10,35,49,21,22,34,8,26,41,13,33,40
27822,4,13,40,5,21,25,0,19,29,1,2,5
36333,9,29,38,10,25,36,2,2,10,22,26,43
33669,0,7,29,22,44,72,7,10,20,9,19,29
51216,14,19,19,28,39,41,10,20,41,19,19,24
68687,2,14,39,4,11,23,10,32,39,16,31,46
12729,5,19,24,8,11,18,2,17,20,3,13,20
74572,19,32,35,26,34,37,6,32,39,2,5,5
25458,11,17,34,7,11,20,19,29,44,20,24,33
73380,21,22,28,15,17,47,2,3,12,7,18,43
99322,8,35,43,5,11,38,14,39,41,11,37,52
88180,9,17,25,2,5,34,10,16,23,14,25,28
99145,8,33,39,7,11,30,26,29,37,29,39,42
35781,6,33,36,15,21,37,6,21,37,12,15,28
42693,3,8,12,23,34,44,4,16,32,14,18,27
67419,20,39,40,0,1,5,5,28,45,4,9,28
06479,4,8,31,8,17,18,4,18,20,0,7,20
24378,3,8,14,0,9,18,0,22,24,6,20,27
67859,18,26,54,6,8,8,9,11,15,0,0,5
63991,0,18,23,13,40,43,3,14,28,6,17,18
29838,8,13,20,20,37,47,11,13,14,1,1,14
37663,20,27,41,5,10,34,16,24,39,27,29,31
19683,2,10,36,7,8,33,9,12,27,2,8,15
65505,10,13,13,0,24,25,22,29,41,18,25,45
40198,15,21,30,17,18,22,4,16,32,15,34,35
59532,9,25,25,9,38,60,2,3,13,17,20,25
15154,4,23,44,4,22,25,6,24,34,5,13,32
28727,4,4,27,6,13,15,1,17,46,4,26,46
24513,14,16,25,0,0,12,30,40,51,2,17,24
82011,2,5,26,0,11,25,0,2,20,5,9,24
