uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
23233,5,18,31,16,18,20,13,22,27,17,32,39
09092,18,32,35,20,27,36,27,35,55,2,10,21
70754,17,34,39,2,3,5,3,22,41,16,19,20
62817,2,10,30,7,15,39,9,13,16,10,20,25
19387,14,14,16,5,14,15,6,16,30,20,24,38
01538,18,22,29,3,15,34,3,13,26,16,24,29
54502,2,4,16,1,9,29,1,2,10,1,3,17
04583,8,17,27,0,3,20,9,19,19,0,9,15
98598,29,38,47,12,23,27,12,22,27,9,26,32
89736,6,11,14,21,35,50,18,30,33,20,26,29
68622,1,5,10,1,1,11,7,12,25,8,35,49
91412,6,16,20,6,12,14,12,24,25,20,28,34
66525,7,13,22,18,35,40,14,32,38,19,22,40
37334,1,5,11,21,37,45,19,20,46,8,19,22
01893,3,22,28,10,24,27,3,8,17,27,43,66
95597,18,43,57,3,11,18,6,16,27,3,13,16
59559,4,33,35,4,12,32,12,38,62,9,38,43
79372,5,12,31,13,22,22,7,10,22,30,43,55
92125,9,17,25,17,20,27,17,45,45,3,6,10
09472,2,5,24,2,20,23,7,8,32,16,29,31
30629,10,17,24,4,5,17,9,24,30,20,21,45
69011,17,21,30,21,36,39,10,14,27,12,12,22
09725,14,38,56,23,47,55,6,6,21,9,17,23
00749,14,19,44,26,31,40,27,33,37,19,31,53
32439,6,14,20,17,20,37,10,21,28,8,13,21
84337,5,9,9,10,11,18,18,34,48,9,9,27
17079,2,10,26,14,22,23,10,22,24,18,33,38
08871,8,13,26,9,14,19,7,10,19,4,10,20
21133,15,20,33,0,1,7,16,36,54,25,41,49
95124,11,41,50,7,11,19,16,21,23,7,17,22
56491,5,26,35,5,14,22,26,34,55,0,2,16
78270,2,20,38,17,25,25,12,32,35,9,31,34
61534,10,13,18,28,57,65,12,20,39,3,23,25
94034,7,14,23,9,17,18,16,41,42,1,7,24
71725,4,11,18,4,13,30,7,8,21,25,28,41
01031,4,21,46,9,9,26,11,28,32,3,12,13
28903,7,35,35,2,21,31,4,10,19,3,7,8
97976,19,20,25,9,35,44,6,13,21,3,17,36
13692,26,40,40,5,17,27,30,38,52,4,31,41
68467,5,6,32,1,4,12,5,14,34,10,22,45
49928,3,21,22,29,48,56,3,22,30,4,16,20
24682,6,10,19,9,16,22,0,18,36,20,34,39
48587,8,13,13,7,18,23,11,22,36,4,7,11
62356,8,23,26,9,19,37,4,23,28,7,10,16
35807,11,40,51,16,31,31,0,0,0,14,40,43
73031,2,13,20,1,1,6,20,35,42,5,21,26
92208,7,9,32,27,31,36,1,9,11,14,21,21
81269,9,21,23,0,1,9,11,13,19,9,13,23
97037,21,31,57,1,7,23,3,12,17,26,29,35
89104,3,6,8,4,12,15,19,23,31,20,22,22
93142,12,32,39,3,22,22,1,29,40,0,10,17
60110,23,28,33,2,11,30,21,30,38,8,12,20
10954,12,31,39,0,8,29,8,32,40,19,25,53
33556,6,11,17,4,4,15,19,22,24,10,33,40
92175,18,41,48,27,43,44,5,7,36,2,18,28
00657,15,36,43,20,23,25,0,11,40,10,16,22
18033,0,1,11,20,23,27,1,15,15,15,17,21
63521,6,10,20,9,14,24,25,28,31,0,11,29
95947,9,16,26,11,18,25,6,24,36,4,9,25
06811,17,22,28,19,36,61,22,24,33,9,28,39
09269,16,19,23,9,27,33,13,25,34,30,30,36
12193,21,32,33,5,8,20,10,36,65,7,20,28
89078,13,38,38,3,29,37,6,13,26,16,33,39
78544,8,12,25,7,21,26,5,5,24,9,27,54
51690,3,10,22,14,29,38,1,5,14,9,18,31
59755,24,30,48,4,10,24,18,32,44,1,9,18
75771,7,11,20,5,15,23,28,30,42,18,43,43
65004,5,12,13,7,36,61,18,45,56,7,14,18
52180,5,10,12,9,12,17,5,7,21,9,9,29
76869,2,10,21,3,8,30,10,29,34,10,12,13
20761,11,17,29,8,27,50,0,1,2,18,22,31
15235,9,17,23,12,32,40,3,9,11,13,40,51
15661,28,34,43,5,19,19,28,34,52,6,8,15
