uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
35115,2,7,12,11,19,22,5,29,39,6,12,17
99328,0,26,28,14,30,30,9,26,33,24,36,56
50514,9,11,16,10,10,16,12,12,20,10,20,38
49564,26,27,41,13,20,27,16,42,43,4,24,32
02969,6,20,43,4,24,45,19,37,61,18,46,50
94073,10,22,28,0,14,23,4,10,16,1,3,16
11723,1,18,22,8,13,31,26,36,48,11,18,42
11992,5,9,17,0,2,22,3,5,9,21,32,44
92674,9,10,15,3,16,16,22,32,38,21,25,25
19310,15,15,21,26,31,40,23,32,33,8,26,38
07284,9,33,35,12,21,22,2,2,12,6,19,28
11263,8,20,25,1,5,18,6,12,39,4,29,53
22171,14,35,37,13,27,27,10,17,40,6,18,23
62684,5,31,41,15,33,55,8,16,32,8,24,43
94612,3,13,31,2,4,10,0,7,19,10,18,28
22057,10,26,27,7,14,30,10,26,35,1,5,15
41314,4,14,21,6,13,43,8,14,25,11,29,47
69970,11,27,36,6,16,27,19,49,63,13,26,36
42938,10,27,34,7,14,31,5,15,22,3,11,19
47902,22,37,51,8,10,17,0,26,29,10,12,26
05835,3,11,17,4,23,25,5,15,23,18,28,28
13785,5,23,43,2,20,26,9,13,21,7,16,29
57093,19,24,26,28,33,33,6,12,17,7,20,20
47610,10,15,45,9,36,44,10,19,20,17,24,31
89571,4,20,36,5,7,30,2,32,41,0,16,25
12045,27,42,72,13,38,47,0,10,15,1,7,15
59118,2,12,36,15,16,23,10,25,34,1,21,28
49925,9,11,20,16,34,35,18,40,52,11,13,33
21100,4,20,27,3,29,39,0,9,10,5,10,15
61938,8,17,24,8,16,23,14,21,23,2,30,34
98604,4,21,43,6,17,19,3,21,22,4,14,29
60074,3,18,20,9,29,32,0,10,35,6,22,24
77526,4,12,24,6,25,41,3,32,40,7,30,40
42386,16,43,47,4,7,14,21,39,62,11,13,22
92930,5,12,13,8,11,14,0,10,15,6,13,13
99718,0,3,4,4,20,27,17,28,38,29,35,41
21632,14,31,35,14,35,47,3,7,7,9,27,36
99089,0,5,11,5,21,27,10,12,39,0,1,14
44484,14,22,40,5,16,46,7,27,44,6,8,13
60970,23,33,41,15,28,39,3,20,40,25,34,51
60493,15,24,25,6,12,22,9,16,18,0,8,24
59747,6,6,12,7,12,18,1,15,25,5,30,32
88649,12,16,18,7,7,22,0,4,14,0,9,17
37643,7,12,22,3,12,31,8,15,22,2,7,16
93711,11,12,19,14,15,36,2,6,6,5,12,12
11873,7,9,15,11,11,20,7,25,35,12,15,25
18254,9,29,46,19,25,33,4,6,22,15,15,23
94537,5,11,29,5,9,11,24,37,60,0,1,8
52925,9,23,26,11,13,17,9,10,23,13,17,23
26329,3,10,22,18,23,31,8,8,18,10,21,29
23675,1,11,27,9,23,29,0,6,7,9,28,29
75661,27,44,51,17,25,30,4,33,59,8,10,12
10573,8,8,22,3,5,24,10,21,28,6,17,24
38497,7,7,13,2,14,27,3,13,31,10,12,21
49753,6,6,16,26,32,37,5,17,17,6,17,31
93837,1,3,5,12,20,20,7,13,17,18,39,56
55701,26,35,40,3,12,18,0,5,16,5,13,30
17076,3,7,32,11,19,36,14,31,43,0,30,36
21178,7,26,29,8,29,44,0,1,6,10,24,39
53850,10,16,33,4,12,16,5,6,10,3,10,29
77487,25,32,50,23,37,56,30,33,43,16,21,30
84272,10,12,16,2,4,11,25,45,45,3,6,12
65543,17,30,39,21,24,24,10,14,20,7,7,12
95993,16,27,33,25,34,42,7,34,42,3,5,7
38324,0,21,21,16,16,31,0,9,10,9,17,21
45762,5,13,41,9,16,46,3,29,36,3,12,13
94943,1,4,17,14,24,34,5,18,26,0,7,10
32325,1,19,27,2,28,35,2,3,12,23,45,54
22266,13,17,20,16,19,22,30,30,60,6,8,22
57583,27,37,46,3,18,26,8,9,30,5,11,27
92700,7,9,18,22,45,57,11,14,23,7,9,12
54878,0,1,11,5,9,23,29,34,35,5,11,14
16113,1,13,36,1,13,15,8,14,21,9,9,17
83511,21,23,31,9,14,32,0,0,8,0,4,13
77587,4,12,22,17,36,44,2,7,7,8,16,19
29516,4,10,23,5,33,50,2,10,26,16,24,42
52841,4,10,10,13,31,39,16,25,33,18,19,33
28016,11,24,54,19,34,42,17,33,47,10,29,34
10566,9,22,42,3,4,28,5,20,40,22,48,51
76809,2,22,23,16,21,30,0,18,19,6,12,21
68644,0,10,25,7,15,22,2,7,32,25,34,42
74010,7,20,22,3,8,35,6,14,24,7,35,42
02822,2,9,18,8,16,25,11,25,35,10,18,24
99492,15,24,35,2,2,18,1,27,35,17,24,34
83938,9,12,19,5,30,34,8,18,27,2,12,27
40587,5,16,35,16,23,33,19,40,49,19,29,33
87678,4,10,12,17,43,59,6,13,21,11,38,43
76798,2,23,31,28,55,63,8,20,43,13,16,28
86844,0,2,11,2,19,20,7,12,24,3,21,27
67177,29,35,44,1,4,6,6,10,20,22,37,56
74634,7,9,11,14,16,35,4,19,40,2,3,22
87601,9,15,23,3,4,6,4,12,13,7,16,35
50392,4,4,22,25,28,41,1,16,22,0,0,12
26498,10,33,34,6,15,15,15,30,31,16,21,23
20186,16,25,32,10,17,36,27,30,43,2,14,44
66278,27,47,52,7,15,33,1,1,9,12,21,29
96311,27,31,41,28,35,38,10,15,43,2,13,16
85102,6,13,29,10,25,34,4,12,15,7,17,23
61831,4,33,40,9,12,18,2,4,19,6,6,15
75555,4,13,16,3,10,16,17,47,63,15,26,35
25180,2,4,25,5,5,5,18,18,20,26,36,39
73457,5,20,21,28,57,67,4,20,28,7,19,24
74599,0,0,20,14,15,19,16,20,34,4,13,14
82662,2,18,33,10,14,24,22,32,56,17,26,33
18486,9,14,16,25,50,51,19,22,28,0,0,1
42998,4,13,19,0,2,6,7,14,17,10,14,17
28037,10,18,19,8,23,45,8,11,15,9,9,11
28789,3,7,15,25,29,29,25,34,40,6,10,17
68949,1,7,24,8,13,14,13,42,42,5,7,20
03196,6,15,17,1,5,10,13,23,33,10,14,30
87595,27,33,34,10,22,30,1,4,32,2,7,15
54317,7,22,36,13,18,25,25,30,36,18,24,44
00189,6,10,22,8,14,28,9,13,22,4,4,11
88174,2,16,21,10,11,14,8,19,19,27,47,47
28242,10,25,37,10,19,22,3,12,28,10,22,24
13626,16,42,52,19,20,35,14,17,17,2,14,20
95169,18,31,32,4,8,10,3,5,9,6,14,24
30254,4,14,16,6,18,27,14,35,45,19,28,34
33146,0,0,7,7,9,30,4,7,12,14,14,22
21824,0,17,43,15,30,34,28,30,39,6,33,37
61980,11,23,42,11,32,45,13,21,25,23,34,55
12866,6,28,46,22,30,39,2,21,21,8,24,39
77979,4,12,19,12,22,32,4,18,23,10,13,19
87811,1,13,29,4,28,38,9,16,26,11,18,23
25780,17,44,49,4,10,23,6,8,14,4,4,5
27675,19,28,33,5,5,18,11,17,19,25,35,50
37801,6,14,15,4,12,13,3,13,25,1,19,29
77682,27,30,34,2,10,20,7,26,31,8,11,38
38658,1,8,26,10,22,23,22,35,40,5,14,32
25613,1,22,24,5,14,16,15,22,44,15,21,24
49024,15,18,21,6,16,23,1,9,12,9,16,26
89630,1,3,12,7,25,25,3,32,35,7,15,20
37072,18,23,27,17,25,26,0,5,5,27,57,85
20541,17,23,29,3,20,31,11,28,44,1,17,20
55885,14,16,22,14,19,31,15,30,39,2,11,20
24066,20,36,56,14,20,20,0,9,13,15,24,25
74461,2,11,16,20,22,38,21,24,29,7,7,14
85066,14,17,40,10,20,34,8,35,61,9,14,37
49207,16,19,22,11,12,12,2,18,23,19,45,50
53619,20,29,33,0,9,15,16,19,33,9,18,29
43865,7,23,52,13,28,30,18,23,39,0,5,5
69228,4,11,17,18,23,26,9,14,21,5,30,32
15503,4,5,8,18,36,36,1,7,24,23,23,40
64701,1,5,26,6,11,15,7,8,10,0,5,21
81063,1,10,11,5,9,17,11,32,42,4,23,30
72139,25,27,34,9,10,26,1,3,12,17,22,42
27013,19,26,32,2,16,25,26,45,55,3,6,9
13197,8,34,39,4,9,14,19,19,36,6,8,23
