uid,count_late_for_work_1m,count_late_for_work_2m,count_late_for_work_3m,count_early_from_work_1m,count_early_from_work_2m,count_early_from_work_3m,count_day_off_1m,count_day_off_2m,count_day_off_3m,count_workdays_weekend_1m,count_workdays_weekend_2m,count_workdays_weekend_3m
08827,8,9,9,5,11,29,2,11,33,12,19,32
17543,13,17,25,9,26,35,12,33,46,18,33,37
37469,7,37,38,10,11,36,30,35,51,11,41,43
80617,0,12,32,10,17,37,13,14,44,25,27,36
85356,6,14,22,1,6,7,19,49,60,7,10,12
74650,29,41,51,7,34,47,3,5,27,2,2,2
08740,10,37,57,6,21,22,18,19,44,10,18,24
96465,3,7,14,1,3,12,18,37,39,16,24,27
15252,12,20,30,12,23,33,16,18,19,29,49,58
55912,18,32,34,0,22,35,7,24,34,9,33,36
94005,4,29,35,7,9,27,3,18,32,7,33,40
79818,7,23,47,20,46,69,20,25,38,3,25,35
74014,0,8,20,20,27,37,9,34,63,19,29,38
67154,11,35,55,10,26,51,3,32,42,30,45,60
69826,10,12,22,14,14,16,4,10,25,0,7,12
65254,1,7,24,4,6,12,22,40,48,15,15,23
99617,21,29,30,2,2,7,8,38,56,18,26,50
26026,10,19,25,6,17,31,26,26,34,28,34,43
62352,0,2,6,1,6,11,23,30,30,9,26,35
93011,6,10,10,18,22,44,25,36,55,1,10,37
86111,30,41,51,9,21,22,21,38,46,4,4,20
64964,0,10,10,16,16,30,0,1,20,9,27,45
06209,26,39,50,6,9,17,6,28,33,8,38,52
80387,6,9,10,0,27,28,5,24,35,2,5,28
47319,9,33,57,27,29,33,0,18,19,7,7,8
85830,19,36,57,2,23,28,0,10,11,27,28,55
20736,4,11,16,17,36,54,13,23,31,0,19,28
90783,22,22,37,11,14,18,14,29,37,9,26,39
09441,2,8,15,13,38,41,28,31,47,4,18,33
84685,8,14,40,7,15,19,7,10,24,6,18,38
73414,14,16,34,7,12,16,6,26,52,4,26,46
74698,7,23,27,1,6,15,21,27,48,11,20,39
23138,19,27,50,21,27,29,25,25,27,4,25,53
37781,21,23,24,4,15,45,17,17,25,20,30,47
13926,7,16,32,5,15,44,15,19,47,18,30,37
75492,1,1,13,12,27,40,15,17,26,24,26,31
18975,5,22,39,1,12,21,29,52,53,19,29,36
28763,18,27,35,0,7,29,12,13,41,17,24,47
64420,6,33,58,20,46,53,15,31,37,11,13,27
93021,5,12,15,27,28,33,10,17,26,16,39,52
15082,19,26,37,15,34,53,19,28,36,0,2,29
78482,28,37,45,24,32,40,13,16,20,4,27,38
07618,3,11,18,0,1,16,0,3,3,11,19,30
14893,7,15,45,2,13,31,20,43,43,1,13,39
53458,5,9,24,2,4,7,4,8,28,5,5,9
11356,9,21,23,22,50,56,18,35,42,20,25,52
27933,30,40,47,18,22,31,2,6,30,11,15,20
66538,0,5,10,7,7,14,17,28,33,7,15,23
06657,23,46,63,2,3,11,1,10,18,5,31,32
20391,4,34,63,17,20,25,24,31,56,9,12,28
99893,3,3,30,18,21,51,2,25,28,6,8,11
38626,26,56,65,3,7,20,20,38,38,7,26,42
75890,10,10,15,20,28,35,6,8,23,8,15,21
28329,1,24,52,7,14,15,6,19,44,14,34,37
35396,6,18,22,9,16,19,6,9,9,4,7,7
55131,6,17,36,5,15,35,11,12,18,10,19,40
82368,20,40,45,15,29,36,18,20,25,0,22,28
15476,22,38,41,22,28,46,6,15,36,12,38,53
66184,10,19,39,4,11,35,16,28,38,3,16,34
21670,2,12,19,4,21,31,7,11,25,13,30,40
30219,2,4,17,5,15,23,10,22,29,16,26,42
53315,9,12,28,6,10,32,19,22,34,8,35,42
11846,6,7,33,17,17,20,14,25,27,7,9,24
61653,28,38,45,14,28,40,2,3,8,10,40,60
59587,12,17,24,7,34,50,18,18,32,10,12,41
21045,10,10,19,29,34,44,6,7,37,15,19,33
30867,19,49,58,16,22,35,13,38,48,10,20,30
23961,12,18,33,13,20,29,17,24,27,0,15,20
61158,13,14,24,14,21,26,8,16,32,7,12,30
83795,8,15,18,5,12,18,10,27,28,1,5,12
18271,5,7,19,10,27,51,9,21,31,11,14,32
87267,15,20,36,3,8,16,18,25,30,10,30,39
42805,2,10,18,21,46,48,19,27,40,12,14,30
13322,9,32,49,2,4,25,13,38,56,20,29,46
01684,17,27,36,22,36,64,6,10,11,16,33,42
73052,0,4,4,26,33,43,6,16,17,8,17,17
78870,2,7,15,13,15,18,11,18,31,10,35,63
43805,1,21,22,15,38,59,6,27,30,26,51,54
38109,8,26,27,10,30,36,8,18,37,5,6,19
31734,5,5,24,4,6,7,10,11,22,5,20,24
44680,6,16,22,18,35,38,11,16,16,7,11,19
10462,4,11,18,14,22,23,0,15,38,2,19,27
02439,23,39,59,9,36,37,1,1,5,0,14,24
38164,4,4,13,10,27,31,9,17,19,4,19,21
29067,29,49,59,1,19,40,2,15,20,8,15,15
82495,21,36,55,0,18,28,24,25,33,18,21,23
99858,3,9,21,3,18,30,10,13,35,7,10,30
13880,6,21,29,4,23,27,5,14,15,9,30,48
52048,28,37,46,6,18,35,20,22,49,2,3,9
58949,1,10,15,21,26,45,23,24,32,14,15,19
74997,27,33,42,24,33,53,23,25,33,7,14,26
19174,8,11,14,0,9,13,27,46,53,1,3,19
97741,8,22,30,11,26,26,3,14,23,3,7,23
89212,2,4,16,3,5,9,19,23,33,20,29,37
93010,2,3,5,3,3,6,17,37,44,3,14,21
87010,10,18,18,2,8,37,11,18,18,15,16,36
45380,24,41,58,15,25,32,26,42,71,4,12,14
82941,14,32,41,0,18,35,13,16,17,19,22,23
02569,14,14,27,17,18,19,12,27,50,6,10,15
44727,6,32,39,18,37,37,5,7,15,21,23,26
